"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"MLCSU - 920",Contract,"Midlands & Lancashire C S U",Awarded,2023-01-26T12:52:32Z,"Multidisciplinary Consultancy Services","Consultancy work for three phases of project 
Discover and Develop
Create and Build
Refine and Recommend",,"ST4 4LX",,"72150000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House,120 Grove Road",,"STOKE ON TRENT",B709LD,England,"01782 872500",,"MLCSU - 920 - 838025246 - NHS SBS Consult 18 SLA - HEU-Freshwater FINAL_Redacted.pdf ",,,12/10/2022,31/12/2022,11/10/2022,NO,,No,No,No,Services,98000,,12/10/2022,98000,"[FRESHWATER (UK REGIONS) LIMITED|Raglan House
CF23 8BA
GB|COMPANIES_HOUSE|02163717|No|No]",,12/10/2022,31/12/2022,"CompetitiveQuotationNonOJEU ",,00:00
"MLCSU - 918",Contract,"Midlands & Lancashire C S U",Awarded,2023-01-26T12:48:20Z,"OPW - CHC Nurse Assessor","OPW Nurse assessor CHC",,"ST4 4LX",,"79600000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House,120 Grove Road",,"STOKE ON TRENT",B709LD,England,"01782 872500",,"MLCSU - 918 - 838025198 - RM6161 Short Order_Form - Coyle  GW  up to 16-01-23_Redacted.pdf ",,"Awarded via the CCS RM6160 Framework",17/10/2022,16/01/2023,11/10/2022,NO,,No,No,No,Services,25000,,12/10/2022,25000,"[COYLE PERSONNEL LIMITED|First Floor,66-68 COLLEGE ROAD
HARROW
Middlesex
HA1 1BE
GB|COMPANIES_HOUSE|02281209|No|No]",,17/10/2022,16/01/2023,"CallOffFromFrameworkAgreement ",,00:00
"SLC Rail - Sable leigh Consultancy Limited",Contract,"FAREHAM BOROUGH COUNCIL",Awarded,2023-01-25T15:48:24Z,"Railway feasibility at Welborne","Completion of Strategic
Outline Business Case for Welborne Railway Station (as proposed
as part of the Welborne Garden Village Plan).",,"PO16 7AZ",,"71241000 ","Nicola Roberts",nroberts@fareham.gov.uk,"Civic Offices",,FAREHAM,PO167AZ,England,"01329 236100 ext 4693",https://www.fareham.gov.uk/,,,,01/10/2022,24/03/2023,27/09/2022,NO,,Yes,Yes,No,Services,65320,65321,12/10/2022,65230,"[Sable Leigh Consultancy Limited|4 Brindley Place,
Birmingham B1 2JB.|COMPANIES_HOUSE|7007876|Yes|No]",,15/11/2022,24/03/2023,"CallOffFromFrameworkAgreement ",,12:00
"PS22165 - Seeking 'whole house' decarbonisation solutions for Hard-to-Treat homes",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2023-01-25T14:43:44Z,"PS22165 - Seeking 'whole house' decarbonisation solutions for Hard-to-Treat homes","***THIS IS NOT A CALL FOR COMPETITION**** This contract has been awarded.

Aims and Objectives of the Project

The Hard-to-Treat (HTT) homes research aims to create a definition of and understanding of the scope of HTT homes in the UK, to support the development of policies that will effectively enable retrofitting and decarbonisation of these homes.
The objectives are as follows:
•	Identify the technical (including physical, material and technological), regulatory and social challenges to improving the energy performance and decarbonising HTT homes, taking account of spatial variability across the UK; 
•	Document and review the evidence on existing approaches to retrofitting HTT homes - including reviewing international policies, considering the costs to implement retrofit upgrades and implications for future retrofit schemes;
•	Develop a framework/definition, which identifies a spectrum of technical, physical and material attributes that make a home HTT from a whole house retrofit perspective;
•	Identify potential data and/or sources of information that could be used to identify HTT homes for both energy efficiency and low carbon heating;
•	Review, compare and propose best-practice methods and approaches (e.g. data analytics) for identifying HTT homes.",,"SW1H 0ET",,"73200000 79300000 ",,professionalservices@uksbs.co.uk,"Polaris House","North Star Avenue",SWINDON,"SN2 1FF",England,"01793 867000",www.uksbs.co.uk,"PS22165 - DPS Schedule 6 Order Form (SIGNED)_redacted.pdf ",,,02/11/2022,26/05/2023,19/08/2022,NO,,Yes,No,No,Services,158875,,12/10/2022,158875,"[DG CITIES LIMITED|Bank Chambers,1 Central Avenue
SITTINGBOURNE
Kent
ME10 4AE
GB|COMPANIES_HOUSE|09765525|No|No]",,02/11/2022,26/05/2023,"CallOffFromDynamicPurchasingSystem ",,11:00
WYCHAVON001-DN632058-88536658,Contract,"Wychavon District Council",Awarded,2023-01-24T13:37:29Z,"Retaining Wall Replacement - Workman Gardens, Evesham","Replacement Wall at Workman Gardens. The proposals consist of replacement of the existing wooden clad wall that runs along the western edge of Workman Gardens parallel with the river and bordering the tow path. The wooden cladding is mounted on framework fixed to concrete posts. The replacement will consist of steels set in concrete with timber sleeper infill. Total length of retaining structure is 381m",,,England,"45220000 45112711 45112700 ",,procurement@wychavon.gov.uk,"Civic Centre","Queen Elizabeth Drive",Pershore,"WR10 1PT","United Kingdom",,http://www.wychavon.gov.uk/,,,,17/10/2022,31/01/2023,05/10/2022,NO,,Yes,No,No,Works,0,0,12/10/2022,110056.59,"[Cottrill Civil Engineering Contractors Limited|Cowsden Croft, Cowsden, Worcester, Worcestershire, WR7 4NX|NONE||Yes|No]",,17/10/2022,31/01/2023,"NotApplicable ",,12:00
ENFLD001-DN614319-54323354,Contract,"London Borough of Enfield",Awarded,2023-01-24T10:30:09Z,"Compulsory Purchase Surveyor for CPO Implementation Phase","Provision of Strategic Compulsory Purchase Services and Compensation Consultancy Services as well as negotiation for acquisition of land and rights in a regeneration area in North London.",,,England,"79000000 70122000 ","Paul Gardner",paul.gardner@enfield.gov.uk,"B-Block South, Civic Centre","Silver Street",Enfield,"EN1 3EP",England,"'+44 2083794754",http://www.enfield.gov.uk/,,,,18/11/2022,17/11/2025,09/09/2022,NO,,Yes,No,No,Services,160000,160000,16/10/2022,160000,"[Aspire Compulsory Purchase LLP|Holden House, 57 Rathbone Place, London, W1T 1JU|NONE||No|No]",,18/11/2022,17/11/2025,"Restricted ",,16:00
CPD/004/124/234,Contract,"DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES",Awarded,2023-01-23T21:52:20Z,"Language Translation Services","This Contract has already been awarded and is being published for transparency purposes. 

The provision of high quality, reliable translations in various languages spoken within the Grenfell community of bereaved, survivors and residents.",,,London,"85310000 85320000 ","Tenga Davis",tenga.davis@levellingup.gov.uk,"2 Marsham Street",,LONDON,SW1P4DF,England,,,"RM6141-Framework-Schedule-6-Order-Form v1.0 REDACTED.pdf ",,,14/10/2022,13/10/2023,13/10/2022,NO,,Yes,Yes,No,Services,27600,,13/10/2022,27600,"[K - International Ltd|14 Davy Avenue, Knowlhill|COMPANIES_HOUSE|02722328|Yes|No]",,14/10/2022,13/10/2023,"CallOffFromFrameworkAgreement ",,23:59
20230123140833-36335,Contract,"Yorkshire and Humber Police Procurement (Y&HPP)",Awarded,2023-01-23T14:08:38Z,"Standard Rigid Handcuffs","Provision of Standard Rigid Handcuffs. 
Call off contract via the Yorkshire Purchasing Organisation Framework (1073) Control & Restraint Equipment.",,,"Yorkshire and The Humber","35230000 ","Jade Morris",jade.morris@southyorks.pnn.police.uk,"Wellington House","40-50 Wellington Street",Leeds,"LS1 2DE",ENG,,,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=47804&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/36335 ",,17/10/2022,16/10/2026,05/09/2022,NO,,Yes,No,No,Products,0,200000,17/10/2022,200000,"[TCH (UK) Ltd|111-115 Baltimore Road
Great Barr
Birmingham
B42 1DN|NONE||No|No]",,17/10/2022,16/10/2026,"Other ",,12:00
IA2925,Contract,"Staffordshire County Council",Awarded,2023-01-18T12:39:59Z,"Service, Maintenance and Purchase of Fire Extinguishers","Service, Maintenance and Purchase of Fire Extinguishers",,,"West Midlands","35111300 ","Michelle Davies",michelle.davies@staffordshire.gov.uk,"Tipping Street",,STAFFORD,ST162DH,England,01785277116,,,,,03/01/2023,02/01/2027,06/10/2022,NO,,Yes,No,No,Services,280000,,17/10/2022,280000,"[JLA Fire and Security Limited|Meadowcroft Lane, Halifax Road, Ripponden, Sowerby Bridge, HX6 4AJ|COMPANIES_HOUSE|06486921|Yes|No]",,03/01/2023,02/01/2027,"CallOffFromFrameworkAgreement ",,12:00
"IT-208-14655-COV - 14655 - AWARD",Contract,"Coventry City Council (COV)",Awarded,2023-01-18T11:29:53Z,"COV - Stoke Park School - New Grass Pitch - AWARD","Replacement of existing Redgra pitch with natural grass pitch and associated drainage.",,"CV1 2GN","Any region","45000000 ","Coventry City Council (COV) Procurement Team",procurement.services@coventry.gov.uk,Coventry,Coventry,Coventry,"CV1 2GN","United Kingdom","'+4424 7697 5232",,,,,14/10/2022,30/08/2024,12/10/2022,NO,,Yes,No,No,Works,0,275000,14/10/2022,330785.48,"[STRI Ltd|St Ives Estate, Harden, Bingley, United Kingdom, BD16 1AU|NONE||No|No]",,14/10/2022,30/08/2024,"Open ",,17:00
PST-22-194,Contract,"University of Central Lancashire",Awarded,2023-01-18T11:14:24Z,"E Portfolio Software","E Portfolio Software for the Education Sector",,,"North West","48100000 ","Graham Fox",GFox2@uclan.ac.uk,"Fylde Road",,PRESTON,PR12TQ,England,,https://www.uclan.ac.uk,,,,15/10/2022,14/10/2024,14/10/2022,NO,,Yes,No,No,Services,136061.84,,15/10/2022,136061.84,"[OneFile Ltd.|6th Floor, Corner Block, Quay St, Manchester M3 3HN|COMPANIES_HOUSE|4404879|Yes|No]",,15/10/2022,14/10/2024,"SingleTenderActionNonOJEU ",,23:59
tender_336732/1168463,Contract,"Defra Network eTendering Portal",Awarded,2023-01-18T10:49:43Z,"MMO1329_2 - Traceability in the UK Seafood chain","Improving traceability, the extent to which fish can be verifiably tracked as it moves through the supply chain, is a key priority for Defra's Control & Enforcement policy team and the Marine Management Organisation. In the UK it is a legal requirement that all lots of fisheries and aquaculture products shall be traceable at all stages of production, processing and distribution, from catching or harvesting to retail stage. In practice demonstration of compliance is highly variable. 

The key challenges to improving traceability of fish are: 
- Accurately linking the physical fish with the data which is reported by fishers 
- Ensuring that data is submitted on time, accurately and in the correct format 
- Maintaining the accuracy of data as fish moves between stages (including the possible mixing of fish from different vessels). 
Beyond the domestic arena, traceability is critical in ensuring that consignments of fish can be successfully exported abroad for processing, transport and ultimate sale. Often time is critical in these scenarios, as fresh seafood has a short shelf life. There are clear synergies between the work investigating potential technologies and innovations which could facilitate greater traceability accuracy and timeliness to fulfil domestic legislative goals and wider Government priorities to facilitate fish exports and trade. 
The UK's ability to reliably demonstrate compliance with international IUU regulations through catch certification validation etc. is also a fundamental part of demonstrating its status as a capable, compliant independent coastal state within the global system. 
The project proposed here intends to make progress on looking for solutions to challenges 1 and 3 above - the data-fish link and how it is tracked through the supply chain. Previous evidence report MMO1265_2 investigated the use of radio frequency identification (RFID) tags on fish boxes in Denmark and Belgium as a potential solution.",,"SW1P 3JR",London,"73000000 ",Defra,DGCEnquiries@defra.gov.uk,"17 Nobel House",,London,"SW1P 3JR",England,00,https://defra.bravosolution.co.uk,,"https://defra.bravosolution.co.uk ",,24/10/2022,24/04/2023,17/10/2022,NO,,Yes,Yes,No,Services,0,0,17/10/2022,48465.08,"[SAC Limited|SRUC Research, King's Buildings, Edinburgh,  EH9 3JG|NONE_OTHER||Yes|No]",,24/10/2022,24/04/2023,"CallOffFromFrameworkAgreement ",,12:00
BUCKSH001-DN650261-86709066,Contract,"Buckinghamshire Council",Awarded,2023-01-16T12:06:57Z,"Spinfield Caretakers House - Refurbishment Works","Refurbishment Works",,,England,"45000000 ","Andrew Bourne",Andrew.Bourne@buckinghamshire.gov.uk,"Walton Street Offices",,Aylesbury,"HP20 1UA",England,"'+44 1296382124",https://www.buckinghamshire.gov.uk/,,,,07/11/2022,23/12/2022,07/10/2022,NO,,Yes,No,No,Works,17500,17500,14/10/2022,14979,"[Turney Brothers Builders Ltd|50 Howard Crescent Seer Green, Beaconsfield HP9 2XP|NONE||Yes|No]",,07/11/2022,23/12/2022,"Restricted ",,23:59
BUCKSH001-DN637727-92036180,Contract,"Buckinghamshire Council",Awarded,2023-01-16T11:22:42Z,"Spinfield School Caretaker's Bungalow - House Refurbishment","House Refurbishment",,,England,"45000000 ","Andrew Bourne",Andrew.Bourne@buckinghamshire.gov.uk,"Walton Street Offices",,Aylesbury,"HP20 1UA",England,"'+44 1296382124",https://www.buckinghamshire.gov.uk/,,,,29/11/2022,23/12/2022,07/10/2022,NO,,Yes,No,No,Works,15000,15000,14/10/2022,14979,"[Turney Brothers Builders Ltd.|50 Howard Crescent Seer Green, Beaconsfield HP9 2XP|NONE||Yes|No]",,29/11/2022,23/12/2022,"Restricted ",,23:59
PLYM001-DN651316-42781549,Contract,"Plymouth City Council",Awarded,2023-01-13T11:52:34Z,"Diversionary Works on Mayflower Street","Diversionary Works on Mayflower Street",,,England,"45311100 ","Callum Luke",Callum.Luke@plymouth.gov.uk,"Ballard House","West Hoe Road",Plymouth,"PL1 3BJ","United Kingdom",,http://www.plymouth.gov.uk/,,,,20/10/2022,31/12/2022,06/10/2022,NO,,No,No,No,Works,30548,30548,16/10/2022,30548,[Vodafone|N/a|NONE||No|No],,20/10/2022,31/12/2022,"Other ",,23:59
STOCK001-DN651104-38928002,Contract,"Stockport Metropolitan Borough Council",Awarded,2023-01-12T14:11:53Z,"Supply of Half-Hourly Electricity (HH) 2022","To supply HH electricity throughout the borough to corporate and schools stock. A reverse auction was undertaken through eEnergy's Dynamic Purchasing System.",,,England,"65000000 ","Melissa Harby",Melissa.Harby@star-procurement.gov.uk,"4th Floor, Waterside House","Waterside Plaza",Sale,"M33 7ZF","United Kingdom","0161 912 1616",http://www.stockport.gov.uk/,,,,21/10/2022,31/03/2023,13/10/2022,NO,,No,No,No,Services,4177118,4177118,17/10/2022,4177118,"[EDF Energy|90 Whitfield Street. W1T 4EZ|NONE||No|No]",,21/10/2022,31/03/2023,"Other ",,12:00
tender_344743/1166122,Contract,"Defra Network eTendering Portal",Awarded,2023-01-11T18:21:26Z,"Defra awarded contract for Monitoring Innovation Scoping Study","This is a contract award for Monitoring Innovation Scoping Study through the Research Development and Evidence Framework",,,"Any region","73000000 ",,network.procurement@defra.gov.uk,"Horizon House",,Bristol,"BS1 5AH",England,,,,,,20/10/2022,31/03/2023,13/10/2022,NO,,Yes,Yes,No,Services,49572.5,,13/10/2022,49572.5,"[UK Centre for Ecology & Hydrology|Maclean Building, Benson Lane, Crowmarsh Gifford. Wallingford. Oxfordshire OX10 8BB|NONE_OTHER||Yes|Yes]",,20/10/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,10:00
BIP742149161,Contract,"Royal Holloway, University of London",Awarded,2023-01-10T15:25:03Z,"GB-Egham: RHUL-23039 TECHNE Conference Venue Hire","Conference Venue services for TECHNE Doctoral Training Programme Conference in January 2023.",,,"South East","55120000 ","Kim Cooper",Procurement@rhul.ac.uk,"Egham Hill",,Egham,"TW20 0EX",UK,01784414181,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=742149161 ",,16/01/2023,17/01/2023,14/10/2022,NO,,No,No,No,Services,30000,,14/10/2022,30000,"[Jurys Inn & Leonardo Hotels  UK and Ireland|leonardo Royal Hotel- Tower Bridge
        45 Prescot St
        London
        E1 8GP|NONE||No|No]",,16/01/2023,17/01/2023,"NotSpecified ",,00:00
PLYM001-DN610054-76930298,Contract,"Plymouth City Council",Awarded,2023-01-10T15:04:37Z,"Toilet Demolitions at three sites","Toilet Demolitions at three sites",,,England,"45111100 ",,procurement@plymouth.gov.uk,"Ballard House","West Hoe Road",Plymouth,"PL1 3BJ","United Kingdom","'+44 1752668000",http://www.plymouth.gov.uk/,,,,16/05/2022,31/03/2023,09/05/2022,NO,,No,No,No,Works,80000,85000,11/10/2022,83499.13,"[TEC Construction Ltd|Baird House, 5 Darklake Cl, Estover, Plymouth PL6 7TJ|NONE||No|No]",,10/01/2023,31/03/2023,"Other ",,23:59
"MFRS 2122-34",Contract,"Merseyside Fire & Rescue Service",Awarded,2023-01-10T14:48:38Z,"DESIGN AND BUILD, TRAINING ACADEMY AND FIRE STATION","Main build element of design and build project for training and development academy plus fire station and associated ancillary works",,"L11 9AP",,"45210000 ",,christinepruden@merseyfire.gov.uk,"Fire Brigade Headquarters",,BOOTLE,L304YD,England,,,,,,17/10/2022,20/04/2025,16/10/2022,NO,,No,No,No,Works,34400000,,16/10/2022,34400000,"[WATES CONSTRUCTION (EAST) LTD|GIBSON HO
CB1 1DJ
GB|NONE_OTHER||No|No]",,17/10/2022,20/04/2025,"Other MINI COMP FRAMEWORK CONSTRUCTION AGREEMENT",,13:00
"IT-368-13799-IP205. - AWARD",Contract,"Suffolk County Council Passenger Transport",Awarded,2022-10-17T10:34:03+01:00,"IP205. - Felixstowe to Ipswich Academy - AWARD","Suffolk County Council is seeking a mini competition against the following Dynamic Purchasing System: `The supply of Passenger Transport Services`, OJEU Notice Id: 2018/S 031-067685.
      
      Transport required from Felixstowe to Ipswich Academy.
      
      Further details can be found in the 'Tenders / My Tenders' area of this website, by selecting the 'View Details' button for this project.
      
      The deadline for returned submissions is 1000 on Monday 17th October 2022 Please note late returns will NOT be permitted.
      
      The deadline for clarification questions is 1000 on Friday 14th October 2022 which must be generated via the correspondence option on the website.",,"IP1 2BX","Any region","60000000 ","Robert Kemp",robert.kemp@suffolk.gov.uk,"Russell Road",Ipswich,Suffolk,"IP1 2BX","United Kingdom","03456 066171",https://www.suffolk.gov.uk/business-jobs-and-careers/tenders-and-supplying-us/,,,,31/10/2022,31/07/2023,17/10/2022,NO,,Yes,No,No,Services,0,0,17/10/2022,14035.3,"[All Travel Services LTD|111 Lindbergh Road
Ipswich|NONE_OTHER||Yes|No]",,31/10/2022,31/07/2023,"NotSpecified ",,10:00
"IT-514-88-P/REF 00000088 - AWARD",Contract,"Historic England",Awarded,2022-10-17T11:48:21+01:00,"9107 RE-ISSUE Learning from Everyday Heritage Grant awards - AWARD","Historic England is looking for an organisation to provide rapid evidence and evaluation on the effectiveness and efficiency of the Everyday Heritage Grants award process to inform the current review of grant-giving across the range of HE's interests.",,"SN2 2EH","Any region","73000000 ","Sheena Charrett",Sheena.Charrett@HistoricEngland.org.uk,"Firefly Avenue",Swindon,Wiltshire,"SN2 2EH","United Kingdom",07818422119,,,,,23/10/2022,31/03/2023,12/10/2022,NO,,No,No,No,Services,25000,30000,17/10/2022,34605,"[Harlow Consulting Services Limited|Suite 18, United Kingdom, HG3 1RY|NONE||No|No]",,23/10/2022,31/03/2023,"Open ",,12:00
"IT-514-75-P/REF 00000075 - AWARD",Contract,"Historic England",Awarded,2022-10-11T09:59:10+01:00,"9108 Options Appraisal of Costing Models for the Transfer of Archaeological Archives - AWARD","The aim of this project is to investigate potential costing models for the transfer/deposition of archaeological archives with collecting museums/repositories.
      At present, most repositories charge on the basis of the number of storage units being delivered. That includes boxes of documents, sheets of drawings and boxes of material archive (finds). A recent survey of charging policies (Vincent 2017) shows that there is a good deal of variability in how much is charged per unit however, from around £20 to £300, while some museums still do not charge at all.
      Plans are now being made for a national archaeological archive store and resource centre, which will have to sustain itself on income from archive transfers and it is therefore important that a robust costing model is put in place.
      This project will investigate alternatives to charging for individual archive units (for instance charging a percentage of the overall project cost) and also determine the optimum charge that should be made for an individual archive unit, were that model to be adopted.  
      The main product will be a report that summarises the range of possible charging models, describes their strengths and weaknesses and makes recommendations accordingly.",,"SN2 2EH","Any region","73000000 ","Sheena Charrett",Sheena.Charrett@HistoricEngland.org.uk,"Firefly Avenue",Swindon,Wiltshire,"SN2 2EH","United Kingdom",07818422119,,,,,13/10/2022,13/10/2023,29/09/2022,NO,,No,No,No,Services,20000,25000,11/10/2022,27304,"[Sam Paul Heritage|141 Leach Green Lane, Rednal, Birmingham, United Kingdom, B45 8EL|NONE||No|No]",,13/10/2022,13/10/2023,"Open ",,12:00
BLACKDARW001-DN631010-51511513,Contract,"Blackburn with Darwen",Awarded,2023-01-10T11:55:26Z,"Darwen Christmas Light Switch On","Blackburn with Darwen Borough Council is looking for a professional, experienced and reliable events
company to deliver Darwen Town Centre's Christmas light switch on event in Darwen Market Square. This will include all aspects of creative content, infrastructure, event management and promotion. We are seeking proposals for an exciting family friendly stage programme and are keen to encourage the use of sponsorship to reduce costs or add value to the event. The event will be marketed as part of the boroughs wider festive programme, but the proposal should include an event marketing plan that will be delivered for the event
",,,England,"92000000 ","Peter Hughes",peter.hughes@blackburn.gov.uk,"Town Hall","King William Street",Blackburn,"BB1 7DY","United Kingdom","'+44 1254585216",http://www.blackburn.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=5e191180-db29-ed11-8119-005056b64545 ",,06/10/2022,30/12/2023,13/09/2022,NO,,Yes,Yes,No,Services,25000,50000,14/10/2022,50000,"[Crafty Vintage|BB6 8BJ|NONE||Yes|No]",,21/10/2022,29/12/2023,"Open ",,16:00
"MLCSU - 910",Contract,"Midlands & Lancashire C S U",Awarded,2023-01-10T11:37:18Z,"CSU Service Desk - Digital Chatbot","MLCSU - CSU Service Desk Digital Chatbot configuration and hosting",,"st4 4lx",,"72000000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House,120 Grove Road",,"STOKE ON TRENT",B709LD,England,"01782 872500",,"MLCSU - 910 - 838025101 - Chatbot SOW (1)_Further Redacted SY.pdf ",,,11/10/2022,25/10/2022,10/10/2022,NO,,Yes,No,No,Services,21974,,11/10/2022,21974,"[Digital Space Cloud Services Ltd|Brunel Business Park Jessop Close, Northern Road Industrial Estate, Newark, England, NG24 2AG|COMPANIES_HOUSE|12308964|Yes|No]",,11/10/2022,25/10/2022,"CompetitiveQuotationNonOJEU ",,00:00
"MLCSU - 909",Contract,"Midlands & Lancashire C S U",Awarded,2023-01-10T11:24:09Z,"CHC - Nurse Assessor","Continuing Healthcare Nurse Assessor Off Payroll Worker",,"ST4 4LX",,"79600000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House,120 Grove Road",,"STOKE ON TRENT",B709LD,England,"01782 872500",,"MLCSU - 909 - 838025078 - RM6161 Short Order_Form - Randstad - J Hammond_Redacted.pdf ",,"Awarded via the CCS RM6160 Framework",17/10/2022,16/01/2023,16/10/2022,NO,,No,No,No,Services,25000,,17/10/2022,25000,"[Randstad Care Ltd|Ground Floor
LONDON
WC1X 8AL
GB|COMPANIES_HOUSE|02462482|No|No]",,17/10/2022,16/01/2023,"CallOffFromFrameworkAgreement ",,00:00
"MLCSU - 907",Contract,"Midlands & Lancashire C S U",Awarded,2023-01-10T11:20:53Z,"CHC - Social Worker","Social Worker Off Payroll Worker with CHC/PHB experience",,"ST4 4LX",,"79600000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House,120 Grove Road",,"STOKE ON TRENT",B709LD,England,"01782 872500",,"MLCSU - 907 - 838025074 -- RM6161 Short Order Form - Liquid Personnel PH_Redacted.pdf ",,"Awarded via the CCS RM6160 Framework",17/10/2022,16/01/2023,16/10/2022,NO,,No,No,No,Services,25000,,17/10/2022,25000,"[LIQUID PERSONNEL LIMITED|Sevendale House
MANCHESTER
M1 1JB
GB|COMPANIES_HOUSE|06155616|No|No]",,17/10/2022,16/01/2023,"CallOffFromFrameworkAgreement ",,00:00
"MLCSU - 900",Contract,"Midlands & Lancashire C S U",Awarded,2023-01-10T11:07:41Z,"Consultancy - Software Developer","OPW - Software Developer",,"ST4 4LX",,"72000000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House,120 Grove Road",,"STOKE ON TRENT",B709LD,England,"01782 872500",,"MLCSU - 900- 838025041 - 3S_18 Strategic HR Services - MLCSU Anis Batliwala Oct 22_Redacted.pdf ",,"Awarded via  ESPO Framework Agreement (reference 3S_18)",12/10/2022,31/03/2023,11/10/2022,NO,,No,No,No,Services,66000,,12/10/2022,66000,"[SEYMOUR JOHN LIMITED|Bromsgrove Technology Park
BROMSGROVE
Worcestershire
B60 3AL
GB|COMPANIES_HOUSE|08114826|No|No]",,12/10/2022,31/03/2023,"CompetitiveQuotationNonOJEU ",,00:00
CCEN22A01.,Contract,"Crown Commercial Service",Awarded,2022-10-25T13:27:52+01:00,"Professional Services for Development of a Net-Zero Pathway","CCEN22A01 Professional Services for Development of a Net Zero Pathway",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","71314300 ","Crown Commercial Service on behalf of Cabinet Office : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"CCEN22A01 Redacted Attachment 5 - Contract Order Form.pdf Redacted Energy Systems Catapult - Call Off Award Letter.pdf ",,,17/10/2022,24/02/2023,13/07/2022,NO,,Yes,No,No,Services,90930.25,,13/10/2022,90930.25,"[ENERGY SYSTEMS CATAPULT LIMITED|Cannon House 7th Floor, 18 Priory Queensway B4 6BS Birmingham England|NONE||Yes|No]",,17/10/2022,24/02/2023,"CallOffFromDynamicPurchasingSystem ",,00:00
tender_310719/1165111,Contract,"Big Lottery Fund, operating as The National Lottery Community Fund",Awarded,2023-01-10T09:45:23Z,"23ENG003 #iWill Fund Evaluation","Following an open procedure and the absence of any challenges received during the standstill period, the contract was awarded to the highest scoring bidder.",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West","73200000 79419000 ","Matthew Bowcott",Matthew.Bowcott@tnlcommunityfund.org.uk,"Apex House",,Birmingham,"B15 1TR",England,,https://www.tnlcommunityfund.org.uk/,,,,08/11/2022,05/03/2027,01/09/2022,YES,tender_310719/1093874,Yes,Yes,No,Services,998983,,17/10/2022,998983,"[Warren House Group at Dartington|Lower Ground Floor, Higher Mills, Buckfast Abbey,  Buckfastleigh, Devon, England, TQ11 0EE|COMPANIES_HOUSE|04610839|Yes|Yes]",,08/11/2022,05/03/2027,"OpenOJEU ",,12:00
CON/1000847,Contract,"BANK OF ENGLAND",Awarded,2023-01-09T18:30:40Z,"Redbox and Wordwatch Support and Maintenance","Provision of Redbox and Wordwatch Support & Maintenance Services.",,,England,"48000000 ","Jason Cheung",Technology.contracts@bankofengland.co.uk,"Threadneedle Street",,LONDON,EC2R8AH,England,,,,,,17/10/2022,17/01/2023,03/10/2022,NO,,Yes,No,No,Services,40476,,17/10/2022,40476,"[Business Systems (UK) Limited|27 Bush Lane
London
England
EC4R 0AA
UK|COMPANIES_HOUSE|02199582|Yes|No]",,17/10/2022,17/01/2023,"SingleTenderActionNonOJEU ",,17:00
MT228420,Contract,"General Medical Council (GMC)",Awarded,2023-01-09T17:45:13Z,"Mechanical and Electrical Maintenance Services","The scope is for the provision of mechanical and engineering services across GMC office locations",,,"Scotland,North West,Wales,Northern Ireland,London","50000000 ",,gmctenders@gmc-uk.org,"3 Hardman Street",,Manchester,"M3 3AW",England,"'+44 1619236340",http://www.gmc-uk.org,,"https://www.mytenders.co.uk/search/show/search_view.aspx?ID=JAN165806 ",,01/12/2022,30/11/2025,21/09/2022,NO,,Yes,No,No,Services,1400000,,13/10/2022,1400000,"[BAM (Facilities Management) Limited|Kelvin House, Buchannan Gate Business Park, Stepps|COMPANIES_HOUSE||No|No]",,01/12/2022,30/11/2025,"Open ",,12:00
