"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
BIP737999016,Contract,"EastendHomes Limited",Awarded,2022-11-21T12:50:08Z,"Managed IT Hosting and Support Service","The procurement of a new Managed IT Hosting and Support Service for EastendHomes.",,,London,"72222300 ",,nathan@clarityprocurement.co.uk,"3 Resolution Plaza",Spitalfields,London,"E1 6PS",UK,'+441942725438,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=737999016 ",,30/11/2022,30/11/2029,10/10/2022,NO,,Yes,No,No,Services,1656522,,10/10/2022,1656522,"[Wanstor Limited|124 Borough High Street
        London
        SE11LB|NONE||Yes|No]",,30/11/2022,30/11/2029,"Restricted ",,00:00
"RUG - 14867",Contract,"RUGBY BOROUGH COUNCIL",Awarded,2022-11-21T10:59:48Z,"RUGCON - Mobile Voice and Data","Mobile Voice and Data",,,"West Midlands","32250000 ",,procurement@rugby.gov.uk,"Town Hall,Evreux Way",,RUGBY,CV212RR,England,,,,,,19/11/2022,18/11/2025,01/09/2022,NO,,Yes,Yes,No,Services,95086.8,,05/10/2022,95086.8,"[DAISY CORPORATE SERVICES TRADING LIMITED|Lindred House,20 Lindred Road
NELSON
Lancashire
BB9 5SR
GB|COMPANIES_HOUSE|02888250|No|No]",,19/11/2022,18/11/2025,"Other Direct Award",,17:00
BIP731942836,Contract,"Places for People Group Ltd",Awarded,2022-11-19T08:00:04Z,"University of Plymouth - Heating and Cooling Carbonisation Plan","All Suppliers invited to this opportunity have passed the minimum requirements of the Procurement hub's Consultants OJEU Reference Number 2019/S 130-319565.
      
      University of Plymouth required Sustainability & Environmental Services consultants to create a more detailed Heating Decarbonisation Plan for some campus buildings, the scope of this work is to now be extended to include building cooling and all UoP buildings.",,,"Any region","71000000 ",,jenny@procurementhub.co.uk,"4 The Pavilions,",Portway,Preston,"PR2 2YB",UK,'+448452667629,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=731942836 ",,13/12/2022,13/12/2023,06/10/2022,NO,,Yes,Yes,No,Services,350000,,06/10/2022,350000,"[Avison Young (UK) Ltd|3 Brindley Place
        Birmingham
        West Midlands
        B1 2JB|NONE||Yes|No]",,13/12/2022,13/12/2023,"Restricted ",,00:00
P111252,Contract,"Met Office",Awarded,2022-11-18T16:38:05Z,"CIPS Corporate Award certification assessment","CIPS Accreditation assessment - corporate award",,,"South West","98000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,05/10/2022,31/12/2022,20/09/2022,NO,,Yes,No,No,Services,14500,,05/10/2022,14500,"[CIPS CORPORATE SERVICES LIMITED|Easton House,Easton on the Hill
STAMFORD
Lincolnshire
PE9 3NZ
GB|COMPANIES_HOUSE|02610367|Yes|Yes]",,05/10/2022,31/12/2022,"SingleTenderActionNonOJEU ",,12:00
BIP737715161,Contract,"EastendHomes Limited",Awarded,2022-11-18T15:15:04Z,"Managed IT Hosting and Support Service","The procurement of a new Managed IT Hosting and Support Service for EastendHomes.",,,London,"72222300 ",,nathan@clarityprocurement.co.uk,"3 Resolution Plaza",Spitalfields,London,"E1 6PS",UK,'+441942725438,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=737715161 ",,30/11/2022,30/11/2029,10/10/2022,NO,,Yes,No,No,Services,1656522,,10/10/2022,1656522,"[Wanstor Limited|124 Borough High Street
        London
        SE11LB|NONE||Yes|No]",,30/11/2022,30/11/2029,"Restricted ",,00:00
20221118150932-104514,Contract,"Doncaster Council",Awarded,2022-11-18T15:09:39Z,"M18 Junction 3 improvements","to undertake the detailed design for the M18 Junction 3 Improvement scheme via The Midlands Highway Alliance Plus, Professional Services Framework. To ensure the scheme is designed and constructed within the funding timescales.",,,"Yorkshire and The Humber","71311210 ","Emma Norris",Emma.Norris2@doncaster.gov.uk,"Civic Office, Waterdale",,Doncaster,"DN1 3BU",ENG,"'+44 1302737311",https://www.doncaster.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=56243&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104514 ",,12/10/2022,12/03/2024,30/09/2022,NO,,Yes,No,No,Services,0,288000,07/10/2022,288000,"[AECOM|RG21 7PP|NONE||No|No]",,12/10/2022,12/03/2024,"DirectAward ",,12:00
CF-1191000D0O000000rwimUAA,Contract,"Sheffield Teaching Hospitals NHS Foundation Trust",Awarded,2022-11-18T14:56:51Z,"Offensive Waste Services","The provision of non-hazardous offensive waste services for Sheffield Teaching Hospitals NHS Foundation Trust and Sheffield Children's Hospital NHS Foundation Trust.",,,"Yorkshire and The Humber","90513000 ","Flora Allan",flora.allan@nhs.net,"Herries Road",,Sheffield,"S5 7AU",GB,,,,,,10/10/2022,09/10/2025,15/02/2022,NO,,No,No,No,Services,1288230,,10/10/2022,1288230,"[Veolia ES(UK) Limited|210 Pentonville Road, London, N1 9JY|NONE||No|No]",,10/10/2022,09/10/2025,"OpenOJEU ",,12:00
BRISTOLCC001-DN615054-52988688,Contract,"Bristol City Council",Awarded,2022-11-18T10:58:38Z,"RES/RES:- Run Bristol (Delivery of 10k and Half Marathon mass participation running events)","The Council wishes to appoint an Event Management Company for the Delivery of 10k and Half Marathon mass participation running events",,,England,"92000000 ","Ritu Mundray",ritu.mundray@bristol.gov.uk,"City Hall","College Green",Bristol,"BS1 5TR",England,,https://www.bristol.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=a628e0e7-8df0-ec11-8115-005056b64545 ",,03/10/2022,01/10/2027,25/07/2022,NO,,Yes,No,No,Services,3730000,3730000,05/10/2022,3730000,"[The Great Run Company|The Great Run Company
Newcastle House, Albany Court
Monarch Road
Newcastle upon Tyne
Tyne and Wear
United Kingdom
NE4 7YB|NONE||No|No]",,10/10/2022,04/10/2027,"Open ",,12:00
tender_299195/1147740,Contract,"Department for Work and Pensions",Awarded,2022-11-18T09:27:47Z,"Off-Site Records Management for DWP","Provision of Off-Site Records Management Services for DWP. This contract is with the Department for Work and Pensions for the provision of an Off Site Records Management Service. The services required relate to the management of DWPs hard copy records only. The Services require the supplier to provide the full end to end Records Management Service to be provided from a supplier provisioned location. The Supplier responsibilities shall include One Off bulk intake of Records from DWPs existing Records Management Facility, in Heywood Manchester, Ongoing Intake of Records from the DWP sites,  Management of the Storage of Records,  Provision of a Records Management IT system for DWP users to view and retrieve files held in storage, Retrieval of Records from storage, Preparation of Records for return to DWP sites, Destruction of Records.",,,"Any region","79996100 ","Pete Ladley",pete.ladley@dwp.gov.uk,"Manchester Corporate Hub, 2 St. Peters Square",,Manchester,"M2 3AA",England,,,"DWP Off-Site Records Management ecm10482.pdf ",,,01/11/2022,31/10/2025,01/07/2022,NO,,Yes,Yes,No,Services,5856861,,10/10/2022,5856861,"[Restore PLC|The Databank, Unit 5, Redhill Distribution Centre, Redhill, Surrey, RH1 5DY|COMPANIES_HOUSE|05169780|No|No]",,01/11/2022,31/10/2025,"CallOffFromFrameworkAgreement ",,10:00
"CD1363 Workwear Uniform",Contract,"Suffolk County Council",Awarded,2022-11-17T16:46:09Z,"Suffolk Fire and Rescue Service Workwear Uniform","Suffolk Fire and Rescue Service seeks the provision of a managed service for the supply of its workwear uniform for staff.",,,"East of England","35811100 ","Brett Sefton",brett.sefton@suffolk.gov.uk,"Endeavour House, Russell Rd",,IPSWICH,IP12BX,England,"01473 260485",www.suffolk.gov.uk,,,,10/10/2022,09/10/2024,09/10/2022,NO,,Yes,Yes,No,Products,160000,,10/10/2022,160000,"[Hunter Apparel Solutions|Springtown Industrial Estate
Londonderry
BT48 0LY|COMPANIES_HOUSE|7463998|Yes|No]",,10/10/2022,09/10/2024,"Other Negotiated procedure without prior publication (below threshold)",,12:00
P111250,Contract,"Met Office",Awarded,2022-11-17T16:01:41Z,"Bought-in Services","Bought in service - Independent build verification",,,"South West","79000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,04/10/2022,02/08/2023,15/09/2022,NO,,Yes,No,No,Services,13515,,04/10/2022,13515,"[NCC SERVICES LIMITED|Spinningfields
M3 3AQ
GB|COMPANIES_HOUSE|02802141|No|No]",,04/10/2022,02/08/2023,"SingleTenderActionNonOJEU ",,12:00
tender_292440/1147336,Contract,"NHS Supply Chain",Awarded,2022-11-17T15:51:58Z,"Hearing Aids, Hearing Aid Batteries and Custom Ear Moulds 2023","Non-exclusive Framework Agreement (FAG) for the supply to the NHS Supply Chain customer base via the E-Direct, Direct and Stocked routes to market.  Product range to include, but not limited to the supply of Hearing Aids (including Re-chargeable Hearing Aids), Hearing Aid Batteries, Custom Ear Moulds and Hearing Aid Accessories that meet the requirements of users with varying levels of hearing loss.  The Framework Agreement will provide access to hearing solutions for both adults and paediatric patients with mild-moderate and servere-profound hearing loss. Precise quantities are unknown. It is anticipated that initial expenditure will be in the region of £121,500,000.00 for the initial term of FAG, however this is approximate only and the values may vary depending on the requirements of those bodies purchasing under the FAG.  The estimated value over the total FAG term (including any extension options) is £256,700,000.00.",,,"Any region","33185000 ","Alexandra Gothard",alexandra.gothard@supplychain.nhs.uk,"C/O Wellington House, 133-155 Waterloo Road, London",,London,"SE1 8UG",England,'+447929018002,https://www.gov.uk/government/organisations/department-of-health,,"https://www.find-tender.service.gov.uk/Notice/032576-2022 ",,27/03/2023,26/03/2025,26/05/2022,NO,,Yes,Yes,No,Products,256700000,,07/10/2022,256700000,"[DCL Hearing Limited|Lindens House 16 Copse Wood Way Northwood Middlesex HA6 2UE|COMPANIES_HOUSE|4600130|Yes|No][Energizer Group Limited|Sword House Totteridge Road High Wycombe Buckinghamshire HP13 6DG|COMPANIES_HOUSE|03937798 |No|No][GN Hearing UK Limited|Unit 13 Talisman Business Centre London Road Bicester England OX26 6HR|COMPANIES_HOUSE|4600130|No|No][Minerva Laboratories Limited|Unit 13 Eastgate Business Park Wentloog Avenue Cardiff CF3 2EY|COMPANIES_HOUSE|246797|Yes|No][Normanby Laboratory Services Limited|W8 The Innovation Centre Vienna Court, Kirkleatham Business Park Redcar United Kingdom TS10 5SH""|COMPANIES_HOUSE|6048489|Yes|No][Oticon Limited|3800 Parkside Solihull Parkway Birmingham Business Park Birmingham West Midlands England B37 7YG|COMPANIES_HOUSE|01095512 |No|No][Puretone Limited|10 Henley Business Park Trident Close Medway City Estate Rochester Kent ME2 4ER|COMPANIES_HOUSE|01271080 |Yes|No][Sivantos Limited|Winster House Lakeside Chester Business Park Chester United Kingdom CH4 9QT|COMPANIES_HOUSE|203774|Yes|No][Sonic Laboratories Limited|36a Kingfisher Court Hambridge Road Newbury Berkshire England RG14 5SJ|COMPANIES_HOUSE|6324314|Yes|No][Sonova UK Limited|Sonova House Lakeside Drive       Centre Park Warrington WA1 1RX|COMPANIES_HOUSE|Sonova UK|No|Yes][Starkey Laboratories Limited|The Pinnacle 170 Midsummer Boulevard Milton Keynes Bucks  England MK9 1FE|COMPANIES_HOUSE|02691952 |Yes|No][Universal Aids Limited|8/14 Wellington Road South  Stockport SK4 1AA|COMPANIES_HOUSE|886885|No|No][VARTA Microbattery GmbH|New Kings Court Tollgate  Eastleigh Chandler&apos;s Ford S053 3LG|COMPANIES_HOUSE|DE11D|Yes|No]",,27/03/2023,26/03/2025,"OpenOJEU ",,15:00
20221117105517-103294,Contract,"North East Lincolnshire Council",Awarded,2022-11-17T10:55:27Z,"Purchase of One New 18 Tonne Truck Mounted MVC Gully Emptier","North East Lincolnshire Council (the Customer) wishes to purchase one New 18 Tonne Truck Mounted MVC Gully Emptier.

The Customer is running a further competition under the YPO Specialist Vehicles (960) Framework, Lot 4 Purchase of Gully Emptiers - FC1725.

All clarification must be asked via https://yortender.eu-supply.com/

All the further competition documents are only available via https://yortender.eu-supply.com/",,,"Yorkshire and The Humber","34144410 ",,Procurement@nelincs.gov.uk,"Municipal Offices, Town Hall Square",,"Grimsby, North East Lincolnshire","DN31 1HU",ENG,,https://www.nelincs.gov.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=47486&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/103294 ",,21/11/2022,25/05/2025,07/07/2022,NO,,Yes,No,No,Products,0,,05/10/2022,190790,"[Bucher Municipal Limited|Curtis Road, Dorking, Surrey, RH4 1XF|NONE||No|No]",,21/11/2022,25/05/2025,"Other ",,12:00
PRO1002722,Contract,"NHS PROPERTY SERVICES LIMITED",Awarded,2022-11-17T10:02:10Z,"Theatre Light Replacement at Tiverton Hospital","Theatre Light Replacement at Tiverton Hospital",,,"South West","31527260 ","NHS PS Procurement",NHSPSContracts@property.nhs.uk,"Regent House","Heaton Lane",Stockport,"SK4 1BS",England,,,,,,02/12/2022,05/12/2022,30/08/2022,NO,,Yes,No,No,Works,27686.18,,08/10/2022,27686.18,"[HOWORTH AIR TECHNOLOGY LIMITED|Victoria Works,Lorne Street, Farnworth
BOLTON
Lancashire
BL4 7LZ
GB|COMPANIES_HOUSE|07085326|Yes|No]",,02/12/2022,05/12/2022,"CompetitiveQuotationNonOJEU ",,12:00
BIP736508296,Contract,"THE CORPORATION OF TRINITY HOUSE",Awarded,2022-11-16T15:50:07Z,"GB-London: STA1346 - Cubicles","Purchase of Cubicles for various projects - STA1346",,,London,"44211200 ","Procurement Specialist",etender@trintiyhouse.co.uk,London,London,London,"EC3N 4DH",UK,'+441255245000,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=736508296 ",,10/10/2022,27/01/2023,07/10/2022,NO,,No,No,No,Products,49987,,07/10/2022,49987,"[Industrial Maintenance Services Ltd|E7 Voyager Park
        Portfield Road,
        Portsmouth
        Portsmouth
        PO3 5FL|NONE||Yes|No]",,10/10/2022,27/01/2023,"NotSpecified ",,00:00
"Blood Flow Restriction",Contract,"MINISTRY OF DEFENCE",Awarded,2022-11-16T14:42:06Z,"Blood Flow Restriction (BFR Northumbria)","PhD research study into Blood Flow Restriction with the University of Northumbria.  This study has the following main aims and objectives: 

 

Identify what limb occlusion pressure elicits the most favourable pain inhibition response and monitor the time-course of the analgesic response so that the clinician can better manage the patients rehabilitation timetable. 

 

Identify which BFR combination elicits the most favourable pain response. Examples include passive rest, walking on a treadmill, cycling, knee-extension) 

 

Explore the cross-transfer effect of pain using BFR on the contralateral limb (for example, prescribing BFR exercise on the left limb if the injury is on the right limb). A potential rehabilitation solution for individuals with chronic pain treated at DMRC Stanford Hall.",,"NE1 8ST",,"73110000 ","Michael Woodard",michael.woodard100@mod.gov.uk,"Holderness House,51-61 Clifton Street",,LONDON,EC2A4DW,England,"030 679 82474",,"20221012_Fully Executed Agmt BFR ADAPT Northumbria 704370456 REDACTED Contract.pdf ",,,01/02/2023,31/01/2026,01/10/2022,NO,,Yes,Yes,No,Services,0,29550,04/10/2022,29500,"[NORTHUMBRIA UNIVERSITY SERVICES LIMITED|Financial Accounts, Pandon Build,Camden Street
NEWCASTLE-UPON-TYNE
Tyne And Wear
NE2 1XE
GB|COMPANIES_HOUSE|10167191|Yes|Yes]",,01/02/2023,31/01/2026,"SingleTenderActionNonOJEU ",,17:00
MRTN001-DN635405-70361467,Contract,"London Borough of Merton",Awarded,2022-11-16T14:26:21Z,"My Merton Magazine - Winter 2022","My Merton Magazine - Winter 2022",,,England,"22000000 ",,commercial.services@merton.gov.uk,"Civic Centre","London Rd",Morden,"SM4 5DX","United Kingdom",,http://www.merton.gov.uk/,,,,10/10/2022,08/12/2022,29/09/2022,NO,,Yes,Yes,No,Products,0,,07/10/2022,0,"[Cliffe Enterprise|BN22 8UY|NONE||Yes|No]",,10/10/2022,08/12/2022,"Open ",,13:00
"BHCC - 014312",Contract,"Brighton & Hove City Council",Awarded,2022-11-16T14:13:25Z,"BHCC - Prepaid Cards","A prepaid payment card service for Adult Social Care users who are managing their own care needs through direct payment.",,,"South East","85000000 ","Procurement Team",procurement@brighton-hove.gov.uk,"Hove Town Hall,Norton Road",,HOVE,BN32LS,England,"01273 291949",,,,,10/10/2022,09/10/2026,09/10/2022,NO,,Yes,No,No,Services,60000,,07/10/2022,60000,"[PREPAID FINANCIAL SERVICES LIMITED|308 Regent Street
W1B 3AT
GB|COMPANIES_HOUSE|06337638|No|No]",,10/10/2022,09/10/2026,"SingleTenderActionNonOJEU ",,23:59
tender_338287/1146995,Contract,"Foreign Commonwealth and Development Office",Awarded,2022-11-16T13:07:34Z,"Africa Hub - Juba - Toyota Land Cruiser Prado","Purchasing of Toyota Land Cruiser Prado for Juba Post",,"SW1A 2AE","Any region","34114000 ",,Hendrik.Marneweck@fcdo.gov.uk,"King Charles Steet",,London,"SW1A 2AE",England,,,,,,01/09/2022,31/03/2023,30/06/2022,NO,,No,No,No,Products,40000,,10/10/2022,42000,"[FCDO Services|Hanslope Park, Milton Keynes, MK19 7BH|NONE_OTHER||No|No]",,10/10/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,12:00
BIP736402850,Contract,"Trinity House",Awarded,2022-11-16T12:00:04Z,"T0422 - Flamborough Head Lighthouse Painting","Flamborough Head Lighthouse painting awarded via Trinity House DPS",,,"Any region","45442100 ",,etender@trinityhouse.co.uk,"Trinity House","Tower Hill",London,"EC3N 4DH",UK,'+441255245000,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=736402850 ",,24/10/2022,11/11/2022,10/10/2022,NO,,Yes,No,No,Works,36718.47,,10/10/2022,36718.47,"[Maintenance Painting Systems Ltd|33 Derby Road
        Belper
        Derbyshire
        DE56 1UU|NONE||Yes|No]",,24/10/2022,11/11/2022,"Restricted ",,00:00
"QEHKL130 (RCX500307)",Contract,"The Queen Elizabeth Hospital King's Lynn Nhs Foundation Trust",Awarded,2022-11-16T11:21:23Z,"Departmental Expansion Project","A&E Department Expansion Project",,"PE30 4ET",,"71312000 ",,procurement@qehkl.nhs.uk,"QUEEN ELIZABETH HOSPITAL",,"KING'S LYNN",PE304ET,England,,,,,,07/10/2022,31/12/2022,06/10/2022,NO,,No,No,No,Services,1784497.43,,06/10/2022,1784497.43,"[COULSON & SON LIMITED|Cowley Road
CB4 0WX
GB|COMPANIES_HOUSE|01520222|No|No]",,07/10/2022,31/12/2022,"SingleTenderActionNonOJEU ",,00:00
SC11155/22,Contract,"THE UNIVERSITY OF BIRMINGHAM",Awarded,2022-11-16T10:01:28Z,"Contract for the Supply of QIAseq Multimodal Human Pan Cancer Panel, QIAseq Multimodal Index and Samples to the University of Birmingham","Supply of QIAseq Multimodal Human Pan Cancer Panel, QIAseq Multimodal Index and Samples to the University of Birmingham",,"B15 2TT",,"33696500 ","Kseniya Samsonik",K.Samsonik@bham.ac.uk,EDGBASTON,,BIRMINGHAM,B152TT,England,,,,,,31/10/2022,31/12/2022,06/10/2022,NO,,Yes,No,No,Products,42306.9,,06/10/2022,42306.9,"[Qiagen Limited|Citylabs 2.0
Hathersage Road
MANCHESTER
M13 0JH|COMPANIES_HOUSE|02858916|Yes|No]",,31/10/2022,31/12/2022,"Other Direct Award",,12:00
CF-1117300D0O000000rwimUAA,Contract,"NHS England",Awarded,2022-11-16T09:45:08Z,"Training and coaching in Crowdsourcing methods and delivery for Horizons clients","Train and coach clients in crowdsourcing methodology including design of challenges, targeting a campaign to the most appropriate users, idea generation, sentiment analysis and governance around co-produced crowd ideas",,"LS2 7UE",England,"80561000 85100000 ","Chris Marston",chris.marston@nhs.net,"Quarry Hill",,Leeds,"LS2 7UE",GB,,,"C104547 Horizons training - Crowdsourcing GCloud Call Off 251022 REDACTED.pdf ",,,01/11/2022,01/11/2024,30/09/2022,NO,,Yes,Yes,No,Services,252000,252000,07/10/2022,252000,"[Medallia Inc.|80 cheapside, EC2V 6EE EC2V 6EE|NONE||Yes|No]",,01/11/2022,01/11/2024,"CallOffFromFrameworkAgreement ",,12:00
FRAM550/22,Contract,"THE UNIVERSITY OF BIRMINGHAM",Awarded,2022-11-16T09:23:01Z,"Framework Agreement for Dark Fibre at BHIC at the University of Birmingham","Local Framework Agreement for Dark Fibre at BHIC at the University of Birmingham. 

Made as a call off to the Health Trust Europe ICT Solutions 2019 - Commit 2 Framework.",,"B15 2TT",,"32561000 ","Karen Aird",k.aird@bham.ac.uk,"University of Birmingham",,Birmingham,"B15 2TT",England,,,,,,14/10/2022,28/04/2023,16/09/2022,NO,,Yes,No,No,Services,275622,330746.4,07/10/2022,275622,"[BOXXE LIMITED|Artemis House,Eboracum Way Heworth Green
YORK
North Yorkshire
YO31 7RE
GB|COMPANIES_HOUSE|02109168|No|No]",,14/10/2022,28/04/2023,"CallOffFromFrameworkAgreement ",,12:00
20221115164026-103298,Contract,"East Riding of Yorkshire Council",Awarded,2022-11-15T16:40:32Z,"E1305 Consultancy Services","This contract is for a range of specialist consultancy services for the provision, amendment and assessment of documents relating to Infrastructure (including Civil Engineering), Transportation and Highway projects.  The services include production and assessment of feasibility and option reports, assessment and reporting of technical reports from external bodies, new design, design checking, technical analysis and advice, traffic and highway modelling, conducting various surveys (topographical, geotechnical, environmental, traffic, archaeological), assisting with the preparation of funding bids and business cases and all other specialist advice as required.  The consultants will also provide resources to support the Council's engineering resources with planning submissions, detailed design and preparing construction contract documentation.",,,"Yorkshire and The Humber","71000000 ","Gill Russell",gill.l.russell@eastriding.gov.uk,"County Hall, Cross Street,",,Beverley,"HU17 9BA",ENG,,https://www.eastriding.gov.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=48213&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/103298 ",,17/10/2022,31/10/2025,29/07/2022,NO,,Yes,No,No,Services,1500000,1500050,07/10/2022,1500000,"[AECOM|16 Toft Green, 
York, 
YO1 6JT|NONE||No|No]",,17/10/2022,31/10/2025,"Other ",,12:00
P111254,Contract,"Met Office",Awarded,2022-11-15T11:21:40Z,"Plant and Equipment","Plant and Equipment",,,"South West","51000000 ",,procurement.enquiries@metoffice.gov.uk,"Fitzroy Road",,EXETER,EX13PB,England,,,,,,06/10/2022,04/11/2022,22/09/2022,NO,,Yes,No,No,Services,15028.13,,06/10/2022,15028.13,"[CBRE MANAGED SERVICES LTD|CBRE MANAGED SERVICES LTD
61 SOUTHWARK STREET 
LONDON 
SE1 1RU|NONE_OTHER||No|No]",,06/10/2022,04/11/2022,"SingleTenderActionNonOJEU ",,12:00
itt_97009,Contract,"South Wales Police",Awarded,2022-11-15T10:16:28Z,"3D Laser Scanning Equipment for Forensic Collision Investigations","*PLEASE NOTE THIS IS A CONTRACT AWARD NOTICE*
The Police and Crime Commissioner for Gwent, the Police and Crime Commissioner for South Wales and the Police and Crime Commissioner for Dyfed Powys require 3D Laser Scanning equipment for each Forensic Collision Investigation unit. A total of 3 units, one per each force area, including software, training, servicing and calibration for a 5 year period.
The scanning equipment must have successfully completed the Forensic Collision Investigation Network (FCIN) validation process.",,,Wales,"38000000 ",,deborah.daly@south-wales.police.uk,"Cowbridge Road",,BRIDGEND,CF313SU,Wales,,,,,"THIS IS A CONTRACT AWARD NOTICE

Contract start and end dates in this notice are for the support services and are estimates.",03/10/2022,02/10/2027,13/09/2022,NO,,Yes,No,No,Products,0,,04/10/2022,192000,"[LEICA GEOSYSTEMS LIMITED|Michigan Drive, Tongwell
MK15 8HT
GB|COMPANIES_HOUSE|00817794|Yes|No]",,13/10/2022,12/10/2027,"OpenOJEU ",,12:00
5de125a1-178d-4858-b188-f90288c7b7c8,Contract,"UNIVERSITY OF ESSEX",Awarded,2022-10-05T11:19:14+01:00,"T923 University of Essex, University Square, Southend Cladding Replacement","The University of Essex is desirous of entering into a JCT Design and Build Contract 2016 Edition and amendments thereto, for both the design and construction of replacement external cladding, together with associated building engineering services, rainwater drainage, external works, landscaping and any other necessary on or off site works at University Square, Southend-on-Sea campus.",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","44212381 45000000 ","Joanne Woodward",jmwoodb@essex.ac.uk,"University of Essex, Wivenhoe Park",", ,",Colchester,"CO4 3SQ","UNITED KINGDOM","01206 874357",,,"https://supplierlive.proactisp2p.com/Account/Login?cid=UNIESSEX ",,13/06/2022,01/12/2023,08/04/2022,NO,,No,No,No,Works,14000000,14000100,05/10/2022,10582104,"[United Living (South) Limited|0817560 Media House, Azalea Drive, Swanley, Kent, BR8 8HU, GB|NONE||No|No]",,13/06/2022,01/12/2023,"OpenOJEU ",,12:00
b7d20dc7-5226-48a1-acb1-574d5d30e898,Contract,"UNIVERSITY OF ESSEX",Awarded,2022-10-05T11:33:25+01:00,"T933 School of Sport, Rehabilitation, and Exercise Sciences (SRES) 4SB.5.3 Refurbishment","The University of Essex is seeking tenders for a project to work within the School of Sport, Rehabilitation, and Exercise Sciences (SRES). The works comprise of the refurbishment the existing space on Level 5 of the main University campus, for the department of Sports, Rehabilitation and Exercise Science department. The works will include new flooring, decoration, FD30 entrance doors and electrical installations throughout, with the design of electrical and mechanical ventilation systems to suit the use of the space.",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","45000000 ","Joanne Woodward",jmwoodb@essex.ac.uk,"University of Essex, Wivenhoe Park",", ,",Colchester,"CO4 3SQ","UNITED KINGDOM","01206 874357",,,"https://supplierlive.proactisp2p.com/Account/Login?cid=UNIESSEX ",,25/02/2022,27/05/2022,21/02/2022,NO,,No,No,No,Works,90000,100000,05/10/2022,101155.99,"[Rose Builders Ltd|Riverside House, Riverside Avenue East, Lawford, Essex, CO11 1US, UNITED KINGDOM|NONE||No|No]",,25/02/2022,27/05/2022,"SingleTenderActionNonOJEU ",,12:00
CPD4124049,Contract,"DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES",Awarded,2022-11-14T15:00:14Z,"Legal Services to Support COVID 19 Inquiry (DLUHC)","The call-off Contract shall commence 10th October 2022 for a period of Two (2) Years with Three (3) x One (1) Year Exercisable Extensional Options.",,"SW1P 4DF",,"79100000 ",,emily.wolfe@levellingup.gov.uk,"2 Marsham Street",,LONDON,SW1P4DF,England,,,"Framework-Schedule-6-Order-Form-RM6179_SP_Final_REDACTED.pdf ",,,10/10/2022,10/10/2024,09/10/2022,NO,,No,No,No,Services,8000000,,10/10/2022,0,"[SHARPE PRITCHARD|ELIZABETH HO
WC1V 6HG
GB|COMPANIES_HOUSE|OC378650|No|No]",,10/10/2022,10/10/2024,"CallOffFromFrameworkAgreement ",,17:00
