"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CCZX22A03.,Contract,"Crown Commercial Service",Awarded,2022-10-21T15:43:06+01:00,"Provision of FBIS Integration Layer","The Home Office is seeking a Supplier Partner to support delivery of the key objectives by providing capacity and capability to develop, maintain and iterate strategic digital products and services. This procurement sets out the requirements for a Supplier partner to work within the Migration and Borders Technology Portfolio on the FBIS Integration Layer product.",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","72000000 ","Crown Commercial Service on behalf of Home Office : Home Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"CCZX22A03 Call Off Award Letter v1.0 redacted.docx CCZX22A03 Attachment 5b - Order Form v1.3 REDACTED.pdf ",,,17/10/2022,17/10/2025,10/05/2022,NO,,No,No,No,Services,3964620,,15/08/2022,3964620,"[MASTEK (UK) LTD.|Pennant House, 2 Napier Court, Napier Road RG1 8BW Reading England|NONE||No|No]",,17/10/2022,17/10/2025,"CallOffFromFrameworkAgreement ",,00:00
"PROC JB DA 784",Contract,"UNIVERSITY OF DERBY",Awarded,2022-10-21T13:25:41+01:00,"Design and deliver the remodelling of MS014 and MS015 - Markeaton Street","Remodelling of two rooms at the Markeaton Street Campus.
To include strip out, partitioning, ceilings, glazing, doors, floors, M&E and decoration",,,"East Midlands","45453000 ","Jane Brailsford",j.brailsford@derby.ac.uk,"Kedleston Road",,Derby,"DE22 1GB",England,"01332 592004",,,,,20/08/2022,02/09/2022,03/08/2022,NO,,Yes,No,No,Works,128661,,15/08/2022,128661,"[Overbury Plc|207 Fort Dunlop
Fort Parkway
BIRMINGHAM
West Midlands
B24 9FD|NONE_OTHER||Yes|No]",,20/08/2022,02/09/2022,"CallOffFromFrameworkAgreement ",,12:00
LDC-233,Contract,"Lichfield District Council",Awarded,2022-10-21T12:22:19+01:00,"Footway Sweeper","Footway Sweeper",,,"West Midlands","34921100 ",,procurement@lichfielddc.gov.uk,"District Council House,Frog Lane",,LICHFIELD,WS136YX,England,,,,,,01/09/2022,30/09/2022,16/08/2022,NO,,Yes,Yes,No,Products,74665,,16/08/2022,74665,"[AEBI SCHMIDT UK LIMITED|Southgate Way,Orton Southgate
PETERBOROUGH
Cambridgeshire
PE2 6GP
GB|COMPANIES_HOUSE|00557725|No|No]",,01/09/2022,30/09/2022,"CompetitiveQuotationNonOJEU ",,12:00
AGEMCSU/TRANS/22/1306,Contract,"NHS Arden and GEM CSU",Awarded,2022-10-20T15:50:23+01:00,"Dell Laptops for NHS AGEM CSU","Procure of Dell Laptops for NHS AGEM CSU


Procured using Crown Commercial Services RM6068 Technology Products & Associated Services framework Lot 2: Hardware and Associated Services",,,"East Midlands","30200000 ","Kurtis O'Sullivan",kurtis.osullivan1@nhs.net,"Cardinal Square","10 Nottingham Road",Derby,"DE1 3QT",England,07815469661,,,,,16/08/2022,16/11/2022,09/08/2022,NO,,No,No,No,Products,0,,16/08/2022,19500,"[DELL CORPORATION LIMITED|1 The Western Centre Western Road
BRACKNELL
Berkshire
RG12 1RW
GB|COMPANIES_HOUSE|02081369|No|No]",,16/08/2022,16/11/2022,"CallOffFromFrameworkAgreement ",,14:00
AGEMCSU/TRANS/22/1300,Contract,"NHS Arden and GEM CSU",Awarded,2022-10-20T15:46:15+01:00,"Apple Iphone SE for NHS Black Country ICB","Procure of Apple iPhone SE for NHS Black Country ICB


Procured using Crown Commercial Services RM6068 Technology Products & Associated Services framework Lot 2: Hardware and Associated Services",,,"East Midlands","32250000 ","Kurtis O'Sullivan",kurtis.osullivan1@nhs.net,"Cardinal Square","10 Nottingham Road",Derby,"DE1 3QT",England,07815469661,,,,,17/08/2022,17/11/2022,02/08/2022,NO,,No,No,No,Products,0,,17/08/2022,18514.49,"[KINGSFIELD COMPUTER PRODUCTS LIMITED|8 Brookfield,Duncan Close
NORTHAMPTON
Northamptonshire
NN3 6WL
GB|COMPANIES_HOUSE|03357539|No|No]",,17/08/2022,17/11/2022,"CallOffFromFrameworkAgreement ",,14:00
BOURN001-DN638915-47751582,Contract,"Bournemouth Christchurch and Poole Council",Awarded,2022-10-20T12:28:04+01:00,"Wi-Fi Internet Line","This BT WiFi line is essential to the facilitation of the use of the BT DNS Portal, which registers all of BCP's domains, allowing us to keep these centralised in one place.",,,England,"72000000 ",,procurement@bcpcouncil.gov.uk,"BCP Council","Civic Centre, Bourne Avenue",Bournemouth,"BH2 6DY",England,01202128989,,,,"This contract was awarded as urgent and to make sure there was no disruption to the workforce of the council.",16/08/2022,15/08/2027,09/08/2022,NO,,No,No,No,Services,34980,34980,15/08/2022,34980,"[British Telecom PLC|E1 8EE|NONE||Yes|No]",,16/08/2022,15/08/2027,"Other ",,23:59
tender_305145/1116080,Contract,"Defra Network eTendering Portal",Awarded,2022-10-20T11:12:35+01:00,"Digital Marketing activities in Mexico covering Pork","AWARDED - AHDB recognise the need in Mexico for a social media marketing strategic approach in line with new goals, ambitions, as well as the business digital transformation aspiration. As this is a new market for AHDB, we require the agency to work closely alongside us to assist with development and implementation around clear KPIs performance responsibilities, reporting and digital support. As the contract progresses, the recommended KPIs and measures will be monitored to assess the effectiveness, these will form part of the contractual agreement and will be reviewed and possibly updated every six months depending on outcomes. 
There is a requirement for language skills of English & Spanish
The initial contract is for one year (£60k), with the option to extend for a further 2 periods of 12 months each (a potential £180k for the full contract covering 3 years)",,"CV8 2LZ","Any region","79340000 ","Sarah Waters",procurement@ahdb.org.uk,"AHDB, Stoneleigh Park",,"Kenilworth, Warwickshire","CV8 2LZ",England,,www.ahdb.org.uk,"Redacted version_Redacted.pdf ","https://defra.bravosolution.co.uk/ ","AWARDED - Suppliers Instructions How to Express Interest in this Tender and respond to the opportunity

1. Register your company on the eSourcing portal (this is only required once)
Browse to the eSourcing Portal: https://defra.bravosolution.co.uk  and click the link to register Accept the terms and conditions and click 'continue'
Enter your correct business and user details - Note the username you chose and click 'Save' when complete
You will shortly receive an email with your unique password (please keep this secure) 

2. Express an Interest in the tender 
Login to the portal with the username/password
Click the ITTs Open To All Suppliers' link. (These Invitations to Tender open to any registered supplier) - Click on the relevant ITT to access the content.
Click the 'Express Interest' button at the top of the page. 
This will move the ITT into your 'My ITTs' page. (This is a secure area reserved for your projects only) You can now access any attachments by clicking 'Buyer Attachments' in the 'ITT Details' box 

3. Responding to the tender 
Click 'My Response' under 'ITT Details', you can choose to 'Create Response' or to 'Decline to Respond' (please give a reason if declining)
You can now use the 'Messages' function to communicate with the buyer and seek any clarification - Note the deadline for completion, then follow the onscreen instructions to complete the ITT 
There may be a mixture of online and offline actions for you to perform (there is detailed online help available) You must then submit your reply using the 'Submit Response' button at the top of the page. If you require any further assistance please consult the online help.",03/01/2023,03/01/2026,07/07/2022,NO,,Yes,No,No,Services,60000,180000,15/08/2022,180000,"[Perez Vega Consulting|Reading, Berkshire|NONE_OTHER||Yes|No]",,03/01/2023,03/01/2026,"OpenOJEU ",,12:00
CF-1140000D0O000000rwimUAA,Contract,"NHS England",Awarded,2022-10-20T10:44:00+01:00,"Transformation & Migration Discovery","A discovery exercise around how to best support suppliers where a mixed economy of old and new versions of standards exists. The discovery output should be a report of recommendations for the kinds of assets & tools that would be most useful to help suppliers migrating or transforming from older to newer versions of standards, e.g. supporting documentation, mapping tables, reference implementations, code snippets, model APIs/EPRs or open source, pre-assured middleware components. NHS Standard T&Cs apply.",,"LS2 7UE","Any region","79310000 ","Meena Valambhia",meena.valambhia@nhs.net,"Quarry House",,Leeds,"LS2 7UE",GB,,,,,,22/08/2022,30/11/2022,09/08/2022,NO,,Yes,Yes,No,Services,0,59648,19/08/2022,59648,"[NHS South, Central and West Commissioning Support Unit|Omega House, 112 Southampton Road, Eastleigh, Hampshire, Hampshire, SO50 5PB|NONE||No|No]",,22/08/2022,30/11/2022,"CompetitiveQuotationNonOJEU ",,17:00
tender_314462/1112360,Contract,"DVSA - Driver and Vehicle Standards Agency",Awarded,2022-10-19T15:28:30+01:00,"Technical Support Service for CPMS and RSP","Single tender action awarded to provide Continuous Improvement (CI) for a period of twelve (12) months, for the Customer Payment Management Service (CPMS) and Roadside Payments (RSP)",,,"Any region","72000000 ",,commercialenquiries@dvsa.gov.uk,"Berkeley House, Croydon Street",,Bristol,"BS5 0DA",England,,,"K280021809 Award Letter REDACTED.pdf ",,,01/08/2022,30/06/2023,15/07/2022,NO,,No,No,No,Services,734820,,17/08/2022,734820,"[BJSS LTD|1st Floor, Coronet House, Queen Street, Leeds, LS1 2TW|NONE_OTHER||No|No]",,01/07/2022,30/06/2023,"SingleTenderActionNonOJEU ",,12:00
"WSCC - JS - Extension to ESRI ELA",Contract,"West Sussex County Council",Awarded,2022-10-18T17:51:23+01:00,"WSCC - JS - Extension to ESRI ELA","1yr extension to existing ESRI ELA

Call-off from Lot2b using CCS RM3821 Data and Applications Solutions.",,"PO19 1RG",,"48000000 ","James Skilling",james.skilling@westsussex.gov.uk,"County Hall,West Street",,CHICHESTER,PO191RQ,England,"0330 222 5432",,,,,01/09/2022,30/09/2023,15/08/2022,NO,,No,No,No,Products,100000,110000,15/08/2022,106680,"[ESRI (UK) LIMITED|Millennium House,65 Walton Street
AYLESBURY
Buckinghamshire
HP21 7QG
GB|COMPANIES_HOUSE|01288342|No|No]",,01/09/2022,30/09/2023,"CallOffFromFrameworkAgreement ",,12:00
"St Ives Greenway JPSF",Contract,LGSS,Awarded,2022-10-18T12:13:13+01:00,"Preliminary Design award from Cambridgeshire County Council Joint Professional Servcices Framework","Award from the Cambridgeshire County Council Joint Professional Services Framework for Preliminary Design on St Ives Greenway",,,"East of England","71311210 ","Jon Collyns",Jon.collyns@cambridgeshire.gov.uk,"New Shire Hall Emery Crescent","Enterprise Campus,",Huntingdon,"PE28 4YE",England,07775703930,,,,,15/08/2022,30/11/2023,14/08/2022,NO,,Yes,Yes,No,Services,147393,,14/08/2022,147393,"[ATKINS LIMITED|Ashley Road
EPSOM
Surrey
KT18 5BW
GB|COMPANIES_HOUSE|00688424|No|No]",,15/08/2022,30/11/2022,"CallOffFromFrameworkAgreement ",,12:00
P-007840/C-012245,Contract,"Newcastle City Council",Awarded,2022-10-18T11:56:00+01:00,"Design, Fabrication, Supply and Installation of Bespoke Street Furniture in Ridley Place and Saville Row, Newcastle upon Tyne.","The City Council are looking to appoint a Contractor to carry out Design, Fabrication, Supply and Installation of Bespoke Street Furniture in Ridley Place and Saville Row, Newcastle upon Tyne. This opportunity has been published via the Pro Contract tendering portal. The Deadline date and time for this opportunity is Friday 29th July 2022 at 10am. Late submissions will not be accepted. Please search for this opportunity (Reference - DN620368 or C-012245) via the following website: www.nepoportal.org",,,"North East","44000000 ","Andrew Richardson",andrew.richardson@newcastle.gov.uk,"Barras Bridge",,NEWCASTLE-UPON-TYNE,"NE1 8QH",England,"0191 2116936 ext 26936",,,,"The City Council are looking to appoint a Contractor to carry out Design, Fabrication, Supply and Installation of Bespoke Street Furniture in Ridley Place and Saville Row, Newcastle upon Tyne. This opportunity has been published via the Pro Contract tendering portal. The Deadline date and time for this opportunity is Friday 29th July 2022 at 10am. Late submissions will not be accepted. Please search for this opportunity (Reference - DN620368 or C-012245) via the following website: www.nepoportal.org",01/09/2022,31/01/2023,29/07/2022,NO,,Yes,No,No,Works,349000,350000,18/08/2022,0,[N/A|N/A|NONE_OTHER||No|No],,01/09/2022,31/01/2023,"OpenNonOJEU ",,10:00
22.SF.64,Contract,"Southampton Solent University",Awarded,2022-10-18T10:39:49+01:00,"Motion Capture and Analysis System","motion capture and analysis system",,"SO14 0YN",,"92621000 ","Linda Tyrrell",linda.tyrrell@solent.ac.uk,"East Park Terrace",,SOUTHAMPTON,SO140YN,England,02382013000,https://www.solent.ac.uk,,,,01/09/2022,31/08/2025,17/08/2022,NO,,Yes,Yes,No,Products,151000,152000,18/08/2022,152000,"[Vicon|6 Oxford Industrial Park, Yarnton Oxford
Oxon OX5 1QU
United Kingdom|NONE_OTHER||Yes|Yes]",,01/09/2022,31/08/2025,"Other Waiver",,12:00
tender_307686/1111911,Contract,"Defra Network eTendering Portal",Awarded,2022-10-18T09:26:46+01:00,"AHDB requirements for Social Media activities","AWARD - AHDB requires the specialist services of a social media agency to continue to deliver the 'always on' social media activity for AHDB's We Eat Balanced campaign, helping us achieve our goals, whilst ensuring the best return on our levy payers' money. We are looking for a supplier with experience of running large social campaigns that focus on positively influencing consumer attitudes.
We Eat Balanced is AHDB's flagship consumer marketing campaign, launched as a pilot in January 2021. The We Eat Balanced social media channels were initially launched to host advertising content for this pilot, but due to the successful results, 'always on' social media activity has since been activated, as well as further large TV-led advertising campaign bursts.
AHDB does have an in-house social media team, however they currently do not have enough capacity to support this workstream in full, hence it has so far been outsourced, but it may be brought back in-house in future.
Note: although this brief focuses on We Eat Balanced, there's potential for AHDB to also need support for its other social media channels in future.
This contract will be initially for 18 months with the option to extend for a further 2 periods of 12 months each
Suppliers must register on the Bravo portal in order to gain access to this opportunity and the documents",,"CV8 2LZ","Any region","79341000 ","Sarah Waters",procurement@ahdb.org.uk,"AHDB, Stoneleigh Park",,"Kenilworth, Warwickshire","CV8 2LZ",England,,,"Social Media redacted contract Part 1.pdf Social Media Redacted contract part 2_Redacted.pdf ","https://defra.bravosolution.co.uk/ ","AWARDED - Suppliers Instructions How to Express Interest in this Tender and respond to the opportunity

1. Register your company on the eSourcing portal (this is only required once)
Browse to the eSourcing Portal: https://defra.bravosolution.co.uk  and click the link to register Accept the terms and conditions and click 'continue'
Enter your correct business and user details - Note the username you chose and click 'Save' when complete
You will shortly receive an email with your unique password (please keep this secure) 

2. Express an Interest in the tender 
Login to the portal with the username/password
Click the ITTs Open To All Suppliers' link. (These Invitations to Tender open to any registered supplier) - Click on the relevant ITT to access the content.
Click the 'Express Interest' button at the top of the page. 
This will move the ITT into your 'My ITTs' page. (This is a secure area reserved for your projects only) You can now access any attachments by clicking 'Buyer Attachments' in the 'ITT Details' box 

3. Responding to the tender 
Click 'My Response' under 'ITT Details', you can choose to 'Create Response' or to 'Decline to Respond' (please give a reason if declining)
You can now use the 'Messages' function to communicate with the buyer and seek any clarification - Note the deadline for completion, then follow the onscreen instructions to complete the ITT 
There may be a mixture of online and offline actions for you to perform (there is detailed online help available) You must then submit your reply using the 'Submit Response' button at the top of the page. If you require any further assistance please consult the online help.",26/09/2022,31/03/2026,07/07/2022,YES,tender_307686/1074588,Yes,No,No,Services,250000,750000,16/08/2022,750000,"[Lux Illuminating Brands Ltd|Edinburgh|NONE_OTHER||Yes|No]",,03/10/2022,31/03/2026,"OpenOJEU ",,12:00
CF-1133100D0O000000rwimUAA,Contract,"NHS North West London ICB",Awarded,2022-10-18T08:51:28+01:00,"GP Homeless Outreach","The contract has been awarded to The Doctor Hickey Surgery following market engagement to invite capable providers. The Doctor Hickey Surgery has been established as the only capable provider.

The contract is for a specialist GP service, delivering clinical support to Westminster's homeless population.
The overarching outcome of the service is to reduce health inequalities and increase life expectancy, for the homeless population. 

This will be achieved by providing trauma- informed care that enables homeless patients to access healthcare services and, prevents avoidable emergency presentation at A&E, and non-elective admissions to secondary care.",,"NW1 5JD","United Kingdom","75200000 85100000 85000000 ","NHS North West London Contracts Team",nhsnwlccg.contracting@nhs.net,"15 Marylebone Road",,London,"NW1 5JD","United Kingdom",,,,,,01/04/2022,31/03/2025,31/03/2022,NO,,Yes,Yes,No,Services,100000,178596,17/08/2022,178596,"[The Doctor Hickey surgery|The Doctor Hickey Surgery, 3-7 Arneway Street SW1P 2BG|NONE||No|No]",,01/04/2022,31/03/2025,"Other ",,12:00
CF-1133200D0O000000rwimUAA,Contract,"NHS North West London ICB",Awarded,2022-10-18T08:49:57+01:00,"GP Homeless Outreach","The contract has been awarded to Great Chapel Street Medical Centre (Homeless Health CIC) following market engagement to invite capable providers. Great Chapel Street Medical Centre (Homeless Health CIC) has been established as the only capable provider.

The contract is for a specialist GP service, delivering clinical support to Westminster's homeless population. The overarching outcome of the service is to reduce health inequalities and increase life expectancy, for the homeless population.

This will be achieved by providing trauma- informed care that enables homeless patients to access healthcare services and, prevents avoidable emergency presentation at A&E, and non-elective admissions to secondary care.",,"NW1 5JD","United Kingdom","75200000 85100000 85000000 ","NHS North West London Contracts Team",nhsnwlccg.contracting@nhs.net,"15 Marylebone Road",,London,"NW1 5JD","United Kingdom",,,,,,01/04/2022,31/03/2025,31/03/2022,NO,,Yes,Yes,No,Services,100000,178347,17/08/2022,178347,"[Great Chapel Street Medical Centre (Homeless Health CIC)|Great Chapel Street Medical Centre, Soho Centre for Health, 1 Frith Street W1D 3HZ|NONE||No|No]",,01/04/2022,31/03/2025,"Other ",,12:00
BIP728468483,Contract,"Humberside Fire and Rescue Service",Awarded,2022-10-14T15:35:03+01:00,"GB-Hull: 32mtr ALP Hire","12 month hire of 32mtr ALP",,,"Yorkshire and The Humber","34144213 ","Andrew Day",aday@humbersidefire.gov.uk,"Summergroves Way",,"Kingston Upon Hull","HU4 7BB",UK,01482567438,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=728468483 ",,01/09/2022,31/08/2023,19/08/2022,NO,,No,No,No,Products,27966,,19/08/2022,27966,"[Angloco|Station Road
        Batley
        WF17 5TA|NONE||Yes|No]",,01/09/2022,31/08/2023,"NotSpecified ",,00:00
ET19648,Contract,"HAMPSHIRE COUNTY COUNCIL",Awarded,2022-10-14T15:06:53+01:00,"G4_3_HCC_003 Botley Bypass","A call-off from the Generation 4-THREE 2020 - 2024 Civil Engineering, Highways and Transportation Collaborative Framework (Awarded November 2019). 

The works will consist of: 
- Early Contractor Involvement (using NEC4 ECC Secondary Option X22) for producing documents to discharge planning conditions and environmental permissions, advice on buildability and sequencing, undertake contractor design elements, build the target and develop the construction programme 
- Construction of a 1.8km bypass and 3m wide footway and cycleway 
- Construction of a new bridge over the River Hamble 
- Construction of a new roundabout to replace the existing A335/A3051 priority junction 
- Associated drainage works.",,,"South East","45220000 45230000 ",,pciframework@hants.gov.uk,"The Castle",,WINCHESTER,SO238ZB,England,,,,,,29/08/2022,31/05/2025,22/07/2022,NO,,No,No,No,Works,20316420.29,,18/08/2022,20316420.29,"[MILESTONE INFRASTRUCTURE LIMITED|Abel Smith House,Gunnels Wood Road
STEVENAGE
Hertfordshire
SG1 2ST
GB|COMPANIES_HOUSE|13007933|No|No]",,29/08/2022,31/05/2025,"CallOffFromFrameworkAgreement ",,14:00
CON/1000744,Contract,"BANK OF ENGLAND",Awarded,2022-10-13T16:04:11+01:00,"Requirement for Interim Support for COURT Report","The requirement is for support with writing and integrating the findings of a previous report on a review of the Bank's digital and technology capabilities. This will feed into the overarching strategy for Central Services due to be presented to the Bank's Court in mid-September.",,,England,"79400000 ",,Corporate.contracts@bankofengland.co.uk,"Threadneedle Street",,LONDON,EC2R8AH,England,,,,,,15/08/2022,30/09/2022,14/08/2022,NO,,No,No,No,Services,38000,,14/08/2022,38000,"[OLIVER WYMAN LIMITED|55 Baker Street
LONDON
W1U 8EW
GB|COMPANIES_HOUSE|02995605|No|No]",,15/08/2022,30/09/2022,"SingleTenderActionNonOJEU ",,17:00
CF-1128000D0O000000rwimUAA,Contract,"University College London Hospitals NHS Trust",Awarded,2022-10-13T13:40:08+01:00,"UCLH-2826 DocMan","DocMan Connect Renewal",,"NW1 2PG",London,"48517000 ","Heather Forshaw",heather.forshaw@nhs.net,"Euston Road",,London,"NW1 2PG","United Kingdom","020 344 75079",,,,,01/04/2022,01/04/2024,31/03/2022,NO,,No,No,No,Services,210498,210498,19/08/2022,210498,"[Advanced Business Solutions|null|NONE||No|No]",,01/04/2022,01/04/2024,"CallOffFromFrameworkAgreement ",,12:00
tender_312282/1114221,Contract,"Ministry of Defence",Awarded,2022-10-13T12:49:10+01:00,"CCCT/753 Provision of Obsolescence Management Training CAN","Background
There is an immediate and enduring need to provide Obsolescence Management training for designated people in Obsolescence Manager roles to ensure effective management of assets with considerable savings to the taxpayer. Without investment in Obsolescence Management Training, there will be a significant and negative impact on operational availability and through life costs. Doing nothing will perpetuate an unsustainable situation whereby Obsolescence Managers are ill equipped to carry out their duties. This proposal will build expertise in the Obsolescence Management community and ensure enduring capability.

Requirement
This proposal forms part of Support Improvement Programme Intent 1 - Professionalise Support. It fills a current gap in the provision of externally recognised qualifications for Obsolescence Managers within the iLog Function. To ensure high quality standard of learning, the proposal indicates that training should be accredited to the International Institute of Obsolescence Management (IIOM) and be at IIOM Associate level. The course content is endorsed by the IIOM and includes successful completion of an examination and completion of project work, which is assessed by the supplier.",,,"South West","80511000 ",,DESSE-CCT-Comrcl-TEAM@mod.gov.uk,"MoD Abbeywood, Spruce 2B NH1",,Bristol,"BS34 8JH",England,,https://des.mod.uk/,"20221003-704612450-REDACTED CCCT753-Contract.pdf ",,,03/10/2022,02/10/2025,08/08/2022,YES,tender_312282/1090953,Yes,No,No,Services,40796,,18/08/2022,40796,"[CMCA (UK) Ltd|Brindley Court, Gresley Road, Worcester WR4 9FD|NONE_OTHER||Yes|No]",,03/10/2022,02/10/2025,"OpenNonOJEU ",,17:00
23TCD002,Contract,"Big Lottery Fund (operating as The National Lottery Community Fund)",Awarded,2022-10-13T12:26:41+01:00,"Local Insight Cloud Software","Local Insight provides data, analysis and insight to target and evaluate local services. It also provides maps, data visuals, dashboards and area profile reports for all standard and user-defined areas.",,,"England,Scotland,Wales","48000000 ",,procurement@tnlcommunityfund.org.uk,"Apex House","3 Embassy Drive",Birmingham,"B15 1TR",England,,,,,,22/08/2022,21/08/2023,08/08/2022,NO,,Yes,No,No,Products,10000,,19/08/2022,10000,"[OXFORD CONSULTANTS FOR SOCIAL INCLUSION LIMITED|1A ISETTA SQUARE
BRIGHTON
EAST SUSSEX
BN1 4GQ
GB|COMPANIES_HOUSE|04800880|Yes|No]",,22/08/2022,21/08/2023,"CallOffFromFrameworkAgreement ",,17:00
KENT001-DN617320-29625768,Contract,"Kent County Council",Awarded,2022-10-13T11:03:00+01:00,"SC22055 Highway Condition Survey","Kent County Council (KCC) owns and maintains a substantial highway network, with our roads and footways being by far our largest asset group.

The Council must ensure it achieves the most value and the best long-term condition for its road and footway assets. To do this, the Council needs to understand the condition of its assets to be able to target planned works at the locations where it will deliver the most value.

The Council achieve this by regularly surveying the condition of its roads and footways. The results of these surveys are used to measure and report the overall network condition, identify sites for works where it is likely to achieve the best outcomes and undertake strategic modelling of asset condition in the future.
This is delivered through our Highway Condition Survey service.

The Council requires a Contractor to provide a UKMPS compliant highway condition survey service for the collection of pavement condition data. The service will include:

•Undertaking SCANNER surveys
•Undertaking SCRIM surveys
•Undertaking CVI surveys
•Support to the Council with the planned internal delivery of the bespoke Kent Footway Survey
•Assisting the Council's development of future condition survey plans to meet the upcoming updated DfT condition survey data standard.

The Councils Authority Area comprises all roads and footways in the County of Kent but excluding the Motorway and Trunk Road Network.",,,England,"71000000 ",,sccommercialteam@kent.gov.uk,"Sessions House",,Maidstone,"ME14 1XQ",England,,http://www.kent.gov.uk,,"https://procontract.due-north.com/Advert?advertId=206f2e63-32ec-ec11-8115-005056b64545 ",,16/08/2022,15/08/2026,18/07/2022,NO,,Yes,Yes,No,Services,400000,800000,15/08/2022,800000,"[Ginger Lehmann Ltd|Unit 4, St Mary's Road, 
Sydenham Industrial Estate, 
Leamington Spa, CV31 1PR|NONE||Yes|No]",,16/08/2022,15/08/2026,"Open ",,12:00
OPX123,Contract,OPTIVO,Awarded,2022-10-12T17:16:09+01:00,"Water Broker","Water Broker",,,London,"66130000 ","Katie Williams",katie.williams@optivo.org.uk,"Grosvenor House,125 High Street",,CROYDON,CR09XP,England,,,,,,01/09/2022,31/08/2025,01/05/2022,NO,,Yes,No,No,Services,42500,,16/08/2022,42500,"[INSPIRED ENERGY SOLUTIONS LIMITED|Unit 29 Progress Business Park Orders Lane
PRESTON
Lancashire
PR4 2TZ
GB|COMPANIES_HOUSE|04005541|Yes|No]",,01/09/2022,31/08/2025,"CallOffFromFrameworkAgreement ",,12:00
CF-1126400D0O000000rwimUAA,Contract,"The National Health Service Commissioning  Board, known as NHS England",Awarded,2022-10-12T15:38:44+01:00,"Improving Care Coordination for Patients Programme - Technical and Project Support","A Prime Contractor to provide technical and project support to the elective care recovery. The key capabilities required are in the following areas: Data Quality; Service Desk Support; Operational Delivery; Technical Delivery Management; and Training.",,"LS2 7UE","Any region","72000000 ","Jake Smith",jake.smith12@nhs.net,"NHS England, Quarry House, Quarry Hill",,Leeds,"LS2 7UE",England,,,,,,05/08/2022,04/08/2024,17/06/2022,NO,,No,No,No,Services,10000000,10000000,16/08/2022,10000000,"[Carnall Farrar Ltd|1 Lyric Square, London W6 0NB|NONE||No|No]",,05/08/2022,04/08/2024,"CallOffFromFrameworkAgreement ",,12:00
SWINDON001-DN621459-00667867,Contract,"Swindon Borough Council",Awarded,2022-10-11T16:55:35+01:00,"Weather Forecasting","Swindon Borough Council invites expressions of interest from suitably qualified and experienced service providers for the provision of weather forecasting.  

To provide weather forecasts as detailed below throughout the winter period between the 2nd Monday in October to the last day of April on an annual basis. 

All weather forecast information is to be loaded onto the Findlay Irvine ICELERT website and Text Forecasts to be e-mailed to Senior Support Officers (up to 10 officers).

Forecasts provided shall be written specifically for the geographical area managed by Swindon Borough Council, generic regional text shall not be provided.

The Forecaster shall have the ability to change or edit individual values in any cell within the hazard table and to manually adjust site specific graphs, altering forecasts minimum temperatures, temperature curves and surface hazards in order to improve the quality if deemed necessary.

The initial contract term will be for 24 months with an option to extend for a further 12 months (1 periods of 12 months) for a potential total contract term of 3 years as stated in the RFQ documents. Estimated contract spend is between £15,000 and £18,000 across the initial 2 year contract term and between £21,000 and £26,000 across the potential total 3 year contract term.

Full details relating to the Services are provided in the RFQ documents.

To participate, Suppliers will need to Register as a Supplier with ProContract, www.supplyingthesouthwest.org.uk, then Register an Interest before obtaining access to the tender documents. In the event of difficulties registering as a supplier, please refer to the System Administrator Proactis support team ProContractSuppliers@proactis.com

RFQ clarifications to be submitted in writing via Messaging in ProContract tender portal, including the project reference and title clearly in the Subject title, by 1st August 2022, 15:00 hrs UK Local time. The Council's responses to these clarification questions will be issued periodically via Messaging in ProContract tender portal. 

RFQ Responses are required to be submitted no later than 8th August 2022, 15:00 hrs  UK Local time via ProContract tender portal  - https://www.supplyingthesouthwest.org.uk/

Please note that this project has been advertised on Contracts Finder/ other web portals, however, Supplying the South West Portal, https://www.supplyingthesouthwest.org.uk/  is the only portal that includes all the relevant documents required to respond to this opportunity, bearing Project Id: DN621459

No Tender submissions will be considered without completing the RFQ documents in full including attachments and returning them in alignment with the instructions within the RFQ documents.
",,,England,"71351600 ","Jodie Wakefield",JWakefield@swindon.gov.uk,"Swindon Borough Council, Civic Offices","Euclid Street",Swindon,"SN1 2JH",England,"'+44 7392102892",http://www.swindon.gov.uk/,,"https://procontract.due-north.com/ProjectManagement/ProjectDashboard?projectId=9d4b4baa-d1fe-ec11-8116-005056b64545 ",,15/09/2022,14/09/2024,08/08/2022,NO,,Yes,No,No,Services,20000,25000,18/08/2022,24492,"[MetDesk Limited|HP22 6NJ|NONE||Yes|No]",,15/09/2022,14/09/2024,"Open ",,15:00
