"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
HEY/22/082,Contract,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",Awarded,2022-09-06T15:34:46+01:00,"MONITORS AND TELEMETRY INSTALL FOR H39","This notice is being posted to inform of an award of contract.",,,"Yorkshire and The Humber","33195100 ","Dave Eastwood",david.eastwood4@nhs.net,"HULL ROYAL INFIRMARY",,HULL,HU32JZ,England,"01482 507230",,,,,24/02/2022,24/02/2022,15/02/2022,NO,,Yes,No,No,Products,66176,,16/02/2022,66176,"[PHILIPS ELECTRONICS U K LTD|PHILIPS HOUSE, CAMBRIDGE BUSINESS PARK
CB4 0HE
GB|NONE_OTHER||Yes|No]",,17/02/2022,17/02/2022,"SingleTenderActionNonOJEU ",,17:00
CF-0978200D0O000000rwimUAA,Contract,"Nottingham University Hospitals NHS Trust",Awarded,2022-09-06T09:34:55+01:00,"PACS &Radiology Information System CCN053","Dedicated Project Management",,"NG5 1PB","Any region","48810000 ","Monika Andrzejewska",Monika.Andrzejewska@nuh.nhs.uk,"City Campus, Hucknall Road",,Nottingham,"NG5 1PB",GB,,,,,,01/01/2022,31/12/2022,31/12/2021,NO,,No,No,No,NotApplicable,120000,120000,14/02/2022,120000,"[GE Medical Systems Ltd|Pollards Wood
Nightingales Lane
Chalfont St Giles HP8 4SP|NONE||No|No]",,01/01/2022,31/12/2022,"Other ",,12:00
CF-0962200D0O000000rwimUAA,Contract,"Nottingham University Hospitals NHS Trust",Awarded,2022-09-05T16:20:50+01:00,"PACS &Radiology Information System",ccn050,,"NG5 1PB","United Kingdom","48810000 ","Monika Andrzejewska",monika.andrzejewska@nuh.nhs.uk,"City Campus, Hucknall Road",,Nottingham,"NG5 1PB",GB,,,,,,31/01/2022,31/01/2025,30/01/2022,NO,,No,No,No,NotApplicable,432185,432185,14/02/2022,432185,"[GE Medical Systems Ltd|Pollards Wood
Nightingales Lane
Chalfont St Giles HP8 4SP|NONE||No|No]",,31/01/2022,31/01/2025,"Other ",,12:00
CF-0962000D0O000000rwimUAA,Contract,"Nottingham University Hospitals NHS Trust",Awarded,2022-09-05T16:19:43+01:00,"PACS & Radiology Information System - Addition of CRIS Mobile CCN56",CCN056,,"NG5 1PB","United Kingdom","48814000 48810000 ","Monika Andrzejewska",monika.andrzejewska@nuh.nhs.uk,"City Campus, Hucknall Road",,Nottingham,"NG5 1PB",GB,,,,,,01/03/2022,29/02/2024,11/02/2022,NO,,No,No,No,NotApplicable,50020,50020,17/02/2022,50020,"[GE HEALTHCARE LIMITED|Amersham Place
Little Chalfont
BUCKINGHAMSHIRE
HP7 9NA
UNITED KINGDOM HP7 9NA|NONE||No|No]",,01/03/2022,29/02/2024,"Other ",,12:00
CF-0962100D0O000000rwimUAA,Contract,"Nottingham University Hospitals NHS Trust",Awarded,2022-09-05T16:18:30+01:00,"PACS &Radiology Information System CCN 054","Data Assessment Project",,"NG5 1PB","United Kingdom","48810000 ","Monika Andrzejewska",monika.andrzejewska@nuh.nhs.uk,"City Campus",,Nottingham,"NG5 1PB",GB,,,,,,01/01/2022,31/12/2023,11/12/2021,NO,,No,No,No,NotApplicable,46706,46706,14/02/2022,46706,"[GE Medical Systems Ltd|Pollards Wood
Nightingales Lane
Chalfont St Giles HP8 4SP|NONE||No|No]",,01/01/2022,31/12/2023,"Other ",,12:00
HEY/22/083,Contract,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",Awarded,2022-09-05T15:57:11+01:00,"LIFEPAK 1000 DEFIBRILLATORS X 33","This notice is being posted to inform of an award of a contract.",,,"Yorkshire and The Humber","33182100 ","Dave Eastwood",david.eastwood4@nhs.net,"HULL ROYAL INFIRMARY",,HULL,HU32JZ,England,"01482 507230",,,,,17/02/2022,17/02/2022,15/02/2022,NO,,Yes,No,No,Products,44550,,16/02/2022,44550,"[STRYKER CORP|MEDWAY HO
RG14 2ST
GB|NONE_OTHER||Yes|No]",,17/02/2022,17/02/2022,"SingleTenderActionNonOJEU ",,17:00
HEY/22/084,Contract,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",Awarded,2022-09-05T15:53:13+01:00,"LUCAS CHEST COMPRESSION DEVICES X 2","This notice is being posted to inform of an award of a contract.",,,"Yorkshire and The Humber","33100000 ","Dave Eastwood",david.eastwood4@nhs.net,"HULL ROYAL INFIRMARY",,HULL,HU32JZ,England,"01482 507230",,,,,17/02/2022,17/02/2022,15/02/2022,NO,,Yes,No,No,Products,16620,,16/02/2022,16620,"[STRYKER CORP|MEDWAY HO
RG14 2ST
GB|NONE_OTHER||Yes|No]",,17/02/2022,17/02/2022,"SingleTenderActionNonOJEU ",,17:00
20220905112541-104106,Contract,"North Lincolnshire Council",Awarded,2022-09-05T11:25:46+01:00,"L11-081 A15 Bonby Lodge Southbound Slip Resurfacing","Resurfacing works",,,"Yorkshire and The Humber","45000000 ","Jacky Ebbatson",jacky.ebbatson@northlincs.gov.uk,"Church Square House, 30-40 High Street",,Scunthorpe,"DN15 6NL",ENG,,www.northlincs.gov.uk,,,,07/09/2022,08/09/2022,05/09/2022,NO,,Yes,Yes,No,Works,0,24900,16/02/2022,24900,"[E C Surfacing Ltd|Brigg
DN20 8UN|NONE||No|No]",,16/02/2022,20/02/2022,"Restricted ",,11:17
CF-1053800D0O000000rwimUAA,Contract,"NHS Resolution",Awarded,2022-08-30T14:59:33+01:00,"NHSR_98 Zendesk Implementation Services and Ongoing Support","Zendesk Implementation Services and Ongoing Support",,,"United Kingdom","72000000 ",Procurement,nhsr.procurement@nhs.net,"South Colonnade",,London,"E14 4PU",GB,,,,,,21/02/2022,21/02/2023,07/02/2022,NO,,No,No,No,Services,57000,57000,17/02/2022,57000,[Appamondo|null|NONE||No|No],,21/02/2022,21/02/2023,"SingleTenderActionNonOJEU ",,12:00
WLINDC001-DN622029-00718079,Contract,"West Lindsey District Council",Awarded,2022-08-24T12:28:54+01:00,"Support the Council with Public Realm Works","Support the Council with Public Realm Works",,,England,"71311300 ","Anna Grieve",anna.grieve@west-lindsey.gov.uk,Guildhall,"Marshall's Yard",Gainsborough,"DN21 2NA","United Kingdom","'+44 1427676676",https://www.west-lindsey.gov.uk/,,,,01/03/2022,31/03/2024,31/01/2022,NO,,No,No,No,Services,420000,,15/02/2022,420000,"[Project Centre|Rutland House
8th Floor
148 Edmund Street
Birmingham
B3 2JR|NONE||No|No]",,01/03/2022,31/03/2024,"DirectAward ",,12:00
RBGKEW1037,Contract,"Board of Trustees of the Royal Botanic Gardens Kew",Awarded,2022-08-24T11:40:34+01:00,"Bedding & Grounds Irrigation System","Seasonal maintenance and reactive repairs to the bedding and grounds irrigation system for 1 year contract,  for the provision of maintenance services",,"TW9 3AB",,"45232120 ",,procurement@kew.org,"Kew Green",,RICHMOND,TW93AB,England,,,,,,26/02/2022,01/02/2023,15/02/2022,NO,,Yes,No,No,Works,50000,,15/02/2022,50000,"[LW Burrows & Son Ltd|2 Elmbridge Avenue
Surbiton
Surrey
KT5 9EX|COMPANIES_HOUSE|04662982|Yes|No]",,26/02/2022,01/02/2023,"SingleTenderActionNonOJEU ",,12:00
PLYM001-DN629666-94890471,Contract,"Plymouth City Council",Awarded,2022-08-23T14:19:45+01:00,"21861 - Supporting ongoing recovery plan","21861 - Supporting ongoing recovery plan",,,"United Kingdom","79413000 ","Sarah Stevens",sarah.stevens@plymouth.gov.uk,"Ballard House","West Hoe Road",Plymouth,"PL1 3BJ","United Kingdom","'+44 1752398477",http://www.plymouth.gov.uk/,,,,16/02/2022,17/02/2022,14/02/2022,NO,,No,No,No,Services,24525,24525,15/02/2022,24525,"[westco trading limited|sw1e 6qp|NONE||No|No]",,16/02/2022,17/02/2022,"Open ",,12:00
TIS0497,Contract,"The Insolvency Service",Awarded,2022-04-06T16:46:42+01:00,"Application Development & Maintenance Services Transition Contract","G-Cloud 12 Call-Off contract for Application Development, Maintenance and Support Services (ADMS) to support and maintain LoB applications and deliver Operational Change activity, deliver Strategic Project activity and to provide services to support our Transition and Exit from the Hybrid tactical model to a strategic model.
Run and Maintain - To transition to a model, with an ADMS function that runs and maintains 
supported services and allows us to balance the demands of operational change against the need to move at pace with work that supports our Agency strategy. Application Services will deliver Run and Maintain - Incidents, Requests and Changes required to keep existing services working at their current standard.
Operational change - Application Services will deliver Business as Usual Operational Changes - Changes requested by directorates to improve their day-to-day operations, on applications that it manages and maintains. Project sized Operational Change will be delivered by Service Providers, governed by Service Governance and Digital Delivery.
Continued provision of 'run and maintain' aspects of Application Services:
•	Delivery of Strategic Application Services Projects
•	Support in migration to new Target Operating Model, developing internal Agency capability in Application 
•	Services Development, Maintenance and Support
•	Transition and Exit Management activities",,,"West Midlands,South West","72416000 72600000 72700000 ","Nojarul Miah",nojarul.miah@insolvency.gov.uk,"Canon House, 18 The Priory Queensway",,BIRMINGHAM,"B4 6FD",England,07982924680,,"20220215 G12 Call Off ADMS Transition Contract Final - Redacted.pdf ",,,17/02/2022,31/12/2022,15/02/2022,NO,,Yes,No,No,Services,7424361,,15/02/2022,7424361,"[NOMENSA LTD|King William House,13 Queen Square
BRISTOL
BS1 4NT
GB|COMPANIES_HOUSE|04214477|Yes|No]",,17/02/2022,31/12/2022,"CallOffFromFrameworkAgreement ",,17:00
HEY/22/065,Contract,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",Awarded,2022-08-17T11:36:57+01:00,"ECHOCOM NEO MANIKIN AND NOTEBOOK WITH PRE-INSTALLED SIMULATION SOFTWARE TRAINING PACKAGE","This notice is being posted to inform of an award of a contract to Echocom GMBH for a training simulation system.",,,"Yorkshire and The Humber","35112100 ","Marcus Raw",marcus.raw@nhs.net,"HULL ROYAL INFIRMARY",,HULL,HU32JZ,England,01482608735,,,,,16/02/2022,16/02/2022,14/02/2022,NO,,Yes,No,No,Products,24250,,15/02/2022,24250,"[Echocom GMBH|Obere Mauerstr. 39
33039 Neiheim
Germany|NONE_OTHER||Yes|No]",,16/02/2022,16/02/2022,"SingleTenderActionNonOJEU ",,17:00
DN577080,Contract,"Northumbria Healthcare N H S Foundation Trust",Awarded,2022-08-11T11:37:25+01:00,"Contract for the provision of a New IT Office Hub, Seaton Delaval","'-This is the notification of award of Contract
The scope comprises the strip-out of the existing office, and associated areas and the completion of the design and fit-out, in accordance with the Employers Requirements building to CAT B Standard, to provide new IT Office space for 117 work-stations (initially, with capacity to increase this in the future) along with associated furniture, document storage, meeting rooms, hot-desks, relaxation areas, break-out booths, executive office, reception area, kitchen facilities, toilet facilities along with associated mechanical and electrical systems.",,,"North East","45210000 45220000 ","Simon Farr",simon.farr@northumbria-healthcare.nhs.uk,"Unit 7,7-8 Silver Fox Way Cobalt Business Park, Cobalt Business Park",,NEWCASTLE-UPON-TYNE,NE270QJ,England,"07773 166975",,,,"'-This is a contract award notice-",15/02/2022,04/07/2022,19/11/2021,NO,,Yes,Yes,No,Works,922586,,15/02/2022,922586,"[CLIVE TAIT CONSULTING SERVICES LIMITED|4 Station Road Griton road , 
Cannock,
Staffordshire, 
WS11 0EJ, 
United Kingdom|COMPANIES_HOUSE|10549191|Yes|No]",,15/02/2022,04/07/2022,"OpenNonOJEU ",,12:00
CF-0967100D0O000000rwimUAA2,Contract,"Nottingham University Hospitals NHS Trust",Awarded,2022-08-04T15:18:04+01:00,"D/E Floor ICT Electrical Modifications","D/E Floor ICT Electrical Modifications",,"NG5 1PB","Any region","48821000 71314100 ","Richard Woodward",richard.woodward@nuh.nhs.uk,"City Campus, Hucknall Road",,Nottingham,"NG5 1PB",GB,,,,,,23/02/2022,22/02/2024,11/02/2022,YES,5d09c608-5641-42a9-a6cc-a1832bd39fe4,No,No,No,Services,826536.21,826536.21,17/02/2022,826536.21,"[Hilton Cannon Electrical Ltd|Nova House 

103-105 High Street 

Arnold, Nottingham

NG5 7DS NG5 7DS|NONE||Yes|No]",,23/02/2022,22/02/2024,"CallOffFromFrameworkAgreement ",,12:00
702944451,Contract,"Army Commercial",Awarded,2022-08-04T15:06:04+01:00,"AWE 21 EXPLOITATION ACTIVITIES","AWE 21 EXPLOITATION ACTIVITIES",,"sp11 8hj",,"79000000 ","MENUKA GURUNG",MENUKA.GURUNG119@MOD.GOV.UK,"D Res, Zone 8, 2nd Floor, Ramilies Building, Monxton Road",,Andover,SP118HJ,England,"01264 381962",,,,,18/02/2022,31/03/2022,17/02/2022,NO,,Yes,No,No,Services,104738.4,,17/02/2022,104738.4,"[MACE LTD|155 MOORGATE
LONDON
EC2M 6XB|NONE_OTHER||Yes|No]",,18/02/2022,31/03/2022,"Other Single Source",,17:00
DSTL0000000743,Contract,"Defence Science and Technology Laboratory",Awarded,2022-08-03T15:41:08+01:00,"Drone-aircraft Collision Modelling - Contract Award","Development of threat/target risk matrices for drone impact on civilian aircraft",,,"United Kingdom","34700000 ","Dstl Commercial Services CT&S Division",CTS-Transparency@dstl.gov.uk,"Porton Down",,SALISBURY,SP40JQ,England,"01980 950000",,"20210915-Part_A-Overview - REDACTED.pdf 20210915-Part_B_SoR - REDACTED.pdf 20210915-Part_C-Task_Response_Form - IC Consultants Ltd - REDACTED.pdf ",,,15/02/2022,31/03/2022,24/11/2021,NO,,Yes,Yes,No,Products,35000,,15/02/2022,35000,"[IMPERIAL CONSULTANTS LIMITED|8 Manchester Road
BURY
LANCASHIRE
BL9 0ED
GB|COMPANIES_HOUSE|04963353|No|No]",,15/02/2022,31/03/2022,"RestrictedOJEU ",,12:00
66,Contract,"COMMUNITY HEALTH PARTNERSHIPS LIMITED",Awarded,2022-08-02T14:29:26+01:00,"Barking Child & Family - LIFTCo Legal Fees","Legal fees",,,England,"85000000 ","Victoria Zhao",V.Zhao@communityhealthpartnerships.co.uk,"53 Portland Street",,MANCHESTER,M13LD,England,07943133996,,,,,14/02/2022,30/06/2022,13/02/2022,NO,,Yes,No,No,Services,25000,,14/02/2022,25000,"[Barking & Havering LIFT Company (No1) Limited|9th Floor Cobalt Square, 83-85 Hagley Road, Birmingham, England, B16 8QG|COMPANIES_HOUSE|04934604|Yes|No]",,14/02/2022,30/06/2022,"CallOffFromFrameworkAgreement ",,17:00
20220720170316-104123,Contract,"Wakefield Council",Awarded,2022-07-20T17:03:22+01:00,"Land at City Fields - Drainage Support Services","To undertake flood risk assessment, drainage engineering strategy and Section 104 Yorkshire Water and section 38 Highways detailed design and drawings including submission and securing approvals, for land at City Fields, Wakefield",,,"Yorkshire and The Humber","71800000 ","Natalie  Taylor",ntaylor@wakefield.gov.uk,"Wakefield One, Burton street",,Wakefield,"WF1 2EB",ENG,,https://www.wakefield.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=50737&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104123 ",,01/03/2022,03/03/2025,16/02/2022,NO,,Yes,No,No,Services,0,1,16/02/2022,169375,"[Queensberry Design Limited|5 The Staithes, The Watermark, Gateshead, Tyne and Wear , NE11 9SN|NONE||No|No]",,01/03/2022,03/03/2025,"DirectAward ",,00:00
20220720160339-104123,Contract,"Wakefield Council",Awarded,2022-07-20T16:03:45+01:00,"Land at City Fields - Planning Consultant","Planning consultancy works for land at City Fields, Wakefield",,,"Yorkshire and The Humber","71400000 ","Natalie  Taylor",ntaylor@wakefield.gov.uk,"Wakefield One, Burton street",,Wakefield,"WF1 2EB",ENG,,https://www.wakefield.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=50726&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104123 ",,23/02/2022,25/02/2025,16/02/2022,NO,,Yes,No,No,Services,0,1,16/02/2022,41060.7,"[Spawforths|Junction 41 Business Court, East Ardsley, Leeds, WF3 2AB|NONE||No|No]",,23/02/2022,24/02/2025,"DirectAward ",,00:00
20220720153704-104123,Contract,"Wakefield Council",Awarded,2022-07-20T15:37:09+01:00,"Land at City Fields - Architectural Support","Architectural services for land at City Fields, Wakefield",,,"Yorkshire and The Humber","71200000 ","Natalie  Taylor",ntaylor@wakefield.gov.uk,"Wakefield One, Burton street",,Wakefield,"WF1 2EB",ENG,,https://www.wakefield.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=50722&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104123 ",,23/02/2022,24/02/2025,16/02/2022,NO,,Yes,No,No,Services,0,1,16/02/2022,107920,"[MPSL Planning and Design Ltd|Commercial House, 14 Westpoint Enterprise Park, Trafford Park, Manchester, M17 1QS|NONE||No|No]",,23/02/2022,24/02/2025,"DirectAward ",,00:00
4500060068,Contract,"UK Hydrographic Office",Awarded,2022-07-20T11:22:34+01:00,"Equipment purchase - Monsterrat","Purchase of surveying equipment",,TA12DN,,"38292000 ","Bethan Plumley",beth.plumley@ukho.gov.uk,"Admiralty Way",,TAUNTON,TA12DN,England,"01823 483399",,,,,16/02/2022,31/03/2022,15/02/2022,NO,,No,No,No,Products,16227,,15/02/2022,16227,"[OCEANWISE LIMITED|Dovedale House,16 Butts Road
ALTON
Hampshire
GU34 1NB
GB|COMPANIES_HOUSE|07206926|No|No]",,16/02/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,00:00
WOLVCITY001-DN564065-38299796,Contract,"Wolverhampton City Council",Awarded,2022-07-20T10:18:45+01:00,"CWC21023 - Wolverhampton Independent Health Complaints Advocacy Service (WHACS)","The City of Wolverhampton Council intends to procure a new Independent Health Complaints Advocacy Service (IHCAS) locally branded as Wolverhampton Health Advocacy Complaints Service (WHACS).

The Health and Social Care Act 2012 transferred the responsibility of commissioning NHS Complaints Advocacy services from Central Government to Local Government. The current Independent Health Complaints Advocacy Service contract ends on 31 March 2022. The Council plans to procure a stand-alone replacement Service which will commence in April 2022, and end in October 2023 to align with other statutory advocacy services.

Wolverhampton is looking for an experienced provider who understands the key aspect of the Service is the focus on empowering and supporting individuals to go through the complaints procedures for health services, and to assist them in finding a resolution to their complaint(s) about the care or treatment they have received. Supporting individuals to go through to the Health Service Ombudsman may also be necessary.

The provider will deliver services that meet the legal requirements as described in the Health and Social Care Act 2012 and any current or future regulations.

The service will enable local people to make and resolve complaints in relation to the following services:
• All NHS Trusts and NHS Bodies including NHS Foundation Trusts,
• Family Health Services provided for the NHS by GPs, Dentists, Opticians or Pharmacists and other health care practitioners,
• Clinical Care Groups or ensuing organisation/s,
• Private health care establishments if the treatment has been paid for by the NHS,
• All other health services commissioned by NHS funding.

Please see the tender documents for further information.

Light Touch Regime:
The subject matter of this procurement process relates to the delivery of services which are listed to in Chapter 3, Section 7 to the PCR 2015 regulations. As such the full regime set out in the regulations will not apply to the award of the contract. Consequently, the procurement process adopted by the Commissioners has been developed in accordance with Regulation 76 of the regulations and in particular in accordance with the fundamental public procurement principles of transparency and equal treatment. For the avoidance of doubt this means that the Commissioners have adopted an open procedure described in the associated tender documents.",,,"United Kingdom","85000000 ","Alastair Jewson",Alastair.jewson@wolverhampton.gov.uk,"Civic Centre","St Peters Square",Wolverhampton,"WV1 1RL",England,"'+44 1902556556",http://www.wolverhampton.gov.uk,,,,01/04/2022,15/10/2023,17/12/2021,NO,,Yes,Yes,No,Services,80000,80000,14/02/2022,75120.15,"[POhWER|Hertlands House, Primett Road, Stevenage, Hertfordshire, SG1 3EE|NONE||No|Yes]",,01/04/2022,15/10/2023,"Open ",,12:00
"MLCSU - 782",Contract,"STAFFORDSHIRE AND LANCASHIRE COMMISSIONING SUPPORT UNIT",Awarded,2022-06-13T10:51:22+01:00,"OPW - Field Support Engineer","Field Service Engineer - Agency Staff IT",,"ST4 4LX",,"79600000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House, Grove Road",,Stoke-on-Trent,"ST4 4LX",England,"01782 872500",,"MLCSU - 782 -838024204 5-RM6160-Short-order-form (MLCSU - B+C)_Redacted-SY.pdf ",,"Awarded via CCS RM6160 Framework",04/04/2022,04/07/2022,15/02/2022,NO,,No,No,No,Services,15000,,16/02/2022,15000,"[BADENOCH AND CLARK LIMITED|10 Bishops Square
LONDON
E1 6EG
GB|COMPANIES_HOUSE|01356186|No|No]",,04/04/2022,04/07/2022,"CallOffFromFrameworkAgreement ",,00:00
"MLCSU - 623",Contract,"STAFFORDSHIRE AND LANCASHIRE COMMISSIONING SUPPORT UNIT",Awarded,2022-03-01T12:10:40Z,"Consultancy - Health Economics Unit","Consulting:HEU
Provision of Tableau consulting, requirements gathering 
and dashboard development. Estimated delivery time of 
40 man days (300 hours).",,"ST4 4LX",,"79600000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House, 120 Grove Road",,"Stoke on Trent","ST4 4LX",England,"01782 872500",,"MLCSU - 623 - PO 838023371 - Estimate_968_from_Visual_DJ_Ltd_Redacted - SY.pdf ",,,25/02/2022,06/04/2022,15/02/2022,NO,,No,No,No,Services,26001,,16/02/2022,26001,"[VISUAL DJ LTD|332 Marsh Lane, Erdington, Birmingham, West Midlands, United Kingdom, B23 6HP|COMPANIES_HOUSE|10616287|No|No]",,25/02/2022,06/04/2022,"Other Direct Award",,00:00
MT226853,Contract,"Newcastle-under-Lyme Borough Council",Awarded,2022-07-19T17:45:13+01:00,"Treasury Management Advisory Services","Overview
Newcastle-under-Lyme Borough Council is in the process of reviewing the provision of Treasury Management Advisory Services. The current contract is due to end 31st March 2022.
Newcastle-under-Lyme Borough Council is currently a debt-free Authority; our investment portfolio fluctuates from GBP0 up to GBP10 million approximately depending on activity, which is controlled ""in house"" with no funds invested via Fund Managers.
The figure for our investment portfolio is expected to reduce over the coming years due to capital receipts currently in hand being fully utilised. It is also forecast that the Council will not remain a debt-free Authority during the period of the contract.",,,"West Midlands","66600000 66171000 79412000 ","Phil Templeton",phil.templeton@newcastle-staffs.gov.uk,"Castle House","Barracks Road",Newcastle-under-Lyme,"ST5 1BL",England,"'+44 1782717717",http://www.newcastle-staffs.gov.uk/,,"https://www.mytenders.co.uk/search/show/search_view.aspx?ID=JUL164790 ",,01/04/2022,31/03/2027,14/01/2022,NO,,Yes,No,No,Services,40000,49500,15/02/2022,49500,"[Arlingclose Limited|35 Chiswell Street, London, London|COMPANIES_HOUSE|02853836|No|No]",,01/04/2022,31/03/2027,"Open ",,17:00
"BBC EN 02631 - AWARD",Contract,"Bedford Borough Council",Awarded,2022-07-15T18:14:06+01:00,"Provision of Public Space Closed Circuit Television (CCTV) Surveillance Monitoring and Operating Staff - AWARD","The Council has set up a comprehensive CCTV system throughout the urban, open spaces, park facilities and some rural areas of the Borough. This tender is for the provision of operators to manage and monitor the equipment from the control room.
      
      The primary objectives of the scheme are to provide a safe Town Centre & Open Spaces (including parks) for the benefit of those who live, work, trade, visit and enjoy the facilities of Bedford Borough and to reduce the fear of crime and the occurrence of crime in our local communities. In addition, the control room currently provides out of hours services (OOH) for the Council, Highways Team and partner agencies, for example Housing Associations
      
      The system has been in operation since 1995 and currently consists of 600+ cameras situated throughout the urban and rural areas areas of Bedford and Kempston and within Council owned car parks. In addition, it proactively & reactively monitors various third party camera systems (subject to service level agreements). 
      
      The control room for this system, which has recently been upgraded , is located in the centre of Bedford and consists of a bank of colour monitors; custom built desk facilities for CCTV operators; digital recording via hard drives; reviewing and copying facilities; printers and all the associated services for communications with Police, retailers, licenced premises and businesses operating within the town.",,"MK42 9AP","East of England","75240000 ","Sukhjinder   Jhalli",Sukhi.Jhali@bedford.gov.uk,"Cauldwell Street",Bedford,England,"MK42 9AP","United Kingdom","01234 276170",,,,,01/04/2022,31/03/2027,22/11/2021,NO,,Yes,No,No,Services,1400000,1800000,15/02/2022,1950226.12,"[Broadland Guarding Services Ltd|Delta House, Vulcan Road North, Norwich, United Kingdom, NR6 6AQ|NONE||No|No]",,01/04/2022,31/03/2027,"Open ",,12:00
563872,Contract,"West Suffolk NHS Foundation Trust",Awarded,2022-05-26T10:49:48+01:00,"Microsoft SQL Server","Microsoft SQL Server enterprise Core edition x 52
 Server and cloud Enrolment - 80606851. Year 2 coverage 1/05/2022 - 30/04/2023
QT - 3552212

Microsoft SQL Server standard core edition x6",,"IP33 2QZ",,"48000000 ","Debbie Stevenson",Debbie.Stevenson@wsh.nhs.uk,"West Suffolk Hospital,Hardwick Lane",,"BURY ST EDMUNDS",IP332QZ,England,,,,,,01/05/2022,30/04/2023,16/02/2022,NO,,No,No,No,Products,118586.04,,16/02/2022,118586.04,"[SCC|James House 
Harwick Road 
Birmingham 
B11 2LE|COMPANIES_HOUSE|05371995|No|No]",,01/05/2022,30/04/2023,"CallOffFromFrameworkAgreement ",,17:00
CF-0702100D0O000000rwimUAA2,Contract,"NHS Digital",Awarded,2022-07-10T21:04:38+01:00,"Agile Coaches","Early adopters (embedding learning from agile training)Targeted agile coaching activity across three programmes (e-Referral Service, Interoperable Medicines and Urgent and Emergency Care) to support the local improvement agenda.",,"LS1 4AP","United Kingdom","72000000 ","Commercial Operations",procmail@nhs.net,"7 - 8 Wellington Place",,Leeds,"LS1 4AP",GB,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000Ip0x/S3PlzawO.ZXsdhqJtzULJOYEaoaf4BxjBnLBroyj5DQ ",,18/10/2021,31/03/2022,15/10/2021,YES,a1811486-a82a-48a8-879e-0d6f55887d09,Yes,No,No,Services,193325,193325,16/02/2022,193325,"[Meirik Limited|86-90 Paul Street,
London EC2A 4NE|NONE||No|No]",,18/10/2021,31/03/2022,"SingleTenderActionNonOJEU ",,12:00
BIP704050128,Contract,"Watford Borough Council",Awarded,2022-07-07T13:30:03+01:00,"GB-Watford: TPPL Watford Borough Council NEPO GM & P Lot 1 - 1 x Ride on Mower (New) (9589)","TPPL Watford Borough Council NEPO GM & P Lot 1 - 1 x Ride on Mower (New) (9589)",,,"East of England","16310000 ","James Akinwale",james.akinwale@watford.gov.uk,"Ground Floor","Town Hall",Watford,"WD17 3EX",UK,01923278370,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=704050128 ",,02/06/2022,02/07/2022,16/02/2022,NO,,No,No,No,Products,33361,,16/02/2022,33361,"[Lister Wilder|First Floor South
        Pipe House
        Lupton Road
        Wallingford
        OX10 9BT|NONE||No|No]",,02/06/2022,02/07/2022,"NotSpecified ",,00:00
