"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
tender_294436/1057116,Contract,"Department for Work and Pensions",Awarded,2022-03-30T17:08:40+01:00,"Project 24686 DW IT Support 2022","Activities to support dev ops and ITSM services",,"M2 3AA","North West","72000000 ",,ed.desktopbag@dwp.gov.uk,"2 St Peters Sq",,Manchester,"M2 3AA",England,,,"Project_24686 G Cloud Contract REDACTED 25032022 AC.docx ",,,23/03/2022,31/03/2023,01/03/2022,NO,,Yes,No,No,Services,2374272,4748544,21/03/2022,4748544,"[FDM Ltd|3rd Floor  Cottons Centre  Cottons Lane  London   SE1 2QG|NONE_OTHER||No|No][FDM Ltd|3rd Floor  Cottons Centre  Cottons Lane  London   SE1 2QG|NONE_OTHER||No|No]",,23/03/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,17:00
tender_301598/1071289,Contract,Attain,Awarded,2023-01-27T13:14:05Z,"Adult ADHD Assessment, Treatment and Review Service in Thurrock","This Notice is to inform the market of the decision of NHS Mid and South Essex Integrated Care Board (The Authority) to award a contract to Provide Wellbeing CIC to deliver an ADHD Assessment, Treatment and Review Service across the Thurrock locality.

Provide Wellbeing CIC are commissioned by the Authority to assess, treat and review patients for ADHD where there there has been a back-log back of adults awaiting ADHD assessment and treatment. There are over 300 patients in Mid and South Essex who have been waiting for an ADHD assessment and any necessary treatment for between one and two years. ADHD is a recognised neurodevelopmental disorder characterised by hyperactivity, impulsivity and inattention. 

The purpose of the expansion of this service is to commission Provide CIC to provide a full ADHD assessment and treatment pathway for patients within the Thurrock locality, who had been awaiting service provision for their mental health needs. This service will ensure an equitable service offer, ensuring that patients who have waited for access to care for at least 12 months will be able to access this urgent mental health care and treatment within the Thurrock locality. The contract is for a short term, non-recurrent contract, with a total contract term of 12 months, commencing 1st April 2022 and expiring on the 31st March 2023, at a total aggregate value of £237,000 (including VAT).

Due to transformation, capacity pressures and moving towards an ICS, this retrospective notice is published in line with the dates of awarded governance and contract signatures being obtained. 

The Authority is publishing this Contract Award Notice in the Contracts Finder in accordance with the Public Contracts Regulations 2015 (as amended by The Public Procurement (Amendment etc.) (EU Exit) Regulations 2020) for spend above £25,000. The Services in scope of this Contract Award Notice fall within &apos;social and other specific services&apos; within the Public Contracts Regulations 2015 (as amended by The Public Procurement (Amendment etc.) (EU Exit) Regulations 2020), but the total contract value does not exceed the current threshold of £663,540.",,,"East of England","85100000 ","NHS Mid and South Essex Integrated Care Board",cariad.burgess@attain.co.uk,"Phoenix House, Christopher Martin Rd,",,Basildon,"SS14 3HG",England,,https://www.midandsouthessex.ics.nhs.uk/,,,"Due to transformation, capacity pressures and moving towards an ICS, this retrospective notice is published in line with the dates of awarded governance and contract signatures being obtained. 

The Authority is publishing this Contract Award Notice in the Contracts Finder in accordance with the Public Contracts Regulations 2015 (as amended by The Public Procurement (Amendment etc.) (EU Exit) Regulations 2020) for spend above £25,000. The Services in scope of this Contract Award Notice fall within &apos;social and other specific services&apos; within the Public Contracts Regulations 2015 (as amended by The Public Procurement (Amendment etc.) (EU Exit) Regulations 2020), but the total contract value does not exceed the current threshold of £663,540.",01/04/2022,31/03/2023,16/03/2022,NO,,Yes,Yes,No,Services,237000,,22/03/2022,237000,"[PROVIDE COMMUNITY INTEREST COMPANY|900 The Crescent, Colchester Business Park, Colchester, Essex, CO4 9YQ|COMPANIES_HOUSE|07320006|Yes|No]",,01/04/2022,31/03/2023,"SingleTenderActionNonOJEU ",,12:00
13101,Contract,"Winchester City Council",Awarded,2023-01-24T15:39:17Z,"External Repair and Paint 2022/23 - Area 4","External Repair and Paint to residential properties",,,"South East","45440000 ","Andrew Boldry",aboldry@winchester.gov.uk,"City Offices,Colebrook Street",,WINCHESTER,SO239LJ,England,"01962 848 601",,,,,01/08/2022,31/03/2023,07/03/2022,NO,,Yes,No,No,Works,176050.3,,18/03/2022,176050.3,"[TRIDENT MAINTENANCE SERVICES LTD|Unit 12, 33 Coatbank Street
COATBRIDGE
Lanarkshire
ML5 3SP
GB|COMPANIES_HOUSE|SC503188|No|No]",,01/08/2022,31/03/2023,"CompetitiveQuotationNonOJEU ",,12:00
tender_297043/1170061,Contract,"Defra Network eTendering Portal",Awarded,2023-01-20T15:22:54Z,"Mids - CDF Lot 1 - ALN Waterways 2021 - 22","Services for navigation assessments and design",,,"East Midlands,West Midlands","71311000 ","Louise Hall",louise.hall1@environment-agency.gov.uk,"17 Nobel House",,London,"SW1P 3JR",England,00,,"Arup Navigation v1.2  redact.pdf ",,"Full t&c&apos;s of the NEC can be found at nec.co.uk",21/03/2022,15/05/2023,28/01/2022,NO,,No,No,No,Products,0,,21/03/2022,317144,"[Ove Arup and Partners Ltd|8 Fitzroy Street, London, Greater London, W1T 4BJ, UNITED KINGDOM|NONE_OTHER||No|No]",,21/03/2022,15/05/2023,"CallOffFromFrameworkAgreement ",,17:00
"THIR 21 911",Contract,"THIRTEEN HOUSING GROUP LIMITED",Awarded,2023-01-12T14:47:53Z,"HRIS (iTrent) including learning management system, re-contract","Direct award via Health Trust Europe framework (HTE-005706)",,,"North East","48000000 ",,procurement@thirteengroup.co.uk,"2 Hudson Quay,Windward Way",,MIDDLESBROUGH,TS21QG,England,,,,,,31/03/2022,30/03/2027,20/03/2022,NO,,Yes,No,No,Services,491039,,20/03/2022,491039,"[Softcat PLC|Solar House, Fieldhouse Lane, Marlow, Buckinghamshire
SL7 1LW|COMPANIES_HOUSE|2174990|Yes|No]",,31/03/2022,30/03/2027,"Other Direct award via Health Trust Europe framework (HTE-005706)",,17:00
20230109151630-104106,Contract,"North Lincolnshire Council",Awarded,2023-01-09T15:16:35Z,"FME Cloud","Key data management tool feeding the council's key analysis and dashboarding tools",,,"Yorkshire and The Humber","48000000 ","Claire Hunt",claire.hunt@northlincs.gov.uk,"Church Square House, 30-40 High Street",,Scunthorpe,"DN15 6NL",ENG,,www.northlincs.gov.uk,,,,10/01/2023,23/03/2024,09/01/2023,NO,,Yes,Yes,No,Products,0,60000,22/03/2022,60000,"[Dotted Eyes Limited|Rutland House
148 Edmund Street
Birmingham
B3 2FD|NONE||No|No]",,23/03/2022,23/03/2024,"DirectAward ",,15:10
"IT-466-57-GBC/001/2022 - AWARD",Contract,"Gedling Borough Council",Awarded,2023-01-06T10:23:42Z,"Gedling Borough Council Insurance Services - AWARD","Gedling Borough Council is seeking to appoint an experienced, knowledgeable and suitably qualified company to provide insurance services.",,"NG5 6LU","Any region","66000000 ","Joan Talbot",joan.talbot@bolsover.gov.uk,"Arnot Hill Park",Arnold,Nottingham,"NG5 6LU","United Kingdom",01246242582,,,,,31/03/2022,30/03/2025,07/03/2022,NO,,Yes,No,No,Services,0,0,21/03/2022,0,"[Maven Public Sector|The Aon Centre, The Leadenhall Building 122 Leadenhall Street, 65-71 London Road, United Kingdom, EC3V 4AN|NONE||No|No][Protector Insurance|3 Hardman Street, Manchester, United Kingdom, M33HF|NONE||No|No][Travelers Insurance Company Limited|61-63 London Road, Mayhurst Mews, Redhill, Surrey, United Kingdom, RH1 1NA|NONE||No|No][Zurich Municipal|1 gladiator way , United Kingdom, gu14 6gb|NONE||No|No]",,31/03/2022,30/03/2025,"Open ",,12:00
PU-22-0259,Contract,"Office for National Statistics",Awarded,2022-12-21T13:46:27Z,"eSourcing and Contract Management System - Award Notice","eSourcing and Contract Management System-2022
Award Notice Only.  This was tendered via the CCS framework G-Cloud 12",,,"United Kingdom","48490000 ",,john.marchrones@ons.gov.uk,"Government Buildings,Cardiff Road",,NEWPORT,NP108XG,Wales,"01633 456167",,,,,01/04/2022,31/03/2024,22/03/2022,NO,,Yes,Yes,No,Services,33932,,22/03/2022,33932,"[IN-TEND LIMITED|In-Tend House, Sheffield Road
ROTHERHAM
South Yorkshire
S60 1DX
GB|COMPANIES_HOUSE|05845701|Yes|No]",,01/04/2022,31/03/2024,"CallOffFromFrameworkAgreement ",,00:00
BLACKDARW001-DN601386-37077252,Contract,"Blackburn with Darwen",Awarded,2022-12-20T11:59:25Z,"ILM Level 7 Transformational Leadership Programme for Voluntary, Community and Faith Sector Commissioned Services","The purpose of this commission is to enhance leadership ability within the Voluntary, Community and Faith Sector (VCFS) by enabling up to 20 leaders within the VCFS in Blackburn with Darwen to achieve ILM Level 7 at post graduate level.",,,England,"80000000 ","Aysha Mulla",aysha.mulla@blackburn.gov.uk,"Floor 4","Duke Street",Blackburn,"BB2 1DH",England,"'+44 1254585774",http://www.blackburn.gov.uk/,,,,01/04/2022,31/03/2023,04/03/2022,NO,,Yes,Yes,No,Services,25000,25000,21/03/2022,26078.75,"[ASSOCIATE DEVELOPMENT SOLUTIONS LTD|THE MANAGEMENT SUITE, 1 THE OASIS, MEADOWHALL CENTRE, 
SHEFFIELD. S9 1EP|NONE||No|No]",,01/04/2022,31/03/2023,"Restricted ",,12:00
PU-22-0191,Contract,"Office for National Statistics",Awarded,2022-12-20T11:38:06Z,"Statistical Business Register","PLEASE NOTE THIS IS A RESTICTED  ADVERT FOR THOSE SUCCESSFULLY DOWNSLECETD FROM THE INITAL TENDER STAGE OF THE CCS FRAMEWORK - DIGITAL OUTCOMES AND SPECIALSTS  5 (DOS5) RM1043.7 - DIGITAL OUTCOMES 

https://www.digitalmarketplace.service.gov.uk/digital-outcomes-and-specialists/opportunities/16546

The Office for National Statistics (Contracting Authority) is the UK's largest independent producer of official statistics and is recognised as a national statistical institute (NSI).  It is responsible for collecting and publishing statistics related to the economy, population, and society at national, regional, and local levels. It also conducts the Census for England and Wales every 10 years.

Its main responsibilities are:

•	the collection, compilation, analysis, and dissemination of a range of key economic, social, and demographic statistics about the UK
•	the provision of statistical leadership and methodological advice for the benefit of UK official statistics and
•	representation of the UK internationally as the NSI. 
In order to collect data for the above purposes, surveys are carried out throughout the year and maintaining an accurate database of participants, such as the Statistical Business Register (SBR), is key to doing that successfully.

The main objective of this tender exercise is to engage a supplier to develop and deliver a new Statistical Business Register (SBR) by March 2023. The expected outcomes are:

•	To replace parts of an ageing legacy solution (IDBR - Inter-Departmental Business Register), which constrains the business in reacting to new requirements
•	To provide an improved service to both internal and external users of the existing Business Register (IDBR) by providing a more flexible, self-serve product.",,,"United Kingdom","48600000 48900000 72000000 73000000 ",,john.marchrones@ons.gov.uk,"Government Buildings,Cardiff Road",,NEWPORT,NP108XG,Wales,"01633 456167",,,"https://www.digitalmarketplace.service.gov.uk/digital-outcomes-and-specialists/opportunities/16546 ",,19/04/2022,18/04/2024,17/02/2022,NO,,Yes,Yes,No,Services,0,3800000,23/03/2022,3800000,"[CGI IT UK LTD|51-53 Great Marlborough Street
LONDON
W1F 7JT
GB|COMPANIES_HOUSE|947968|No|No]",,19/04/2022,18/04/2024,"CallOffFromFrameworkAgreement ",,17:00
"CON 2213",Contract,"UK INFRASTRUCTURE BANK LIMITED",Awarded,2022-03-31T13:13:30+01:00,"GENERAL LEGAL SERVICES","To provide Panel Services and Property & Construction Services such as advice, support and drafting as required.",,"LS1 4DW",,"79100000 ","UKIB Procurement Team",procurement@ukib.org.uk,"UK Infrastructure Bank","4th Floor, One Embankment, Neville Street",Leeds,"LS1 4DW",England,,,,,,23/03/2022,22/03/2023,14/03/2022,NO,,Yes,No,No,Services,100000,,22/03/2022,100000,"[MILLS & REEVE LLP|130 Fenchurch Street
LONDON
EC3M 5DJ
GB|COMPANIES_HOUSE|OC326165|Yes|No]",,23/03/2022,22/03/2023,"CallOffFromFrameworkAgreement ",,12:00
W502,Contract,"Torbay Council",Awarded,2022-07-06T14:15:27+01:00,"Self-drive vehicle hire 2022","Hire of self-drive vehicles.",,,"South West","34110000 60100000 ","Sian Rees",Contract.Management@torbay.gov.uk,"TOWN HALL,CASTLE CIRCUS",,TORQUAY,TQ13DR,England,"01803 207334",,,,,29/03/2022,28/06/2023,22/03/2022,NO,,No,No,No,Services,87500,,23/03/2022,87500,"[Enterprise Rent-a-Car|Enterprise House,
Vicarage Rd,
Egham
TW20 9FB|COMPANIES_HOUSE|02946689|No|No]",,29/03/2022,28/06/2023,"Other Direct award under waiver 502 -  Call off from Framework RM6013 for the provision of Public Sector Vehicle Hire Solutions.",,12:00
"PROC JB ITT 499",Contract,"UNIVERSITY OF DERBY",Awarded,2022-12-07T10:33:30Z,"EV Charging Points","Introduction The University is seeking to install electric vehicle charging across it's Estate and to two sites of Buxton & Leek College covering Derbyshire & Staffordshire.

Following an initial scoping exercise covering staff and students there is evidently demand for EV charging in small amounts at every site however clearly there is greatest demand at the main Hubs for Higher Education teaching at Kedleston Road and other Derby City sites.

To demonstrate commitment to low and zero emission vehicles the University intends to install charging points to the majority of Academic, Commercial & Residential properties under it's control over the next 3 years in a phased manner.

In addition to controlled-access 'public' charging proposed, the University operates it's own fleet of maintenance vehicles which are shortly to be exchanged for wholly electrified vans and a small fleet of pool cars which will be exchanged for electric or plug-in hybrid electric vehicles in the next 12 months.

The location priority list given in the following section identifies the preferred order of installation along with pertinent site-specific information to assist production of a quotation. Individual system design & installation will be the responsibility of the supplier who shall demonstrate suitable skills & experience in this field as part of the procurement process.

Equipment requirements & Tariff management requirements are outline at this stage and may be subject to variation as part of consultancy advice to be provided as part of the system design. 

Existing site and building information is available, however this is to differing standards and the supplier is to allow for time whilst further detailed information is sought either by the University or as part of any",,,"East Midlands","98351100 ","Procurement Team",procurement@derby.ac.uk,"71 BRIDGE STREET",,DERBY,DE13LB,England,"01332 591094",,,,,28/11/2022,28/11/2023,18/02/2022,NO,,Yes,No,No,Products,138348,,23/03/2022,138348,"[EB CHARGING LTD|Unit 1,Beech House, Beech Industrial Centre, Porters Wood
ST. ALBANS
Hertfordshire
AL3 6PQ
GB|COMPANIES_HOUSE|09444771|Yes|No]",,28/11/2022,28/11/2023,"CallOffFromFrameworkAgreement ",,12:00
LBKING001-DN566332-77686980,Contract,"The Royal Borough of Kingston upon Thames",Awarded,2022-12-02T13:01:36Z,"Planning Consultant- Transform Kingston","Planning Consultant- Transform Kingston",,,England,"71315200 ",,commissioning@kingston.gov.uk,Guildhall,"High Street","Kingston upon Thames","KT1 1EU","United Kingdom","'+44 2085475000",http://www.kingston.gov.uk,,,,22/03/2022,03/11/2025,02/02/2022,NO,,No,No,No,Services,428354,428354,21/03/2022,428354,"[Temple Group Limited|SE1 2NQ|NONE||Yes|No]",,22/03/2022,03/11/2025,"Restricted ",,23:59
BRISTOLCC001-DN569622-69775693,Contract,"Bristol City Council",Awarded,2022-11-30T14:59:00Z,"Trading with Schools - Education Supplies 2022","The Council on behalf of the schools wish to appoint 2 providers under framework
agreements, for the provision of Educational Supplies to schools under individual call-off
contracts. This is being procured under the 'Open Process' route and bids will be evaluated
as being the most economically advantageous option to the schools
The term of the Framework will be for three years with the option to extend for a further 12
months.
The Framework will be available to the following organisations:
Bristol City Council (BCC)
Bristol City Maintained Schools, Early Years Settings, Academy Schools and other
educational establishments.
Academy Schools, who are in a group, included in the above named Authorities, but also in
other Authorities where the Academy Group operates.
The Local Authorities in the South West Region of England as follows:
Bath and North East Somerset, Bournemouth, Christchurch and Poole, Bristol, Cornwall, Devon, Dorset, Gloucestershire, Isles of Scilly, North Somerset, Plymouth, Somerset, South Gloucestershire, Swindon, Torbay, Wiltshire.
The following organisations are also included:
Avon & Somerset Constabulary, Avon Fire & Rescue Service, University of Bristol, University of the West of England, University of Bath, NHS Trusts in the Bristol area, a list of which can be found at Bristol & Weston NHS, Purchasing Consortium.",,,"United Kingdom","22000000 30192700 ",,twsprocurement@bristol.gov.uk,"City Hall","College Green",Bristol,"BS1 5TR",England,,https://www.bristol.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=fcc6d958-a25e-ec11-8110-005056b64545 ",,01/04/2022,31/03/2025,20/01/2022,NO,,Yes,Yes,No,Products,4800000,4800000,18/03/2022,4800000,"[Lyreco UK Limited|Deer Park Court, Donnington Wood, Telford, Shropshire, TF2 7NB|NONE||No|No][The Consortium|Hammond Way, Trowbridge, BA14 8RR|NONE||No|No]",,01/04/2022,31/03/2025,"Open ",,12:00
CF-0714700D0O000000rwimUAA,Contract,"Department of Health and Social Care",Awarded,2022-11-30T14:37:39Z,"DHSC Continuing Health Care - Patient Level Data","One-off extract of data on Continuing Healthcare recipients",,"SW1H 0EU","United Kingdom","79315000 72310000 ","Mahzabin Ahmed",mahzabin.ahmed@dhsc.gov.uk,"39 Victoria Street",,London,"SW1H 0EU","United Kingdom",,,"DHSC - CHC Contract Award Letter OFFICIAL signed _Redacted.pdf ",,,21/03/2022,21/07/2022,14/01/2022,NO,,Yes,No,No,Services,18500,18500,18/03/2022,18500,"[Carehome Selection Ltd T/A CHS Healthcare|1 Wrens Court
53 Lower Queen Street
Sutton Coldfield B72 1RT|NONE||No|No]",,21/03/2022,21/07/2022,"CompetitiveQuotationNonOJEU ",,17:00
"Learning and Development Level 3 and Level 5",Contract,"Cambridgeshire County Council",Awarded,2022-11-29T12:07:12Z,"Learning and Development Level 3 and Level 5","Cambridgeshire County Council and partners are seeking a training provider to deliver Level 3 Learning and Development Practitioner & Level 5 Learning and Development Consultant/Business Partner Apprenticeships across the geographic footprint of 'The Authority'.

The Authority is seeking delivery across the county, to a number of apprentices and would like to appoint a training provider that minimises the impact of travel and subsequent expenses to their apprentices. It is the Authority's preference that there is limited, to no travel for the apprentices.",,,"East of England","80000000 ","Donna Hawtin",donna.hawtin@cambridgeshire.gov.uk,"New Shire Hall","Alconbury Weald",Huntingdon,"PE28 4YE",England,"01223 706806",,,,,05/04/2022,05/04/2026,18/02/2022,NO,,Yes,No,No,Services,99000,,23/03/2022,99000,"[LIFETIME TRAINING GROUP LTD|CLIFTON HEIGHTS
TRIANGLE WEST
CLIFTON
BRISTOL
CS8 1EJ|COMPANIES_HOUSE|10003915|No|No]",,05/04/2022,05/04/2026,"CallOffFromDynamicPurchasingSystem ",,12:00
CF-0721100D0O000000rwimUAA,Contract,"Health Education England",Awarded,2022-11-25T15:03:04Z,"NHS EDUCATION AND TRAINING CONTRACT-University of Huddersfield","Contract for the education and training for the health and (social care  workforce",,,"United Kingdom","80000000 ","commercial team",commercialteam@hee.nhs.uk,"Duncombe street",,Leeds,"LS1 4PL",u.k,,,"C47325 HEE Education and Training Contract - REDACTED.pdf ",,,22/03/2022,22/03/2023,31/03/2021,NO,,No,No,No,Services,150000,150000,22/03/2022,150000,"[University of Huddersfield|Queensgate HD1 3DH|NONE||No|No]",,22/03/2022,22/03/2023,"Other ",,12:00
CF-0727100D0O000000rwimUAA,Contract,"UK Health Security Agency",Awarded,2022-11-25T15:00:12Z,"Hamilton Service & Maintenance","Service and Maintenance of Hamilton Equipment at Rosalind Franklin Laboratory",,"SW1P 3HX","Any region","50000000 ",procurementoperations,procurement.operations@ukhsa.gov.uk,"17 Smith Square",,London,"SW1P 3HX",GB,,,"20220328 C71547_Hamilton Maintenance Contract_23_03_2022 Redacted C71547.pdf ",,,23/03/2022,30/09/2022,10/03/2022,NO,,No,No,No,Services,590414,590414,23/03/2022,590414,"[HAMILTON SALES & SERVICE UK LTD|Unit 1 Forge Mills Park Station Road, Coleshill, Birmingham, England, B46 1JH B46 1JH|NONE||Yes|No]",,23/03/2022,30/09/2022,"CallOffFromFrameworkAgreement ",,12:00
HEREFCC-DN591882-41088372,Contract,"Herefordshire Council",Awarded,2022-11-25T11:16:13Z,"Invitation to Tender for the provision of Operator for the Shell Store Cafe","Herefordshire Council has published this contract opportunity on the 'Supplying the Southwest Portal'. To view the documentation related to this opportunity you will need to register on the portal, if you are not already register with Procontract, and express an interest in the opportunity.

To Register with Procontract on the Supplying the Southwest Portal click on the link below or copy and paste the link into your browser address bar; https://www.supplyingthesouthwest.org.uk 
",,,"United Kingdom","55520000 55523000 ","Dominika Taylor",Dominika.Taylor@herefordshire.gov.uk,"Council Offices","Plough Lane",Hereford,"HR4 0LE",England,"'+44 1432383729",https://www.herefordshire.gov.uk,,,,01/03/2022,28/02/2025,04/02/2022,NO,,Yes,Yes,No,Services,400000,,18/03/2022,100957,"[The Coffee Cart Company Ltd|HR1 1EX|NONE||Yes|No]",,12/05/2022,11/05/2025,"Open ",,12:00
CF-0726500D0O000000rwimUAA,Contract,HEE,Awarded,2022-11-18T08:55:22Z,"Blended Learning Adult Critical Care Nursing Programme Royal Free Hosp NHS FT","The introduction of a framework agreement will enable all the Critical Care Units to access a programme of education to the same level of recognition for the education and training undertaken (GPICS guidelines).",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"HEE-CCN contract signed RFL Redacted.pdf ",,,23/11/2021,22/11/2024,02/07/2021,NO,,No,No,No,Services,797130,797130,23/03/2022,797130,"[ROYAL FREE HOSPITAL NHS FOUNDATION TRUST|Pond Street NW3 2QG|NONE||No|No]",,23/11/2021,22/11/2024,"OpenOJEU ",,12:00
CF-0727300D0O000000rwimUAA,Contract,HEE,Awarded,2022-11-18T08:53:51Z,"Blended Learning Adult Critical Care Nursing Programme OXFORD BROOKES UNIVERSITY","The introduction of a framework agreement will enable all the Critical Care Units to access a programme of education to the same level of recognition for the education and training undertaken (GPICS guidelines).",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"CCN E-T Contract OxfordBrookeUni 150222 Redacted.pdf ",,,23/11/2021,22/11/2024,02/07/2021,NO,,No,No,No,Services,376000,376000,23/03/2022,376000,"[Oxford Brookes University|Headington Campus, Gipsy Lane OX3 0BP|NONE||No|No]",,23/11/2021,22/11/2024,"OpenOJEU ",,12:00
CF-0726600D0O000000rwimUAA,Contract,HEE,Awarded,2022-11-17T14:54:46Z,"Blended Learning Adult Critical Care Nursing Programme UNI OF WOLVERHAMPTON","The introduction of a framework agreement will enable all the Critical Care Units to access a programme of education to the same level of recognition for the education and training undertaken (GPICS guidelines).",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"UoW_CCN_ Contract_final Redacted.pdf ",,,23/11/2021,22/03/2022,02/07/2021,NO,,No,No,No,Services,497000,497000,22/03/2022,497000,"[University of Wolverhampton|Wulfruna Street, Wolverhampton WV1 1LY|NONE||No|No]",,23/11/2021,22/03/2022,"OpenOJEU ",,12:00
HCA001-DN610563-50112625,Contract,"Homes England",Awarded,2022-11-16T13:27:32Z,"Homes England - Group Life Insurance Policy 2022-2023","THE HOMES & COMMUNITIES AGENCY EXCEPTED GROUP LIFE ASSURANCE POLICY 01/04/2022 - 31/03/2023",,,England,"66511000 ","XX XX",etendering@homesengland.gov.uk,"The Lumen","St James Boulevard, Newcastle Helix","Newcastle upon Tyne","NE4 5BZ",England,03001234500,https://www.gov.uk/government/organisations/homes-england,,,,01/04/2022,31/03/2023,28/02/2022,NO,,Yes,Yes,No,Services,130000,130000,20/03/2022,130000,"[MetLife Europe D.A.C.|SR5 9RB|NONE||No|No]",,01/04/2022,31/03/2023,"DirectAward ",,23:59
0005,Contract,"THE UNIVERSITY OF CHICHESTER",Awarded,2022-11-15T07:51:48Z,"Summative Assessments to European Social Investment Fund (ESIF) and European Regional Development Fund (ERDF) project","The University of Chichester is seeking an experienced provider of Summative Assessments to European Social Investment Fund (ESIF) and specifically European Regional Development Fund (ERDF) projects, to assess the University's Business Hothouse (BHH) programme that is being delivered under contract to the Department for Levelling Up, Housing and Communities
Key points of the Business Hothouse programme:
•	The 3 year Business Hothouse contract started on 1 October 2019 and may be extended until 31 May 2023
•	Its reckonable value is £10.9m, 50% of which is ERDF  
•	The Business Hothouse is a 50% ERDF funded programme of Business Support utilising the ERDF allocation from Coast to Capital Local Enterprise Partnership. 
•	The BHH utilises consortium delivery with a lead partner (University of Chichester) and 6 other partners to ensure comprehensive and expert delivery of the programme. 
•	There are 6 strands of delivery to be assessed;
1.	Business Start Up Support 
2.	Access to Finance Support 
3.	Leadership and Management Development 
4.	Monetisation of Innovation Support 
5.	Business Growth and Productivity 
6.	SME Grants Programme",,,"South East","79000000 ","Rod Matthews",tenders@chi.ac.uk,"Bishop Otter Campus,College Lane",,CHICHESTER,PO196PE,England,"01243 816150",https://help.chi.ac.uk/tenders,,,,01/03/2022,30/06/2023,14/02/2022,NO,,Yes,No,No,Services,25000,50000,22/03/2022,37410,"[European Project Management Limited|18 Brighton Road
Horsham 
West Sussex
RH13 5BA
ENGLAND|COMPANIES_HOUSE|04716925|Yes|No]",,01/05/2022,30/06/2023,"OpenOJEU ",,12:00
CF-0729900D0O000000rwimUAA,Contract,"Health Education England",Awarded,2022-11-14T11:04:15Z,"ProSpend__Proc_Contract__c Deliver Allied Health Professions -British and Irish Orthoptic Society","Deliver Allied Health Professions (AHP) Workforce Reform Priorities for 2021/22",,,"United Kingdom","80000000 ","Adama Ayombi",adama.ayombi@hee.nhs.uk,"Duncombe street",,Leeds,"LS1 4PL",u.k,,,"240322-C55074-NHS T&C Services Contract Orthoptics (BIOS) -REDACTED-AHP4l.docx ",,,31/01/2022,31/03/2023,31/12/2021,NO,,No,No,No,Services,175000,175000,23/03/2022,175000,"[British and Irish Orthoptic Society|Salisbury House, Station Rd, Cambridge CB1 2LA|NONE||Yes|No]",,31/01/2022,31/03/2023,"Other ",,12:00
HEY/21/552/SM,Contract,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",Awarded,2022-11-11T10:25:58Z,"SERVICE MAINTENANCE OF PHILIPS MOBILE IMAGE INTENSIFIER","THIS IS AN AWARD NOTICE FOR SERVICE MAINTENANCE CONTRACT ON A PHILIPS IMAGE INTENSIFIER.  NHSSC FRAMEWORK 2014/S 193-340468 DIRECT AWARD UTILISED",,,"Yorkshire and The Humber","33000000 ","debbie sutton",debbie.sutton12@nhs.net,"HULL ROYAL INFIRMARY",,HULL,HU32JZ,England,148268780,,,,,01/04/2022,31/03/2028,01/02/2022,NO,,No,No,No,Services,40000,45000,23/03/2022,42876,"[PHILIPS MEDICAL SYSTEMS UK LIMITED|The Observatory
RH2 0SG
GB|COMPANIES_HOUSE|01534102|No|No]",,01/04/2022,31/03/2028,"CallOffFromFrameworkAgreement ",,00:00
