"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
NOTTCITY001-DN390914-52927202,Contract,"Nottingham City Council",Awarded,2022-09-13T12:06:53+01:00,"Highways Resource Support Framework","Kerb line reinstatement Hucknall",,,England,"45233000 ","Penny Taylor-Jones",Penny.Taylor-Jones@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom","'+44 1158764731",http://www.nottinghamcity.gov.uk,,"https://procontract.due-north.com/Advert?advertId=8810142a-b32b-e911-80f2-005056b64545 ",,01/04/2019,30/03/2023,30/03/2019,NO,,Yes,Yes,No,Services,10000000,10000000,20/06/2022,46000,"[Thomas Bow Ltd|4-12 Middleton Street, Lenton Nottingham NG7 2AL|NONE||Yes|No]",,22/06/2022,20/09/2022,"Other ",,12:00
NOTTCITY001-DN390914-20457338,Contract,"Nottingham City Council",Awarded,2022-09-13T12:00:23+01:00,"Highways Resource Support Framework","MW Capital Patching",,,England,"45233000 ","Penny Taylor-Jones",Penny.Taylor-Jones@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom","'+44 1158764731",http://www.nottinghamcity.gov.uk,,"https://procontract.due-north.com/Advert?advertId=8810142a-b32b-e911-80f2-005056b64545 ",,01/04/2019,30/03/2023,30/03/2019,NO,,Yes,Yes,No,Services,10000000,10000000,20/06/2022,63375,"[Trust Utility Management Ltd|Foundary Park, Lows Lane, Likeston Derbyshire DE7 4QU|NONE||No|No]",,22/06/2022,20/09/2022,"Other ",,12:00
tender_309186/1103160,Contract,HS2,Awarded,2022-09-13T11:42:59+01:00,"ICE Technical Papers for HS2&apos;s Learning Legacy 2022","HS2 Ltd has awarded a contract to the Institute of Civil Engineers for the production and publication of technical papers for HS2 Ltd&apos;s Learning Legacy.",,,"West Midlands","22120000 ","Shannon Connell",shannon.connell@hs2.org.uk,"High Speed Two (HS2) Ltd, Two Snowhill, Queensway",,Birmingham,"B4 6GA",England,'-,,,,,22/08/2022,26/01/2023,20/06/2022,NO,,Yes,No,No,Services,20319,,21/06/2022,20319,"[Institute of Civil Engineers|1 Great George Street, LONDON, SW1P 3AA|COMPANIES_HOUSE|2556636|No|No]",,22/08/2022,26/01/2023,"SingleTenderActionNonOJEU ",,12:00
MRTN001-DN610488-09507175,Contract,"London Borough of Merton",Awarded,2022-09-13T11:18:22+01:00,"Melbury College (Canterbury Road Campus) - Heating and Hot Water Equipment","Melbury College (Canterbury Campus) heating and hot water equipment replacement",,,England,"44621220 ",,russell.jackson@merton.gov.uk,"Civic Centre","London Rd",Morden,"SM4 5DX","United Kingdom",,http://www.merton.gov.uk/,,,,25/07/2022,31/08/2023,06/06/2022,NO,,Yes,Yes,No,Works,0,,16/06/2022,32728,"[Advanced Control Solutions|GU24 0NJ|NONE||Yes|No]",,25/07/2022,31/08/2023,"Open ",,12:00
NOTTCITY001-DN592175-31988230,Contract,"Nottingham City Council",Awarded,2022-09-13T10:57:27+01:00,"CPU 4623 Highways Planned Footpath Maintenance Framework","reman Road Footpath Maintenance",,,England,"45233000 45233161 45233340 45233210 45233253 45233300 45233310 ","Penny Taylor-Jones",Penny.Taylor-Jones@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom","'+44 1158764731",http://www.nottinghamcity.gov.uk,,"https://procontract.due-north.com/Advert?advertId=7219de47-8b77-ec11-8110-005056b64545 ",,01/04/2022,31/03/2026,30/03/2022,NO,,Yes,Yes,No,Works,5000000,5000000,20/06/2022,36043.78,"[Trust Utility Management Ltd|Foundary Park, Lows Lane, Likeston Derby DE7 4QU|NONE||Yes|No]",,22/06/2022,20/09/2022,"Other ",,12:00
T21/45,Contract,"Anglia Ruskin University",Awarded,2022-09-12T17:31:14+01:00,"MAB Decorating Works","Internal decoration works to various rooms and corridors within the Michael Ashcroft Building (MAB) at ARU Chelmsford",,"CM1 1SQ",,"45451000 ",,procurement@anglia.ac.uk,"Bishop Hall Lane",,CHELMSFORD,CM11SQ,England,"0845 196 4225",,,,,27/06/2022,19/09/2022,07/06/2022,NO,,Yes,Yes,No,Works,56733,,20/06/2022,56733.37,"[M & P Dunn Ltd|35 Rochford Road
Chelmsford
CM2 0EF|COMPANIES_HOUSE|04572555|Yes|No]",,27/06/2022,19/09/2022,"Other Closed Tender",,12:00
FHFT-2022-Communications,Contract,"FRIMLEY HEALTH NHS FOUNDATION TRUST",Awarded,2022-09-12T09:18:28+01:00,FHFT-2022-Communications,"Provision of Communication and Engagement Delivery Services
ICS Digital communications campaign
3 month programme 
Tendered via EoE framework",,,"South East","73000000 ","Gemma-Louise Broadbent",gemma.broadbent@nhs.net,"Portsmouth Road",,Frimley,GU167UJ,England,07717086904,,,,,12/09/2022,12/12/2022,06/06/2022,NO,,Yes,No,No,Services,123255,,22/06/2022,123255,"[BLUE LOZENGE LIMITED|10a High Street
CHISLEHURST
Kent
BR7 5AN
GB|COMPANIES_HOUSE|13195987|Yes|No]",,12/09/2022,12/12/2022,"CallOffFromFrameworkAgreement ",,18:00
JB/CAS/LCC/21/1235,Contract,"Lancashire County Council",Awarded,2022-09-09T15:51:40+01:00,"LPS CAS - Safer Roads - Average Speed Enforcement Cameras (ASEC) - RFQ 15312548","The Authority is seeking to appoint a Principal Contractor to design, supply, install, calibrate, maintain and operate average speed enforcement camera's (ASEC) across five schemes. The five schemes are:

Scheme No.1: A6 from Lancaster to M6 J33
Scheme No.2: A581 Rufford to Euxton
Scheme No.3: A588 Lancaster to Skippool
Scheme No.4: A682 Gisburn to Newsholme
Scheme No.5: A683 Lancaster to Kirkby Lonsdale

The Authority is working in collaboration with Lancashire Constabulary to deliver funding from the Safer Road's fund. All schemes are intended to reduce the risk of fatal and serious collisions occurring along the routes by reducing exposure to hazards and creating a safer environment for all road users.",,,"North West","45233292 ","James Bennett",casprocurement@lancashire.gov.uk,Fishergate,,Preston,PR18XJ,England,"01772 539970",,,"https://www.lancashire.gov.uk/isupplier/ ",,03/05/2022,02/05/2030,18/02/2022,NO,,Yes,No,No,Works,4000000,,16/06/2022,3211922.2,"[Jenoptik Traffic Solutions UK Limited|Ten Watchmoor Park, 
Riverside Way, 
Camberley,
GU15 3YL|NONE_OTHER||Yes|No]",,03/05/2022,02/05/2030,"OpenNonOJEU ",,10:00
Award/UOP/1003002,Contract,"UNIVERSITY OF PLYMOUTH",Awarded,2022-09-09T14:23:37+01:00,"Ipad Purchase","Purchase of Ipads from framework ITS4041SU",,,"South West","30213200 ","Procurement Team",procurement@plymouth.ac.uk,"Drake Circus",,PLYMOUTH,PL48AA,England,"01752 582057",,,,,21/06/2022,31/08/2022,20/06/2022,NO,,Yes,No,No,Products,63561.3,,21/06/2022,63561.3,"[XMA LIMITED|44 Nottingham South & Wilford Industrial Estate
NG11 7BH
GB|COMPANIES_HOUSE|02051703|No|No]",,21/06/2022,31/08/2022,"CallOffFromFrameworkAgreement ",,12:00
CA18/5151,Contract,"The Coal Authority",Awarded,2022-09-09T12:42:39+01:00,"Engineering Services Framework","The Coal Authority is  re-tendering  its Framework Contract for The
Provision of Engineering Services.

The new framework seeks  to appoint suppliers for the provision of services on an 'as and when required' basis, predominantly in relation to the eﬀects of past mining liabilities and other areas of responsibility of the Coal Authority. 

Services required will include, but not be limited to;

• Investigation into the causes of failure, condition assessment, damage quantiﬁcation and solution design for damage to roads, bridges, buildings, drainage land etc. caused by past mining. 

• The areas of expertise may include civil, structural, geotechnical, mining, mechanical and electrical engineering, also environmental, health and safety, contract procurement, agricultural and specialist land drainage advice relating to past coal mining subsidence liabilities and other specialist service areas such as hydrology and hydrogeology. 

The lotting structure for this new framework is:

1 - Mine Water Treatment Schemes and Mine Related Interventions: Scoping, Feasibility and Design (MWTS)
2 - Civil and Structural Engineering
3 - Archaeological Services 
4 - Ecology & Environmental
5 - Planning Services 
6 - Land Drainage: Agricultural and Specialist
7 - Health, Safety and Wellbeing (HSW) 
8 - Sustainability Economics and reporting benefits / improvement
9 - Treatability
10 - Waste Characterisation and Management Service
11 - Project Management, Supervisory Services and Cost
Consultancy

For detail of the services that may be required under each lot, please refer to the Scope of Services Document attached to this notice. 

Bids may be submitted for all, or any selection of the lots available.

This tender will be managed through our Procurement Portal InBye where all tender documents can be found.

Please invite yourself to this event on our portal to participate.

Attached is guidance on how to access our portal.",,NG184RG,,"71200000 71300000 71500000 71800000 90000000 ","Gareth Billings",garethbillings@coal.gov.uk,"200 Lichfield Lane",,MANSFIELD,NG184RG,England,,,"CA18-5151 - Scope of Services.pdf Generic eTender Registration Information - Contracts Finder.pdf ",,"Please refer to the document 'Generic eTender Registration Information - Contracts Finder.pdf' attached to this notice for full instructions of how to register for this opportunity.",18/04/2022,17/04/2026,04/03/2022,NO,,Yes,No,No,Services,0,6500000,21/06/2022,0,"[AECOM Limited​|Aldgate Tower, 2 Leman Street, London E1 8FA|COMPANIES_HOUSE|1846493|No|No][CDM Smith|15 Wentworth, Eblana Villas, Dublin 2, Ireland|COMPANIES_HOUSE|338589|No|No][Christie Gillespie Consulting Engineers Ltd|Unit 8
Forth Industrial Estate,
Fairykirk Road
Rosyth
KY11 2QQ|COMPANIES_HOUSE|SC505521|Yes|No][Corderoy Infrastructure Limited |9 Marshalsea Road, London SE1 1EP|COMPANIES_HOUSE|5925325|Yes|No][Delta-Simons Environmental Consultants Ltd.|3 Henley Office Park, Doddington Road, Lincoln, Lincolnshire LN6 3QR|COMPANIES_HOUSE|4786034|Yes|No][Ecus Ltd.|Brook Holt, No. 3 Blackburn Road, Sheffield,
South Yorkshire S61 2DW|COMPANIES_HOUSE|4097099|Yes|No][Engineering Consultancy Services Ltd.|Brunel House, RTC Business Park, London Road DE24 8UP|COMPANIES_HOUSE|12258485|Yes|No][Geosyntec Consultants Limited |Gatehead Business Park, Delph New Road, Delph, Oldham  OL3 5DE|COMPANIES_HOUSE|5348371|Yes|No][Hargreaves Industrial Services Limited|WEST TERRACE, ESH WINNING, DURHAM DH7 9PT|COMPANIES_HOUSE|2307132|No|No][Jeremy Benn Associates Limited|1 Broughton Park, Old Lane North, Broughton, Skipton BD23 3FD|COMPANIES_HOUSE|3246693|Yes|No][Ramboll Uk Ltd.|240 Blackfriars Road, London  SE1 8NW|COMPANIES_HOUSE|3659970|No|No][RSK Environment Limited|65 Sussex Street, Glasgow G41 1DX|COMPANIES_HOUSE|SC115530|No|No][Sand Separation Systems Ltd.|Unit 48A, Severn Bridge Industrial Estate, Portskewett, Caldicot NP26 5PW|COMPANIES_HOUSE|10625418|Yes|No][Siltbuster Ltd.|32-36 BOURNEMOUTH ROAD, CHANDLERS FORD, EASTLEIGH SO53 3ZL|COMPANIES_HOUSE|4737424|Yes|No][Wardell Armstrong LLP|Sir Henry Daulton House, Forge Lane, Etruria, Stoke-on-Trent, Staffordshire ST1 5BD|COMPANIES_HOUSE|OC307138|Yes|No][WSP UK Ltd|WSP HOUSE, 70 CHANCERY LANE, LONDON WC2A 1AF|COMPANIES_HOUSE|1383511|No|No]",,21/06/2022,20/06/2026,"OpenOJEU ",,17:00
BIP699962330,Contract,"UK Research & Innovation",Awarded,2022-06-22T16:00:04+01:00,"UKRI-2252 Autodesk License Subscriptions","Text to be corrected in the original notice:
        Place of text to be modified: II.1.7
        Instead of: 220492.60
        Read: 280000
        This is for the purchase of licence subscriptions for STFC to replace the expired educational licences",,,"Any region","48100000 ",,sarah.grant@ukri.org,"Science & Technology Facilities Council","Rutherford Appleton Laboratory",Oxford,"OX11 0QX",UK,'+441235446553,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=699962330 ",,24/06/2022,23/06/2023,21/06/2022,NO,,Yes,No,No,Products,220492.6,,21/06/2022,220492.6,"[Man and Machine|Unit 8
        Thame 40
        Jane Morbey Road
        Thame
        OX9 3RR|NONE||No|No]",,24/06/2022,23/06/2023,"Other ",,00:00
LBOWF001-DN609237-78018380,Contract,"London Borough of Waltham Forest",Awarded,2022-09-07T14:03:17+01:00,"Walthamstow Town Centre Development Framework","Waltham Forest has appointed a design team to produce a Development Framework for key development sites in Walthamstow. A detailed urban design strategy is required to understand the inherent challenges and opportunities in the redevelopment of these town centre sites; as well as a comprehensive assessment of site delivery, phasing and viability.",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West","71000000 ","Anna-Lisa Pollock",Anna-Lisa.Pollock@walthamforest.gov.uk,"Waltham Forest Town Hall","701 Forest Road",Walthamstow,"E17 4JF","United Kingdom","'+44 2084963000",http://www.walthamforest.gov.uk/,,,,21/06/2022,31/08/2022,25/05/2022,NO,,No,No,No,Services,200000,200000,16/06/2022,199414,"[Weston Williamson + Partners|12 Valentine Place, London, SE1 8QH|NONE||Yes|No]",,21/06/2022,10/02/2023,"Other ",,12:00
"NICE 179",Contract,"National Institute For Health And Care Excellence",Awarded,2022-09-07T12:11:19+01:00,"Management and Leadership Development","NICE has recently undertaken reviews of how it works, including the 'future of work', 'skills mapping' and 'culture assessment' which have all highlighted the need for leadership and management development at NICE. These reports will be available to any successful bidder.
Lleadership and management development are a key element to our culture plan so aligning the development content to support the implementation of our target culture is an essential requirement.
We want to ensure that the programme of development results in sustainable change and a tangible difference in the way leaders and managers at NICE operate and behave so the content and delivery must be action orientated with a focus on performance outcomes.
it is important that the programme be bespoke to the specific leadership and management challenges in NICE and relates back to our strategic aims. Any development programme would need to give the opportunity to break down silos and create networks across the organisation whilst also recognising the unique management challenges and strategic aims of different parts of the organisation",,,"North East,London","79632000 ","Barney Wilkinson",Barney.Wilkinson@nice.org.uk,"2 Redman place",,LONDON,"E20 1JQ",England,'-02070452023,,,,,22/06/2022,31/05/2023,21/04/2022,NO,,Yes,Yes,No,Services,95160,,21/06/2022,95160,"[WeareWiser|10 Bakers Yard, Farringdon, London EC1R 3DD|NONE_OTHER||Yes|No]",,22/06/2022,31/05/2023,"OpenNonOJEU ",,16:00
373,Contract,"University of Lincoln",Awarded,2022-09-07T11:55:10+01:00,"Temporary Agency Staffing","This is a contract award notice for the supply of temporary agency staffing to the University of Lincoln.  The University has carried out a desktop exercise using the SUPC Temporary and Permanent Staffing Framework (ref PFB4037SU) under Lot 7 - One-Stop-Shop.  There is no fixed volume of services being committed to for this call-off.

The contract will commence on 15th August 2022 and will run for a period of 1 year to 14th August 2023.  There will be the option to extend the contract  by two further periods of 12 months to 14th August 2025.",,,"East Midlands","79600000 ","Laura Simms",lsimms@lincoln.ac.uk,"Brayford Pool",,LINCOLN,LN67TS,England,,,,,,15/08/2022,14/08/2025,21/06/2022,NO,,Yes,No,No,Services,0,,21/06/2022,0,"[ADECCO UK LIMITED|Millennium Bridge House,2 Lambeth Hill
LONDON
EC4V 4BG
GB|COMPANIES_HOUSE|00593232|No|No]",,15/08/2022,14/08/2025,"CallOffFromFrameworkAgreement ",,11:00
CF-1064000D0O000000rwimUAA,Contract,"Calderdale and Huddersfield Solutions Ltd",Awarded,2022-09-06T10:54:12+01:00,"Fuel cards","Supply of fuel cards",,"HD3 3EA","United Kingdom","09100000 ","Richard Horn",richard.horn@cht.nhs.uk,"Acre Street",,Huddersfield,"HD3 3EA","United Kingdom",,,,,,20/06/2022,19/06/2026,19/05/2022,NO,,No,No,No,Products,520000,520000,20/06/2022,520000,"[Shell UK Oil Products Ltd|Rowlandsway House
Rowlandsway M22 5SB|NONE||No|No]",,20/06/2022,19/06/2026,"CallOffFromFrameworkAgreement ",,12:00
2022-572,Contract,"DEPARTMENT FOR ENVIRONMENT FOOD & RURAL AFFAIRS",Awarded,2022-09-05T16:47:17+01:00,"Rapid Evidence Assessments - Assessment of practices to reduce post-weaning diarrhoea in pigs","AHDB is seeking a provider to produce a Rapid Evidence Assessment (REA) of studies and evidence syntheses on assessment of practices to reduce post-weaning diarrhoea in pigs. The work will evaluate literature on practices that may be implemented as an alternative to zinc oxide supplementation, to mitigate the impacts of post-weaning diarrhoea.
The requested narrative summaries are to be produced with input from the Pig Veterinary Society (PVS). The selected bid will provide AHDB with an overall picture of the evidence landscape for practices that could be considered to reduce post-weaning diarrhoea in pigs.

Please note:  Update on 23 May 2022:  The duration of project states:  Contract start date 20/06/2022 to 12/09/2022.  Preference will be given to suppliers who are able to commit to completing the project within the stated timeframe of 12 weeks.
Within your quote please provide details of timelines and when you are definitively able to commence and complete this work. Timelines will be evaluated based on proximity to stated requirement dates.

If you are interested in this opportunity, please email Dr  Bethan John to obtain the relevant documentation and specification.  
bethan.john@ahdb.org.uk",,"CV8 2TL",,"03000000 77000000 ","Bethan John",bethan.john@adhb.org.uk,"Stoneleigh Park",,Kenilworth,"CV8 2TL",England,02476692051,,"BCJ_RAPID EVIDENCE ASSESSMENTS  ASSESMENT OF PRACTICES TO REDUCE POST-WEANING DIARRHOEA IN PIGS_Redacted.pdf ",,"If you are interested in this opportunity, please email Dr  Bethan John to obtain the relevant documentation and specification.  
bethan.john@ahdb.org.uk",20/06/2022,12/09/2022,01/06/2022,NO,,Yes,No,No,Services,25000,,20/06/2022,25000,"[SAC Commercial Ltd|10 Inverness Campus, SRUC, IV2 5NA INVERNESS, Scotland, UK|NONE_OTHER||Yes|No]",,27/06/2022,11/11/2022,"OpenNonOJEU ",,12:00
tender_316049/1103198,Contract,"Sport England",Awarded,2022-09-02T11:45:46+01:00,"SE1049 - Source to Contract eProcurement Tool","eProcurement Source-to-Contract tool - awarded to Most Economically Advantageous Tender (MEAT). Procured via GCloud 12.",,,"Any region","48490000 ",,Procurement@SportEngland.org,"Sport England",,London,"WC1B 3HF",England,,,,,,01/07/2022,30/06/2024,13/05/2022,NO,,Yes,Yes,No,Services,17000,,21/06/2022,17000,"[BravoSolution (UK) Limited|103 St John Street, London, EC1M 4AS United Kingdom|NONE_OTHER||No|No]",,01/07/2022,30/06/2024,"CallOffFromFrameworkAgreement ",,17:00
BIP718233027,Contract,"Telford & Wrekin Council",Awarded,2022-09-02T09:25:04+01:00,"Professional Consultancy Services","The Dynamic Purchasing System (DPS) will provide a database of Approved suppliers considered capable of carrying out professional consultancy services to a satisfactory standard. The nature and types of services that may be required may include, but are not limited to, those services identified by the CPV code and summarised in section II.2.
      
      The specific services cannot be clearly defined at this stage, however the nature and types of services that may be required may include, but are not limited to, buildings and civils professional consultancy services
      The DPS is a 2-stage process:
      Stage 1 - All providers who meet the selection criteria within the online Questionnaire and are not excluded will be admitted to the DPS. New providers can also apply to join the DPS at any point during its lifetime. 
      Stage 2 - Contracts are awarded during the second stage. A Call-Off competition will be put out inviting each approved provider on the DPS list relating to the particular Lot.",,,"Any region","71530000 ",,dylan.lawson@telford.gov.uk,"Darby House","Lawn Central",Telford,"TF3 4JA",UK,'+441952384315,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=718233027 ",,01/08/2022,01/09/2022,30/06/2022,NO,,Yes,Yes,No,Services,139500000,,22/06/2022,139500000,"[Rappor Consultants Limited|CTP House
        Knapp Road
        Cheltenham
        GL30 3QQ|NONE||Yes|No][Thornton Firkin|137 Newhall Street
        Birmingham
        B3 1SF|NONE||Yes|No]",,01/08/2022,01/09/2022,"Restricted ",,00:00
378,Contract,"University of Lincoln",Awarded,2022-09-01T12:35:14+01:00,"Riseholme Stable Yard Condition Report and Options Appraisal","This is a contract award notice for consultancy and architectural services for the University of Lincoln Riseholme Stable Yard to undertake a fabric condition report and options appraisal for potential uses for the site. A direct award has been made under the Scape Built Environment framework with Perfect Circle JV Ltd. A NEC3 PSC Option G contract has been awarded and task orders will be issued as the project develops. The contract value is therefore approximate at present.",,"LN6 7TS",,"71000000 ","Jena Arnold",jarnold@lincoln.ac.uk,"Campus Way",,LINCOLN,LN67TS,England,"01522 886058",,,,,17/06/2022,30/06/2023,16/06/2022,NO,,Yes,No,No,Services,140000,,16/06/2022,140000,"[Perfect Circle JV Ltd|Halford House
Charles Street 
Leicester
LE1 1HA|COMPANIES_HOUSE|10219126|No|No]",,17/06/2022,30/06/2023,"CallOffFromFrameworkAgreement ",,12:00
tender_310035/1102679,Contract,"Foreign Commonwealth and Development Office",Awarded,2022-08-31T23:25:57+01:00,"SSJ Media Monitoring Services & Broadcast Platform for the BHC in Ottawa, Canada","The SSJ purpose for this contract is to provide media monitoring services to the DIT team in Ottawa, Canada, below details on the service provided according to the necessity.
Media Monitoring Services summary: media monitoring, media outreach, reporting and analytics, with a dedicated account manager available for unlimited training, support and consultation.",,,"Any region","72230000 ",,ame.procurement2@fcdo.gov.uk,"King Charles Street",,London,"SW1A 2AH",England,,,,,,02/09/2022,01/09/2025,22/06/2022,NO,,Yes,No,No,Services,28859,,22/06/2022,28859,"[Meltwater|Canada Ottawa|NONE_OTHER||No|No]",,02/09/2022,01/09/2025,"SingleTenderActionNonOJEU ",,23:59
CF-0023000D4K000005NMfjUAG,Contract,"Derbyshire Support and Facilities Services",Awarded,2022-08-31T11:51:57+01:00,"Trust Standard Sackholders - Various Sizes","Trust Standard Sackholders - Various Sizes
STWE-100215",,"S44 5BL","East Midlands","39224340 ","Derbyshire Support and Facilities Services",crhft.procurement@nhs.net,"Top Road",,Chesterfield,"S44 5BL",uk,,,,,,17/06/2021,16/07/2022,14/06/2021,NO,,No,No,No,NotApplicable,19357.2,20000,17/06/2022,19357.2,"[U Group Ltd|ECKINGTON BUSINESS CENTRE               62 MARKET STREET                        ECKINGTON B25 8LD|NONE||No|No]",,17/06/2021,16/07/2022,"SingleTenderActionNonOJEU ",,12:00
CF-1047100D0O000000rwimUAA,Contract,"NHS Digital",Awarded,2022-08-31T10:15:58+01:00,"Digital Test Service Phase 2","A number of digital journeys used by citizens to book test appointments and report LFD test results. It also contains supporting applications for non-digital users via 119.",,"LS1 4AP","Any region","72000000 ","Commercial Delivery",Procmail@nhs.net,"7 & 8 Wellington Place",,Leeds,"LS1 4AP",GB,,,,,,17/06/2022,16/06/2024,25/01/2022,NO,,No,No,No,Services,32400000,27000000,17/06/2022,32400000,"[DELOITTE LLP|1 New Street Square EC4A 3HQ|NONE||No|No]",,17/06/2022,16/06/2024,"CallOffFromFrameworkAgreement ",,23:00
CCZW21A04.,Contract,"Crown Commercial Service",Awarded,2022-08-30T14:39:07+01:00,"Provision of House and Command Papers","The Cabinet Office requires the production of Command and House Papers; which are documents laid before Parliament. The Contract will be for a period of three years, with an option to extend for a further twelve months.",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","79821000 ","Crown Commercial Service on behalf of Cabinet Office : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"CCZW21A04 - Award Letter v1.0 REDACTED.pdf CCZW21A04 - Supplier and CO Signed Call Off Order Form REDACTED.pdf ",,,20/04/2022,19/04/2025,19/04/2022,NO,,No,No,No,Products,500000,,20/06/2022,500000,"[H H ASSOCIATES LIMITED|Grove House
Guildford Road
Fetcham KT22 9DF Leatherhead England|NONE||No|No]",,20/04/2022,19/04/2025,"Other Direct Award",,00:00
BIP715584111,Contract,"NEUPC Ltd",Awarded,2022-08-26T12:20:04+01:00,"Security Services","The North Eastern Universities Purchasing Consortium (NEUPC) are leading on a process to award a framework for Security Services. The scope of this framework will cover the following areas:
      a.Out of hours guarding
      b.Static guarding
      c.Mobile Patrols
      d.Key holding
      e.Building security
      f.Door supervisors
      g.Portering
      h.Relevant admin duties
      i.Reception duties
      j.Concierge
      k.Events security
      l.Car Park management
      m.On-site CCTV management
      n.Off-site CCTV management
      o.Mystery shopping
      p.General stewards
      q.COVID stewards
      r.Alarm response
      s.Drones
      t.Canine Services
      u.Bodycams",,,"Any region","79710000 ",,s.wells@neupc.ac.uk,"NEUPC Ltd","Phoenix House",Leeds,"LS1 5QX",UK,'+441134871765,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=715584111 ",,24/06/2022,23/06/2026,17/06/2022,NO,,Yes,No,No,Services,14400000,,17/06/2022,14400000,"[Amulet (Churchill Security Solutions) Ltd|Unit 1
        40 Coldharbour Lane
        HARPENDEN
        AL5 4UN|NONE||No|No][Constant Security Services|CONSTANT HOUSE
        CLIFF STREET
        MEXBOROUGH
        S64 9HU|NONE||Yes|No][Mitie Security Limited|The Shard, Level 12
        32 London Bridge Street
        Southwark
        London
        SE1 9SG|NONE||No|No][Vistech Services Limited|Boho 6 Offices
        5 Linthorpe Road
        Middlesbrough
        TS1 1RE|NONE||No|No][Amulet (Churchill Security Solutions) Ltd|Unit 1
        40 Coldharbour Lane
        HARPENDEN
        AL5 4UN|NONE||No|No][Constant Security Services|CONSTANT HOUSE
        CLIFF STREET
        MEXBOROUGH
        S64 9HU|NONE||Yes|No][Mitie Security Limited|The Shard, Level 12
        32 London Bridge Street
        Southwark
        London
        SE1 9SG|NONE||Yes|No][Vistech Services Limited|Boho 6 Offices
        5 Linthorpe Road
        Middlesbrough
        TS1 1RE|NONE||No|No][Amulet (Churchill Security Solutions) Ltd|Unit 1
        40 Coldharbour Lane
        HARPENDEN
        AL5 4UN|NONE||No|No][Constant Security Services|CONSTANT HOUSE
        CLIFF STREET
        MEXBOROUGH
        S64 9HU|NONE||Yes|No][Mitie Security Limited|The Shard, Level 12
        32 London Bridge Street
        Southwark
        London
        SE1 9SG|NONE||No|No][Vistech Services Limited|Boho 6 Offices
        5 Linthorpe Road
        Middlesbrough
        TS1 1RE|NONE||No|No]",,24/06/2022,23/06/2026,"Restricted ",,00:00
BTP4476,Contract,"British Transport Police",Awarded,2022-08-25T17:37:10+01:00,"iExamine software (G Cloud 12 ID 794928950768840)","iExamine software",,"NW1 9LN",,"48000000 ",,Commercialbuyingteam@btp.police.uk,"25 Camden Road",,London,NW19LN,England,,,,,,20/06/2022,19/06/2024,19/06/2022,NO,,Yes,No,No,Services,28000,,19/06/2022,28000,"[INJENUITY LIMITED|Station Road, Tilbrook
Huntingdon
Cambridgeshire
PE28 0JQ
GB|COMPANIES_HOUSE|05023008|No|No]",,20/06/2022,19/06/2024,"CallOffFromFrameworkAgreement ",,00:00
ML0001,Contract,"THE UNIVERSITY OF CHICHESTER",Awarded,2022-08-24T15:38:17+01:00,"Branded Clothing and Sports Kit","The University of Chichester is seeking an organization to work in partnership to plan, develop and deliver the Institute of Sport, Nursing and Allied Health sport and physiotherapy kit provision for its academic programmes. Each student supplied with a basic set of University branded practical kit to wear at University or on placement in order to present a professional image. 

Additionally, this tender seeks to have the capability for additional customised clothing options for other University departments. This is an ad-hoc requirement in which ideally students pay directly for customised University branded clothing bearing detail of a performance or show in which they were involved.",,"PO19 6PE",,"18100000 18200000 18300000 18400000 ","Ben Thacker",tenders@chi.ac.uk,"Bishop Otter Campus,College Lane",,CHICHESTER,PO196PE,England,,,,,,06/06/2022,05/06/2025,27/05/2022,NO,,Yes,No,No,Products,0.01,,22/06/2022,80000,"[Game Set & Match (Chichester) Limited|Piper House 4 Dukes Court, Bognor Road, Chichester, West Sussex, PO19 8FX|COMPANIES_HOUSE|03064373|Yes|No]",,04/08/2022,05/06/2025,"OpenNonOJEU ",,12:00
