"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-0854400D0O000000rwimUAA1,Contract,"NHS ENGLAND",Awarded,2022-05-25T11:14:27+01:00,"M&L ESA Amendment","MLCSU continues to benefit from Microsoft's services, its infrastructure and productivity tools.

This includes projects that maximise the value of the services and development of service offerings.",,"LS2 7UE",England,"85100000 ","Senior Purchasing Specialist",aishah.ahmed11@nhs.net,"QUARRY HOUSE",,LEEDS,"LS2 7UE",GB,,,,,,20/01/2022,21/12/2024,17/01/2022,NO,,No,No,No,Services,1444143.24,1444143.24,17/01/2022,1444143.24,"[MICROSOFT LTD|Thames Valley Park
Reading RG6 1WG|NONE||No|No]",,20/01/2022,21/12/2024,"CallOffFromFrameworkAgreement ",,12:00
"M-20-09 #4",Contract,"STAFFORDSHIRE AND LANCASHIRE COMMISSIONING SUPPORT UNIT",Awarded,2022-05-24T15:07:18+01:00,"NHS Southport & Formby CCG and NHS South Sefton CCG - Home Oxygen Service - Assessment & Referral (HOS-AR)","NHS Midlands and Lancashire Commissioning Support Unit (MLCSU) is working with NHS Southport & Formby Clinical Commissioning Group and NHS South Sefton Clinical Commissioning Group to award a contract for a Home Oxygen Service - Assessment & Referral (HOS-AR) for patients living in the CCG area.  
The aim of the Home Oxygen Assessment and Review Service (HOS-AR) is to ensure that home oxygen is appropriately prescribed to those people who clinically need it.   The provider will be required to deliver assessment and follow-up appointments in either a clinic environment or in the patient's home, where appropriate. The service will clinically manage all adult patients where a potential need for home oxygen has been identified or a prescription for home oxygen has been initiated.
NICE guidance recommends that a specialised assessment needs to take place to enable the oxygen requirements of the patient is individually met.

There will be an initial contract period of 4 years commencing on 1st April 2022.  There will be the option to extend for a further 2-year period from 1st April 2026. The contract value is set at £1,800,000 over the entire 6-year contract period.",,,"North West","85141200 ","Helen Graham",mlcsu.tendersnorth@nhs.net,"c/o NHS Southport & Formby CCG and NHS South Sefton CCG","Magdalen House, Trinity Road",Bootle,"L20 3NJ",England,,www.southseftonccg.nhs.uk,,,"This procurement was for Social and other specific services which are Light Touch Regime services for the purpose of the Public Contracts Regulations 2015 as specified in Schedule 3 of the Regulations ('Regulations') http://www.legislation.gov.uk/uksi/2015/102/schedule/3/made

Accordingly, the Contracting Authority is only bound by those parts of the Regulations detailed in Chapter 3 Particular Procurement Regimes Section 7 http://www.legislation.gov.uk/uksi/2015/102/part/2/chapter/3/made


The Contracting Authority is not voluntarily following any other part of the Regulations.

As the CCG is a relevant body for the purpose of the National Health Service (Procurement, Patient Choice and Competition) (No 2) Regulations 2013 these Regulations also apply to this procurement.
Right to Cancel: The Contracting Authority reserves the right to discontinue the procurement process at any time, which shall include the right not to award a contract or contracts, and does not bind itself to accept the lowest tender, or any tender received, and reserves the right to award a contract in part, or to call for new tenders should it consider this necessary.",01/04/2022,31/03/2028,12/11/2021,NO,,Yes,Yes,No,Services,1800000,,18/01/2022,1800000,"[Liverpool University Hospitals NHS Foundation Trust|Prescot Street
Liverpool
L7 8XP|NONE_OTHER||No|No]",,01/04/2022,31/03/2028,"Other Pseudo Open Tender under Light Touch Regime",,12:00
PROC-361-2022,Contract,"COMPETITION AND MARKETS AUTHORITY",Awarded,2022-05-24T10:01:04+01:00,"Litigation Case Software","Hearings Software of Court Case",,"E14 4QZ",,"48517000 ","Paul Smith",paul.smith@cma.gov.uk,"70 Whitehall",,LONDON,WC1B4AD,England,"020 3738 6000",,,,,20/01/2022,20/01/2024,13/01/2022,NO,,Yes,No,No,Products,16740,,14/01/2022,16740,"[Opus 2|5 New Street Square
London
EC4A 3BF|COMPANIES_HOUSE|05907841|No|No]",,20/01/2022,20/01/2024,"SingleTenderActionNonOJEU ",,13:00
"PROC 356a-2021",Contract,"COMPETITION AND MARKETS AUTHORITY",Awarded,2022-05-23T15:31:47+01:00,"Cisco Licences","The requirement for Cisco Licences",,,"United Kingdom","72222300 ","The Commercial Team",commercial.team@cma.gov.uk,"The Cabot","25 Cabot Square",London,"E14 4QZ","United Kingdom",02037386003,,"PROC 356a-2021 RM6068 Order form_Redacted.pdf ",,,20/01/2022,19/01/2025,04/01/2022,NO,,No,No,No,Products,114297.63,,13/01/2022,114297.63,"[SOFTCAT PLC|Fieldhouse Lane, Marlow, SL7 1LW|COMPANIES_HOUSE|02174990|No|No]",,20/01/2022,19/01/2025,"CallOffFromFrameworkAgreement ",,12:00
20220523141559-34578,Contract,"The Police & Crime Commissioner for Cumbria",Awarded,2022-05-23T14:16:05+01:00,"Digital, Data and Technology Training Courses","ICT Training awarded under ESPO framework 383_21 (Managed Training Services) Lot 1",,,"North West","80500000 80510000 80531200 ","Jake Laurie",jake.laurie@cumbria.police.uk,"Police Headquarters, Carleton Hall",,"Penrith, Cumbria","CA10 2AU",ENG,"'+44 3001240113",www.cumbria.police.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=47491&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/34578 ",,17/01/2022,16/01/2023,07/01/2022,NO,,Yes,No,No,Services,0,44524,13/01/2022,44524,"[QA Limited|55-65 Uxbridge Road
Slough
SL1 1SG|NONE||No|No]",,17/01/2022,16/01/2023,"Restricted ",,00:00
CF-0717700D0O000000rwimUAA3,Contract,"NHS Digital",Awarded,2022-05-20T14:09:17+01:00,"Lot 5 RM6002 - Recruitment Mini Comp","Lot 5 RM6002 Recruitment Services",,"LS1 4EG","Any region","79600000 ","Tom McMillan",tom.mcmillan1@nhs.net,"7 Wellington Pl,",,Leeds,"LS1 4EG",GB,"0300 303 5678",,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000IEU4/WeBqmRkelQUNvhFZAZKmtLXpOcDVoATFG0Ks4B5eOvw ",,10/01/2022,09/01/2023,27/11/2021,YES,a5c843fd-f342-4bfd-bacf-73b1dd7fef71,No,No,No,Services,66000,66000,13/01/2022,66000,"[Michael Page (Page Group)|www,page.com, KT15 2QW|NONE||No|No]",,10/01/2022,09/01/2023,"CallOffFromFrameworkAgreement ",,17:00
SEFT001-DN576947-16052151,Contract,"Sefton Council",Awarded,2022-05-20T11:06:05+01:00,"Production of Display Energy Certificates, Recommendation Reports & Management Service","1.1	Outline of service

The Service Provider shall support the Council in making strategic business decisions around energy efficiency by providing a Display Energy Certificate (DEC) & Recommendations Report (RR) Management Service. The information from the site surveys and DECs is to be used by the Council to benchmark sites within its own portfolio. The Council's energy data will be available to the Service Provider via a web based version of ""Systemslink"" energy management software.

The Service Provider shall be required to maintain the provision of DECs & Recommendation Reports (RRs) across Council's buildings portfolio, as identified in schedule 1 - Technical information, in accordance with the Energy Performance of Buildings Directive (EPBD). 

The Microsoft Excel file 'Schedule 1 - Technical Information' displays the Council's building data across 4 worksheets :

i)	'Main' - A full listing of all buildings 
ii)	'Cluster' - Shows school sites that contain clusters of different sized buildings 
iii)	'250 - 1000' - shows buildings of between 250 and 1000 sqm
iv)	'1000 +' shows buildings of 1000 sqm and over
",,,"United Kingdom","71000000 90000000 ","Brenda Hester",brenda.hester@sefton.gov.uk,"1st Floor Magdalen House","Trinity Road",Bootle,"L20 3NJ","United Kingdom",,http://www.sefton.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=34661577-ce30-ec11-810e-005056b64545 ",,01/04/2022,31/03/2027,17/11/2021,NO,,Yes,No,No,Services,80000,80000,13/01/2022,13330,"[Digital Energy Ltd|M15 6SE|NONE||Yes|No]",,01/04/2022,31/03/2027,"Open ",,12:00
LEICSCC001-DN613239-27932843,Contract,"Leicestershire County Council",Awarded,2022-05-18T15:09:41+01:00,"Melton Mowbray Distributor Road South (MMDRS) Topographical Survey Works","Award under Professional Services Partnership 3 (Midlands Highway Alliance) following a mini-competition.",,,England,"45233000 ","BeiBei Liu",BeiBei.Liu@leics.gov.uk,"County Hall","Leicester Road, Glenfield",Leicester,"LE3 8RA",England,"'+44 1163052364",https://www.eastmidstenders.org/index.html,,,,18/01/2022,14/04/2022,04/01/2022,NO,,No,No,No,Services,50000,50000,17/01/2022,50000,"[AECOM Infrastructure & Environment UK|E1 8FA|NONE||No|No]",,18/01/2022,14/04/2022,"Other ",,23:59
BLACKDARW001-DN578073-16901698,Contract,"Blackburn with Darwen Borough Council",Awarded,2022-05-18T11:41:42+01:00,"Traffic Management Contract","Blackburn with Darwen Borough Council is looking to award a Contract for the provision of Traffic 
Management. Traffic Management will enable BwDBC to carry out minor 
repairs and upgrades alongside grass cutting, road sweeping and lining.",,,England,"63712700 ","Lucy Addison",lucy.addison@blackburn.gov.uk,"Town Hall","King William Street",Blackburn,"BB1 7DY",England,"'+44 1254",http://www.blackburn.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=d0a6a191-8035-ec11-810e-005056b64545 ",,01/02/2022,31/01/2027,03/12/2021,NO,,Yes,No,No,Services,250000,250000,14/01/2022,250000,"[KAYS Traffic Management Systems Ltd|BB6 7UA|NONE||Yes|No]",,18/02/2022,31/01/2027,"Open ",,12:00
DN575043,Contract,"Yorkshire Purchasing Organisation",Awarded,2022-05-17T15:57:34+01:00,"Further Competition under Insurance Placement DPS 978 for Salford City Council and their appointed Insurance Broker - Aon","Due to the expiry of the long term agreement 31 January 2022 the Council is seeking quotes for its insurance programme. This Invitation to Tender (ITT) is issued to organisations (You / Your or Supplier) by Salford City Council (the Authority) which are interested in providing
Long Term Insurance Cover (excluding brokering services) details of which are outlined in this document.
You are deemed to understand fully the processes that the Authority is required to follow under relevant UK legislation, particularly in relation to The Public Contract Regulations 2015 (as amended).",,,"United Kingdom","66000000 ","Emma Heyes",emma.heyes@salford.gov.uk,"Salford City Council","Civic Centre, 4th Floor, Chorley Road",Swinton,"M27 5DA",England,"'+44 01616866243",,,,"Lot 2 - Fine Art - no bids received",01/02/2022,31/01/2027,16/11/2021,NO,,Yes,Yes,No,Services,6399295,,13/01/2022,6399295,"[Risk Management Partners|The Walbrook Building, 25 Walbrook
London
EC3N 8AW|NONE_OTHER||No|No]",,01/02/2022,31/01/2027,"CallOffFromDynamicPurchasingSystem ",,17:00
"TERM ALLIANCE CONTRACT TAC-1",Contract,"GOLDING HOMES LIMITED",Awarded,2022-05-16T12:47:29+01:00,"Kitchen and bathrooms","This contract award is based on a tender process and Greyline were ranked number one through a quality and cost evaluation in line with public contract regulations.",,,"South East","45211310 45421151 ","lewis brookes",lewis.brookes@goldinghomes.org.uk,"county gate one",,maidstone,"me14 1st","United Kingdom",,,,,,01/02/2022,31/01/2027,01/01/2022,NO,,No,No,No,Works,5000000,,15/01/2022,5000000,"[Greyline|10 Green Hill, Wembley HA9 9|NONE_OTHER||No|No]",,01/02/2022,31/01/2027,"OpenNonOJEU ",,12:00
20220516103139-37280,Contract,"The Police and Crime Commissioner for Derbyshire",Awarded,2022-05-16T10:31:46+01:00,"Healthcare and Forensic Services within Custody","Derbyshire Police wish to establish a single provider contract for the provision of Healthcare and Forensic Services.
We require full time members  of  Health Care Professionals (HCP's), for a Nurse Led Service to be embedded within Derby and Ripley Custody Suites.
The contract to commence  on 1st June 2022 for a 3 year period, with options to extend for 2 x 24 months periods, a total of 7 years, ultimate end date 31st May 2029.",,"DE5 3RS","Any region","45215147 85120000 85121000 85121200 85141000 ","Jackie Baker",jackie.baker@derbyshire.police.uk,"Force Headquarters, Butterley Hall Ripley",Ripley,Derbyshire,"DE5 3RS",ENG,"'+44 7523 946432",www.derbyshire.police.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=39783&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/37280 ",,01/06/2022,31/05/2029,15/11/2021,NO,,No,No,No,Services,5000000,7000000,14/01/2022,3000000,"[Mitie Care and Custody Ltd|The Shard
 Level 12
32 London Bridge Street 
London
SE1 9SG|NONE||No|No]",,01/06/2022,03/05/2025,"Open ",,12:00
"IT-336-2446-WCC 00002446 - AWARD",Contract,"Worcestershire County Council",Awarded,2022-03-04T14:41:09Z,"Fire Risk Assessments - 5 year programme for Worcestershire County Council - AWARD","Tender for a 5-year programme of fire risk assessments and annual reviews for buildings owned by Worcestershire County Council",,"WR5 2NP","West Midlands","79993000 71317100 ","Ben Colley",bcolley@worcestershire.gov.uk,"Spetchley Road",Worcester,Worcestershire,"WR5 2NP","United Kingdom","01905 845452",,,,,01/01/2022,31/12/2026,10/12/2021,NO,,Yes,No,No,Services,0,0,14/01/2022,63164.56,"[Eyton Solutions Limited|Suite 29 Llay Business Centre, Prospect Park, Rackery Lane, Llay, Wrexham, Wrexham Borough, United Kingdom, LL13 0PB|NONE||No|No]",,01/01/2022,31/12/2026,"Open ",,17:01
20220512163135-104514,Contract,"Doncaster Council",Awarded,2022-05-12T16:31:41+01:00,"Postal Services","Provision of a Contract Management System to allow users to monitor the usage and expiry of contracts 
YPO - RM6017",,,"Yorkshire and The Humber","64110000 ","Bethany Bradshaw",Bethany.Bradshaw@doncaster.gov.uk,"Civic Office, Waterdale",,Doncaster,"DN1 3BU",ENG,"'+44 1302736238",https://www.doncaster.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=47043&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104514 ",,17/01/2022,16/01/2026,10/01/2022,NO,,Yes,No,No,Services,0,114670,13/01/2022,114670,"[UK Mail DHL|S60 1FH|NONE||No|No]",,17/01/2022,16/01/2026,"Other ",,12:00
CF-0827900D0O000000rwimUAA1,Contract,"Health Education England",Awarded,2022-05-12T14:48:06+01:00,"Pre-registration Trainee Pharmacy Technician Training - Wellbeing UK Ltd","To develop and deliver a 24 month PTPT training programme commencing before 31st March 2022 - South West",,"LS1 4PL","South West","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000I8wT/4tZJlVEa6WTSVJWYiDiUsJCTHua8Wg1SJeixyguwx1w ",,01/02/2022,31/03/2024,16/01/2022,NO,,Yes,No,No,Services,46099,46099,17/01/2022,46099,"[Wellbeing UK Limited|Wellbeing pharmacy, 66 High St, Sturminster Marshall, BH21 4AY|NONE||No|No]",,01/02/2022,31/03/2024,"Other ",,12:00
CF-0244800D58000000L5A4EAK1,Contract,"Home Office",Awarded,2022-05-12T11:53:56+01:00,"Proc680 - Atlas Caseworking - DOD and Interfaces","Immigration Technology has a requirement for Atlas product, the procurement of Atlas Integration and Enabler Services (AIES) - development/engineering, delivery and test capabilities along with the provision of Level 3 Support. The AIES supports the business-critical case working system used by the Home Office to manage the processing of Visa applications by UK Visa and Immigration resources and provide information on applicants to Border Force and Immigration Enforcement.",,"RG1 8BW","Any region","72222300 ","Andrew Timpson",andrew.timpson@homeoffice.gov.uk,"2 Marsham St, Westminster",,London,"SW1P 4DF",GB,,,,"https://atamis-8888.cloudforce.com/sfc/p/58000000L5A4/a/4I000001R6So/Lxj6mOXuLH2vAhRp0gyQFQyeZtUo.a.s1WsZofJr.to ",,17/01/2022,16/01/2025,16/01/2022,NO,,No,No,No,Services,21000000,21000000,17/01/2022,21000000,"[MASTEK (UK) LTD|Pennat House, 2 Napier Court, Napier Road, Reading, Berkshire, RG1 8BW RG1 8BW|NONE||No|No]",,17/01/2022,16/01/2025,"CallOffFromFrameworkAgreement ",,00:00
CF-0826800D0O000000rwimUAA1,Contract,"Health Education England",Awarded,2022-05-12T11:37:33+01:00,"Pre-registration Trainee Pharmacy Technician (PTPT) Training - Hendras at Pennyn","To develop and deliver a 24 month PTPT training programme commencing before 31st March 2022",,"LS1 4PL","South East,South West","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",GB,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000I8ej/krCCNHlOT7wRN8zBz8QlrlGox8QLmI0WGBAX4osprc0 ",,01/02/2022,31/03/2024,16/01/2022,NO,,Yes,No,No,Services,30000,30000,17/01/2022,30000,"[Hendras At Penryn|The Penryn Surgery, Saracen Way, TR10 8HX|NONE||No|No]",,01/02/2022,31/03/2024,"Other ",,12:00
CF-0818800D0O000000rwimUAA1,Contract,"Nottingham University Hospitals NHS Trust",Awarded,2022-05-06T16:49:32+01:00,"Validation of NUH's waiting list","The solution is to ensure Trust's waiting lists are accurate and cleansed of data quality errors.",,"NG5 1PB",England,"72260000 ","Monika Andrzejewska",monika.andrzejewska@nuh.nhs.uk,"Hucknall Road",,Nottingham,"NG5 1PB","United Kingdom",,,,,,17/01/2022,16/01/2023,16/01/2022,NO,,No,No,No,Services,107464,107464,17/01/2022,107464,"[Source Group|11 Manor Courtyard, Hughenden Avenue, High Wycombe, Buckinghamshire, HP13 5RE HP13 5RE|NONE||No|No]",,17/01/2022,16/01/2023,"CallOffFromFrameworkAgreement ",,12:00
CF-0818100D0O000000rwimUAA1,Contract,"Health Education England",Awarded,2022-05-06T15:15:55+01:00,"Pre-registration Trainee Pharmacy Technician (PTPT) Training - Automeds SE","To develop and deliver a 24 month PTPT training programme commencing before 31st March 2022.",,"LS1 4PL","South East","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",GB,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000I5Bp/Bc4XCdjrxTU7Cq241nwNQA_6fgyotg2b8YpSpzJS13I ",,01/02/2022,31/03/2024,16/01/2022,NO,,Yes,No,No,Services,46099,46099,17/01/2022,46099,"[Automeds Pharmacy|45, Wessex Trade Centre, Ringwood Rd BH12 3PG|NONE||No|No]",,01/02/2022,31/03/2024,"Other ",,12:00
46540,Contract,"NHS Arden and GEM CSU",Awarded,2022-05-06T13:40:40+01:00,"PMX/October2021 - Provision of Parenteral Methotrexate on behalf of NHS Derby & Derbyshire CCG","NHS Arden & Greater East Midlands Commissioning Support Unit (NHS Arden & GEM CSU) on behalf of NHS Derby & Derbyshire Clinical Commissioning Group (CCG) invited expressions of interest from suitably qualified providers for the provision of licensed Parenteral Methotrexate dispensing and delivery to patients and the delivery and collection of clinical cytotoxic waste services as per the specification contained within the Request for Quotation (RFQ) documentation.

The services include dispensing and delivery of licensed parenteral methotrexate on an 8 weekly basis to patients within the North Derbyshire Area, provision of clinical cytotoxic waste bins and clinical cytotoxic waste collection and disposal services.

The contract is for a 12-month period and commenced on the 01st April 2022 and runs until 31st March 2023.",,,"East Midlands","85000000 ",,craig.stephens@nhs.net,"Cardinal Square","10 Nottingham Road",Derby,"DE1 3QT",England,,,,,,01/04/2022,31/03/2023,05/11/2021,NO,,Yes,Yes,No,Services,0,72900,14/01/2022,72900,"[HealthNet Homecare (UK) Limited|Unit 3 Ardane Park, Phoenix Avenue
Featherstone
WF7 6EP|NONE_OTHER||Yes|No]",,01/04/2022,31/03/2023,"CompetitiveQuotationNonOJEU ",,17:00
BIP687863624,Contract,"Elmbridge Borough Council",Awarded,2022-05-04T14:50:13+01:00,"GB-Esher: TPPL Elmbridge Borough Council BNES Bus Lot 2 - 2 x Wheelchair Accessible Minibus Conversion (10544)","TPPL Elmbridge Borough Council BNES Bus Lot 2 - 2 x Wheelchair Accessible Minibus Conversion (10544)",,,"South East","34114400 ","Rose Ngonyama",rngonyama@elmbridge.gov.uk,"Civic Centre","High Street",Esher,"KT10 9SD",UK,01372474130,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=687863624 ",,02/06/2022,02/07/2022,17/01/2022,NO,,No,No,No,Products,84371.74,,17/01/2022,84371.74,"[Stanford Coachworks & Mobility Services Ltd|Unit 1
        Stanford Industrial Park
        Stanford le Hope
        SS17 0EH|NONE||No|No]",,02/06/2022,02/07/2022,"NotSpecified ",,00:00
20220504140427-103277,Contract,"City of Bradford Metropolitan District Council",Awarded,2022-05-04T14:04:33+01:00,"Locum Registered Manager for The Willows Children's Home","To provide the Council Residential Services with a suitably qualified and experienced Homes Registered Manager for the Willows Children's Home who will satisfy Ofsted registered manager registration requirements whilst recruitment to the permanent post takes place. This post is for an initial six months. There is a statutory requirement to have a home registered manager in post.",,,"Yorkshire and The Humber","79620000 ","Simon Goulding",Simon.Goulding@bradford.gov.uk,"Margaret McMillan Tower, Prince's Way",,Bradford,"BD1 1NN",ENG,,https://www.bradford.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=46663&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/103277 ",,15/01/2022,15/07/2022,12/01/2022,NO,,Yes,No,No,Services,0,50000,13/01/2022,50000,"[​Leaders in Care|Waulk Mill, 51 Bengal Street, Manchester, M4 6LN|NONE||No|No]",,15/01/2022,15/07/2022,"DirectAward ",,17:00
CF-0810900D0O000000rwimUAA1,Contract,"Health Education England",Awarded,2022-05-04T13:44:27+01:00,"Pre-registration Trainee Pharmacy Technician (PTPT) Training - Automeds","To develop and deliver a 24 month PTPT training programme commencing before 31st March 2022.",,"LS1 4PL","South East,South West","80000000 ","Commercial team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000I3Q4/gzVIkIjyAmx0vyIj5zXXRwXPt0QXTqugDVL1m_bDmnY ",,01/02/2022,31/03/2024,16/01/2022,NO,,Yes,No,No,Services,92198,92198,17/01/2022,92198,"[Automeds Pharmacy|45, Wessex Trade Centre, Ringwood Rd BH12 3PG|NONE||No|No]",,01/02/2022,31/03/2024,"Other ",,12:00
CF-0810800D0O000000rwimUAA1,Contract,HEE,Awarded,2022-05-04T13:36:58+01:00,"The Provision of Pre-registration Trainee Pharmacy Technician (PTPT) Training","Contract for the education and training of the health and social care workforce.",,,"United Kingdom","80000000 ","Commercial Team",commercial.team@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000I3PL/0TiUg7fVDUcwHYF6DaljA.Qvh96E8S0CYa4KfLoNUgM ",,01/02/2022,31/03/2024,31/01/2022,NO,,No,No,No,NotApplicable,46098,46100,17/01/2022,46099,"[Leal Healthcare|Stockbridge pharmacy High St SO20 6EX|NONE||No|No]",,01/02/2022,31/03/2024,"Other ",,12:00
BLACK001-DN582715-94877965,Contract,"Blackpool Council",Awarded,2022-05-04T12:12:55+01:00,"2 Healey Street £15k - £400k BHC Building and Refurbishment Framework",works,,,England,"45300000 45400000 45200000 50700000 50800000 ","Martin Hall",martin.hall@blackpoolhousingcompany.co.uk,"348-350 Lytham Road","2nd Floor",Blackpool,"FY4 1DW",England,"'+44 1253476104",http://www.blackpool.gov.uk/,,,,13/12/2021,04/01/2022,10/12/2021,NO,,Yes,Yes,No,Works,28000,,17/01/2022,28000,"[bambers remedials|George St
Blackpool|NONE||No|No]",,15/03/2022,04/05/2022,"Open ",,23:59
BIP687098272,Contract,"Lewisham and Greenwich NHS Trust",Awarded,2022-05-02T15:10:05+01:00,"Security, Reception and Car Parking","Security, Reception and Car Parking Services",,,London,"79710000 ",,kemi.ore@gstt.nhs.uk,"University Hospital Lewisham","High Street",London,"SE13 6LH",UK,'+442083333000,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=687098272 ",,01/04/2022,31/03/2025,17/01/2022,NO,,No,Yes,No,Services,6980000,,17/01/2022,6980000,"[CIS Security Ltd|418-426 Lewisham High Road
        Lewisham
        London
        SE13 6LJ|NONE||No|No]",,01/04/2022,31/03/2025,"CompetitiveDialog ",,00:00
STROUD001-DN587702-48874784,Contract,"Stroud District Council",Awarded,2022-04-28T12:54:35+01:00,"Develop a Strategic Outline Business Case for Reopening Stonehouse Bristol Road railway station","The Council would like to commission consultants with an expertise in rail infrastructure planning, to work with the Council and partners to develop a SOBC for the proposal to reopen Stonehouse Bristol Road station, testing options and deliverability, with the objective of progressing a scheme towards delivery.",,,England,"71300000 71400000 71500000 71200000 71600000 60200000 ","Mark Russell",mark.russell@stroud.gov.uk,"Ebley Mill","Ebley Wharf",Stroud,"GL5 4UB",England,"01453 766 321",http://www.stroud.gov.uk,,,"Please could suppliers refer to the www.supplyingthesouthwest.org.uk portal to view and apply for the
opportunity. No correspondence will be entered into outside of the portal.",19/01/2022,19/01/2023,11/01/2022,NO,,Yes,Yes,No,Services,40000,,18/01/2022,39994,"[Stantec UK Ltd|Buckingham Court, Kingsmead Business Park, Frederick Pl, London Rd, High Wycombe, HP11 1JU|NONE||No|No]",,19/01/2022,19/01/2023,"Open ",,12:00
PROC.01.0719,Contract,"Water Services Regulation Authority",Awarded,2022-04-26T14:08:12+01:00,"Ofwat Innovation Fund Evaluation Support","The Supplier will undertake additional work in support of this evaluation (Phase 1) to:
• establish a baseline looking at the level of innovation in the water and wastewater companies in England and Wales prior to the implementation of the Fund
• establish a baseline for the wider supply chain to the water sector
• identify any gaps in the proposed evaluation approach and planned data collection to provide assurance that we are collecting the appropriate data to enable us to undertake a full evaluation of the impacts of the Innovation Fund.
• undertake a desktop review of existing reports and data about innovation in the water sector
• review the theory of change, process evaluation and impact framework provided by Nesta
• undertake engagement with key stakeholders, including the water companies in England and Wales, trade bodies and the wider supply chain (facilitated by Ofwat)
• work closely with Ofwat and its delivery partner Nesta, including Arup and Isle Utilities who are supporting Nesta.",,,"West Midlands,London","79411000 ",,mailbox@ofwat.gov.uk,"Centre City Tower","7 Hill Street",Birmingham,B54UA,England,,,,,"For further information, please contact procurement@ofwat.gov.uk",17/01/2022,31/03/2022,04/01/2022,NO,,Yes,No,No,Services,33750,,13/01/2022,33750,"[CENTRE FOR STRATEGY & EVALUATION SERVICES LLP|WESTERING HOUSE 17 COOMBE ROAD
SEVENOAKS
KENT
TN14 5RJ
GB|COMPANIES_HOUSE|OC309369|Yes|No]",,17/01/2022,31/03/2022,"OpenNonOJEU ",,15:00
PRO1002447,Contract,"NHS PROPERTY SERVICES LIMITED",Awarded,2022-04-26T10:39:43+01:00,"Door Replacement at Three Birmingham Clinics","Door Replacement at Three Birmingham Clinics",,,"West Midlands","45421131 ","NHS PS Procurement",NHSPSContracts@property.nhs.uk,"Regent House","Heaton Lane",Stockport,"SK4 1BS",England,,,,,,17/02/2022,30/03/2022,13/01/2022,NO,,Yes,No,No,Works,55515.6,,17/01/2022,55515.6,"[Compass Security Innovations Ltd|UWM HOUSE
6 FUSION COURT
LEEDS
WEST YORKSHIRE
UNITED KINGDOM
LS25 2GH|COMPANIES_HOUSE|05638674|Yes|No]",,17/02/2022,30/03/2022,"CompetitiveQuotationNonOJEU ",,12:00
C-2403,Contract,"National Audit Office",Awarded,2022-04-25T15:30:07+01:00,"CPT External Procurement Support Feb 22 - 23","Support to CPT and ad hoc procurement advice.",,"SW1W 9SP",,"79418000 ","Tania Khan",NAO.Procurement@nao.org.uk,"157-197 Buckingham Palace Road",,LONDON,SW1W9SP,England,02077987000,,,,,01/02/2022,12/12/2022,04/01/2022,NO,,Yes,No,No,Services,100000,120000,14/01/2022,120000,"[ACUITY BUSINESS SOLUTIONS LIMITED|2/3 HAMLYNS COTTAGES
EX2 9QG
GB|COMPANIES_HOUSE|05768563|Yes|No]",,01/02/2022,12/12/2022,"CallOffFromFrameworkAgreement ",,17:00
