"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-0979400D0O000000rwimUAA,Contract,"Care Quality Commission",Awarded,2023-03-13T13:34:49Z,"Internal Audit","Call off contract for Internal Audit Services. 
The procurement was undertaken via the CCS  RM6187 Management Consultancy Framework Three (MCF3) Lot 4 Finance following a further competition.

The contract is award for 36 months with no option to extend.
Total awarded value is the maximum charges for this contract.

Contract reference CQC RCCO 023

Updated 13.03.23 - files uploaded as links have been removed and replaced as attachments to this notice.",,,England,"79212100 ","Commercial and Contract Team",commercialcontracts@cqc.org.uk,"Citygate, Gallowgate",,"Newcastle Upon Tyne","NE1 4PA",GB,,,"20220629 CQC [RCCO 023] RM6188-Call-off-order-form- REDACTED.pdf ",,,01/04/2022,31/03/2025,08/02/2022,NO,,Yes,No,No,Services,1050000,1050000,19/04/2022,1050000,"[PRICEWATERHOUSECOOPERS LLP|1 Embankment Place, London, WC2N 6RH WC2N 6RH|NONE||No|No]",,01/04/2022,31/03/2025,"CallOffFromFrameworkAgreement ",,12:00
"UK SBS UKRI CS22195 RM6160 Administrator",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-05-10T11:24:27+01:00,"CS22195 RM6160 Administrator","***Please note this is an award notice, not a call for competition*** UK Research and Innovation have a requirement to bring in an Administrator. This has been sourced via direct award against CCS RM6160 Non Clinical Temporary and Fixed Term Staff Framework.",,,"United Kingdom","79620000 ","Abbie Cousens",Abbie.Cousens@uksbs.co.uk,"Polaris House","North Star Avenue",SWINDON,SN21FF,England,"01793 867005",www.uksbs.co.uk,"CS22195 - RM6160 Order Form Countersigned - Redacted Final.pdf CS22195 - Purchase Order Redacted.pdf CS22195 - 002 - Variation Form - Countersigned - REDACTED Final.pdf CS22195 - Variation form 003 - REDACTED.pdf ",,,13/04/2022,29/09/2023,01/04/2022,NO,,Yes,No,No,Services,78919.91,,13/04/2022,78919.91,"[Reed Specialist Recruitment Ltd|Academy Court, 94 Chancery Lane, London, United Kingdom, WC2A 1DT|COMPANIES_HOUSE|06903140|Yes|No]",,13/04/2022,29/09/2023,"CallOffFromFrameworkAgreement ",,12:00
CF-0301700D58000000L5A4EAK,Contract,"Home Office",Awarded,2023-03-06T09:51:54Z,"NIAM - PKI",PKI,,"SW1P 4DF","Any region","48517000 ","Colin Allan",colin.allan5@homeoffice.gov.uk,"2 Marsham St, Westminster",,London,"SW1P 4DF",GB,,,,,,04/04/2022,03/04/2026,31/03/2022,NO,,No,No,No,NotSpecified,1100000,1100000,22/04/2022,1000000,"[Entrust Corporation|1189 Park Place,
Shakopee, Minnesota,
USA 55379|NONE||No|No]",,04/04/2022,03/04/2026,"Other ",,12:00
ENFLD001-DN659259-98287121,Contract,"London Borough of Enfield",Awarded,2023-03-03T14:36:30Z,"MW - DN609678 - Meridian Water Masterplan Support - CPS1","Enfield Council is leading the development of Meridian Water, a £6bn regeneration project delivering 10,000 homes and thousands of jobs. The development of Meridian Water will be over the next 20 years.",,,England,"71000000 ","Tolu Faleti",tolu.faleti@enfield.gov.uk,"Civic Centre",,Enfield,"EN1 3ES",England,,http://www.enfield.gov.uk/,,,,17/04/2022,31/03/2023,16/04/2022,NO,,No,No,No,Services,100000,100000,16/04/2022,100000,"[Jacobs|Jacobs
LS11 9DX|NONE||No|No]",,17/04/2022,31/03/2023,"Other ",,00:00
SLAKE001-DN599266-29148533,Contract,"South Lakeland District Council",Awarded,2023-02-27T11:05:17Z,"RE-ADVERTISED Rayrigg Meadow - Installation of Changing Places Scheme","South Lakeland District Council is seeking a quotation for Installation of Changing Places Scheme at Rayrigg Meadow, Windermere. all Expressions of interest, Clarification questions and Submission must be made via the Chest (www.the-chest.org.uk). The submission deadline is 1pm on 11 March 2022.",,,England,"45000000 ","Pam Moffatt",p.moffatt@southlakeland.gov.uk,"South lakeland House","Lowther Street",Kendal,"LA9 4DQ",England,"'+44 1539793146",http://www.southlakeland.gov.uk/,,,,18/04/2022,31/07/2022,11/03/2022,NO,,Yes,No,No,Works,30000,30000,15/04/2022,30000,"[Howe Projects Limited|LA9 6EW|NONE||Yes|No]",,18/04/2022,31/07/2022,"Open ",,13:00
"OxLEP #GH5",Contract,"OXFORDSHIRE LOCAL ENTERPRISE PARTNERSHIP LIMITED",Awarded,2023-02-16T12:25:56Z,"Growth Hub Grant Scheme Consultancy Support","Oxfordshire Local Enterprise Partnership (OxLEP) requires a supplier to deliver consultancy support to design/deliver a series of grant schemes.",,"OX11 0GD",,"79400000 ","Tracy James",tracy.james@oxfordshirelep.com,"HQ Building","Thomson Avenue, Harwell Campus",DIDCOT,"OX11 0GD",England,,,"Cherwell ARG - Grant Scheme Guidance v1.2 DRAFT.pdf VERP Innovation Fund -Overview.pdf Grant Consultancy RFQ.pdf ",,,18/04/2022,18/10/2023,04/04/2022,NO,,Yes,Yes,No,Services,80000,,18/04/2022,102000,"[ALP SYNERGY LIMITED|10-12 Corporation Road
NEWPORT
GWENT
NP19 0AR
GB|COMPANIES_HOUSE|09060634|Yes|No]",,18/04/2022,18/10/2023,"OpenNonOJEU ",,17:00
NCL001-DN596869-07627297,Contract,"Newcastle University",Awarded,2023-02-16T09:14:20Z,"(NU/1732) Main Contractor for Merz Court Teaching and Learning Refurbishment Work","Main Contractor for refurbishment works, mini-competition NEUPC Minor Works Framework EFM2031NE",,,England,"45000000 ","Gillian Mournian",gillian.mournian@ncl.ac.uk,"Newcastle University","King's Gate","Newcastle upon Tyne","NE1 7RU","United Kingdom","'+44 1912086073",https://www.ncl.ac.uk,,,,20/05/2022,30/09/2022,10/02/2022,NO,,Yes,No,No,Works,450000,450000,14/04/2022,395514,"[Key Property Solutions Limited|DH2 1AN|NONE||Yes|No]",,20/05/2022,30/09/2022,"Other ",,12:00
CCZN22A09.,Contract,"Crown Commercial Service",Awarded,2023-01-24T14:30:43Z,"Provision of Workday Licences","Workday renewal contract as a call-off from Back Office Software.",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Scotland,Wales,Northern Ireland,Isle of Man,Channel Islands","48400000 ","Crown Commercial Service on behalf of Crown Commercial Service : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"WorkDay subscription extentions redactions (WD comments) (2).docx MSA-387369-Crown Commercial Service REDACTED.docx ",,,13/04/2022,12/04/2025,12/04/2022,NO,,No,No,No,Products,1558804,1682410,13/04/2022,1558804,"[Workday Limited|Third Floor, Fumbally Square, Fumbally Lane Dublin 8 Dublin Ireland|NONE||No|No]",,13/04/2022,12/04/2025,"RestrictedOJEU ",,00:00
QC82301,Contract,"Transport for London",Awarded,2022-08-02T14:12:36+01:00,"Provision bus service - Route 47/N47","Provision of bus service route 47/N47 for 7 years. Please note, costs posted on Contracts Finder sometimes differ from those on the internet, this is due to post award negotiations.",,,London,"60112000 ","Richard Rampton",contracts.tendering@tfl.gov.uk,"197 Blackfriars Road",,LONDON,"SE1 8NJ",England,,www.tfl.gov.uk,"QC82301 - Route Agreement - Redacted Signature Version.pdf QC82301 - Schedules.pdf ",,,21/01/2023,18/01/2030,23/03/2022,NO,,Yes,Yes,No,Services,4200000,4341500,22/04/2022,3923250,"[South East London & Kent Bus Company Ltd|Stephenson Street,
E16 4SA|NONE_OTHER||No|No]",,21/01/2023,18/01/2030,"CompetitiveProcedureWithNegotiationOJEU ",,12:00
QC81502,Contract,"Transport for London",Awarded,2022-08-02T16:28:00+01:00,"Provision of bus service - Route 359","Provision of bus service route 359 for 7 years. Please note, costs posted on Contracts Finder sometimes differ from those on the internet, this is due to post award negotiations.",,,London,"60112000 ","Richard Rampton",contracts.tendering@tfl.gov.uk,"197 Blackfriars Road",,LONDON,"SE1 8NJ",England,,www.tfl.gov.uk,"QC81502 - Route Agreement - Redacted Signature Version.pdf QC81502 - Schedules.pdf ",,,22/10/2022,19/10/2029,30/11/2021,NO,,Yes,Yes,No,Services,600000,622001,22/04/2022,526000,"[Metrobus Limited|18 Merton High Street
SW19 1DN|NONE_OTHER||No|No]",,22/10/2022,19/10/2029,"CompetitiveProcedureWithNegotiationOJEU ",,12:00
QC81501,Contract,"Transport for London",Awarded,2022-08-02T16:21:27+01:00,"Provision of bus service - Route 353","Provision of bus service route 353 for 7 years. Please note, costs posted on Contracts Finder sometimes differ from those on the internet, this is due to post award negotiations.",,,London,"60112000 ","Richard Rampton",contracts.tendering@tfl.gov.uk,"197 Blackfriars Road",,LONDON,"SE1 8NJ",England,,www.tfl.gov.uk,"QC81501 - Route Agreement - Redacted Signature Version.pdf QC81501 - Schedules.pdf ",,,22/10/2022,19/10/2029,30/11/2021,NO,,Yes,Yes,No,Services,2136750,2315231,22/04/2022,2104000,"[Metrobus Limited|18 Merton High Street
SW19 1DN|NONE_OTHER||No|No]",,22/10/2022,19/10/2029,"CompetitiveProcedureWithNegotiationOJEU ",,12:00
"Not applicable",Contract,"East Sussex County Council",Awarded,2023-02-09T15:23:35Z,"Connecting people, communities, and organisations - Digital Platform and Mobile Application","Design, develop, deliver, and support an online platform and mobile application to enable people, communities, and organisations to connect and become involved in volunteering opportunities, activities, and events across East Sussex (Phase 1). Subsequent phases could include scoping and developing of platform and mobile application to include Social Prescribing and Micro Business Development (Carers and Personal Assistants).",,"BN7 1UE",,"48000000 ","Caroline Lloyd",caroline.lloyd@eastsussex.gov.uk,"County Hall,St. Annes Crescent",,LEWES,BN71UE,England,,,,,,01/05/2022,30/04/2025,30/04/2022,NO,,Yes,Yes,No,Services,175000,,22/04/2022,175000,"[Bronze Software Labs Ltd|e-Innovations Centre, Priorslee, Telford, Shropshire TF29FT|COMPANIES_HOUSE|07456434|Yes|No]",,01/05/2022,30/04/2025,"SingleTenderActionNonOJEU ",,12:00
tender_274031/962255,Contract,"DfTc - Department for Transport",Awarded,2021-05-27T12:49:22+01:00,"Technical Advisors to support Franchises and bespoke projects Work Package 2 Coordination and Planning ERMAs VARIATION","Technical Advisors to support Franchises and bespoke projects Work Package 2 Coordination and Planning Team for all TOCs under ERMAs. Awarded under the STARTwo Framework TTWO0073 Umbrella Agreement. 

Contract extended by time and value.",,,"Any region","75111100 ",,star-framework@dft.gov.uk,"Great Minster House, 33 Horseferry Road",,London,"SW1P 4DR",England,,,"TTWO0073 Arup Contract Award Letter 200821_Redacted.pdf ",,,01/12/2020,30/09/2022,17/11/2020,NO,,No,No,No,Services,1600322,,14/04/2022,1600322,"[Arup|13 Fitzroy Street, London, W1T 4BQ|NONE_OTHER||No|No]",,01/12/2020,30/09/2022,"CallOffFromFrameworkAgreement ",,10:00
CCES21A01.,Contract,"Crown Commercial Service",Awarded,2022-06-23T15:54:39+01:00,"Provision of Whole Life Carbon Measurement","scope of requirement 
The government is committed to improving the delivery of public infrastructure and construction projects, including through more efficient processes and use of materials, greater adoption of technology and innovation, and the development of more effective delivery models with the supply chain. We must also ensure the significant investment in infrastructure and construction is supporting wider policy priorities, such as net zero by 2050 and levelling up. This has been expressed through the National Infrastructure Strategy, Construction Playbook and Transforming Infrastructure Performance: Roadmap to 2030.
The IPA uses its position at the centre of government to drive systemic change and provide expert advice to Ministers on infrastructure and construction policy and delivery. A robust understanding of current project performance is a key enabler for effective policy making and to monitor change over time. To support this, the IPA has worked with colleagues across government and industry to develop the Government Construction Metrics (GCM). 
The GCM span four themes (productivity, levelling up, innovation and net zero) and require projects to report on forecast and actual data across seven metrics for their construction projects. This data is then collated and analysed by the IPA, and over time will create an evidence base for construction policy and delivery that will support continuous improvement and further innovation.",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","72224100 ","Crown Commercial Service on behalf of Cabinet Office : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Redacted CCES21A01 - Call Off Order Form.docx Redacted CCES21A01 -  Award Letter.docx Core-Terms-v-3.0.10-v5.odt CCES21A01-Joint-Schedule-1_-Definitions- (1).odt CCES21A01-Joint-Schedule-2_-Variation-Form (1).odt CCES21A01-Joint-Schedule-3_-Insurance-Requirements.odt CCES21A01-Joint-Schedule-5_-Corporate-Social-Responsibility-.odt CCES21A01-Joint-Schedule-6_-Key-Subcontractors.odt Redacted CCES21A01-Joint-Schedule-4-Commercially-Sensitive-Information.odt CCES21A01-Call-Off-Schedule-9_-Security-.odt CCES21A01-Call-Off-Schedule-16_-Benchmarking.odt Redacted CCES21A01-Call-Off-Schedule-4_-Call-Off-Tender-.odt Redacted CCES21A01-Call-Off-Schedule-5_-Pricing-Details-.odt Mott MacDonald - time-only variation (CCES21A01) MM (1) (2).pdf ",,,17/06/2022,04/11/2022,08/03/2022,NO,,No,No,No,Services,52250,64150,14/04/2022,64150,"[Mott MacDonald Limited|Mott Macdonald House, 8-10 Sydenham Road CR0 2EE Croydon England|NONE||No|No]",,17/06/2022,04/11/2022,"CallOffFromFrameworkAgreement ",,00:00
20230126121201-104514,Contract,"Doncaster Council",Awarded,2023-01-26T12:12:07Z,"NEC Revenues & Benefits Software Support and Maintenance Contract (DMBC)","To provide support and maintenance to the NEC Revenues and Benefits system for a period of 5 years.",,,"Yorkshire and The Humber","72000000 ","Emma Norris",Emma.Norris2@doncaster.gov.uk,"Civic Office, Waterdale",,Doncaster,"DN1 3BU",ENG,"'+44 1302737311",https://www.doncaster.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=59523&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104514 ",,01/05/2022,30/04/2027,01/04/2022,NO,,Yes,No,No,Services,0,188512.89,21/04/2022,188512.89,"[NEC SOFTWARE SOLUTIONS UK LIMITED|PEOPLEBUILDING 2, PEOPLEBUILDING ESTATE, MAYLANDS AVENUE HEMEL HEMPSTEAD, HP2 4NW|NONE||No|No]",,01/05/2022,30/04/2027,"Other ",,00:00
20230126114249-104514,Contract,"Doncaster Council",Awarded,2023-01-26T11:42:56Z,"Adobe VIP licence agreement (DMBC)","Renewal of Adobe licences for 1 year",,,"Yorkshire and The Humber","72000000 ","Emma Norris",Emma.Norris2@doncaster.gov.uk,"Civic Office, Waterdale",,Doncaster,"DN1 3BU",ENG,"'+44 1302737311",https://www.doncaster.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=59520&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104514 ",,30/04/2022,29/04/2023,30/03/2022,NO,,Yes,No,No,Services,0,55000,15/04/2022,55000,"[Trustmarque Solutions|TRUSTMARQUE HOUSE, ALPHA COURT, MONKS CROSS DRIVE HUNTINGTON YORK,
YO32 9WN|NONE||No|No]",,30/04/2022,29/04/2023,"Other ",,00:00
NOTTSCC001-DN653239-78821738,Contract,"Nottinghamshire County Council",Awarded,2023-01-26T10:08:36Z,"HPAS Materials Supply","Provision of materials for use in peoples homes by handypersons service",,,England,"44111000 ","Lorraine Dennis",lorraine.dennis@nottscc.gov.uk,"County Hall","West Bridgford",Nottingham,"NG2 7QP","United Kingdom","'+44 1159772248",http://www.nottinghamshire.gov.uk,,,,16/04/2022,15/04/2025,11/04/2022,NO,,No,No,No,Products,400000,400000,14/04/2022,400000,"[St Gobain Building Distribution Ltd T/A Jewson|Saint-Gobain House, Binley Business Park, Coventry.
CV3 2TT|NONE||No|No]",,16/04/2022,15/04/2025,"DirectAward ",,23:59
LEICSCC001-DN603019-29066757,Contract,"Leicestershire County Council",Awarded,2023-01-24T18:34:53Z,"Warren Hills Fascia","The replacement of fascia to the swimming pool building with new Hardie plank cementitious cladding system.",,,England,"45000000 ","Ravi Vaghela",ravi.vaghela@leics.gov.uk,"County Hall","Leicester Road, Glenfield",Leicester,"LE3 8RA",England,"'+44 1163056808",https://www.eastmidstenders.org/index.html,,,,11/07/2022,28/08/2022,14/04/2022,NO,,Yes,No,No,Works,56527,,22/04/2022,56524,"[J R Allen and Sons|473 Aylestone Road, Leicester, LE2 8TB|NONE||Yes|No]",,11/07/2022,26/08/2022,"Other ",,12:00
"UK SBS UKRI CS22210 RM6160 Administrator",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-04-19T14:28:26+01:00,"CS22210 RM6160 Administrator","***Please note this is an award notice, not a call for competition*** UK Research and Innovation have a requirement to bring in a Future Shared Services User Experience Manager. This has been sourced via direct award against CCS RM6160 Non Clinical Temporary and Fixed Term Staff Framework.

CS22210 Contract Details
Original Contract Start Date: 31/01/2022
Original End Date: 30/09/2022
Original Contract Value: £19,431.62

CS22210  Variation 01
New Contract End Date: 31/03/2023
New Contract Value: £38,312.72",,,"United Kingdom","79620000 ","Abbie Cousens",Abbie.Cousens@uksbs.co.uk,"Polaris House","North Star Avenue",SWINDON,SN21FF,England,"01793 867005",www.uksbs.co.uk,"CS22210 - RM6160 Order Form - Countersigned Redacted Final.pdf CS22210 - 001 - Contract Variation - Redacted.pdf ",,,15/04/2022,31/03/2023,07/04/2022,NO,,Yes,No,No,Services,38312.72,,14/04/2022,38312.72,"[Reed Specialist Recruitment Limited|Academy Court, 94 Chancery Lane, London, WC2A 1DT|COMPANIES_HOUSE|06903140|Yes|No]",,15/04/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,12:00
PS/2022/068,Contract,"Thurrock Borough Council",Awarded,2023-01-11T12:31:24Z,"Chadwell Heating Replacement","The Council's requirement under this Contract is for the design and installation of a ground source heat pump to service 273 properties located within 3 tower blocks in Chadwell St Mary, Essex.",,,"South East","09000000 ","Sarah Hurlock",shurlock@thurrock.gov.uk,"Civic Offices,New Road",,GRAYS,RM176SL,England,"01375 652281",,,,,02/05/2022,04/08/2023,04/04/2022,NO,,No,No,No,Works,5000000,,14/04/2022,5800000,"[KENSA CONTRACTING LIMITED|Fernsplatt,Chacewater
TRURO
Cornwall
TR4 8RJ
GB|COMPANIES_HOUSE|08166502|No|No]",,02/05/2022,04/08/2023,"CallOffFromFrameworkAgreement ",,12:00
42162,Contract,"The Metropolitan Police Federation",Awarded,2023-01-11T10:35:36Z,"Armoured personnel protected carriers","This contract award notice provides confirmation to the external market of award by the Metropolitan Police Service on behalf of the contracting authority, the Mayor's Office for Policing and Crime (MOPAC) via a call off procedure against the Crown Commercial Services, Dynamic Purchasing System RM3814 agreement.
Please note the following information:

1. The procurement is completed.
2. A signed contract has been formalised (2022) between the Metropolitan Police Service and the preferred bidder following a competitive process via DPS RM3814.
3. The procurement for Lot 2 - Intervention vehicles has been aborted and no award has been made.  Any future requirements for Intervention vehicles (Lot 2) shall be re-procured as a new tender.
4. To protect the commercial interests of all parties involved no pricing or values are stipulated in this notice. 

The CCS DPS RM3814 is an already established agreement where new suppliers are able to join at any time.  Therefore the contracting authority is only able to use those suppliers successfully registered on the DPS RM3814 agreement for further competition without the need or requirement to publicise via OJEU publication.

Voluntarily and prior to commencement of the ITT via the DPS, the contracting authority published a Prior Information Notice (PIN) via OJEU advising the potential route to market and to ensure potential suppliers register in good time via the CCS.",,,"United Kingdom","35412200 ","Akaash Aubeeluck",Akaash.Aubeeluck@met.police.uk,"2nd Floor, Kilburn Police Station",,LONDON,NW66LT,England,,,,,,15/12/2022,14/12/2028,04/02/2021,NO,,No,No,No,Products,1,,14/04/2022,1,"[RICARDO UK LIMITED|Shoreham Technical Centre,Old Shoreham Road
SHOREHAM-BY-SEA
West Sussex
BN43 5FG
GB|COMPANIES_HOUSE|02815682|No|No]",,15/12/2022,14/12/2028,"CallOffFromDynamicPurchasingSystem ",,12:00
CCSO21A28.,Contract,"Crown Commercial Service",Awarded,2022-05-30T12:30:31+01:00,"Resource management system",".Resource Management System",,,"United Kingdom","48000000 ","Crown Commercial Service on behalf of Government Internal Audit Agency : HM Treasury",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"12932 -REDACTED Signed Customer and Supplier Contract - Crown Commercial Service - Prosymmetry LLC 1.pdf REDACTED CCN CCSO21A28-2.docx ",,,31/05/2022,31/05/2022,30/04/2022,NO,,No,No,No,Services,300500,,18/04/2022,300500,"[INSIGHT DIRECT (UK) LTD|Technology Building, Insight Campus, Terry Street S9 2BU Sheffield England|NONE||No|No]",,30/05/2022,30/05/2022,"Other Competition",,17:00
CF-1249600D0O000000rwimUAA,Contract,"King's College Hospital NHS Foundation Trust",Awarded,2022-12-28T11:02:12Z,"Endosoft Yearly Software Support","Technical Support, site visits and maintenance for the period from 21 
April 2022 to 20 April 2023 for PRUH new installation licences.",,"SE5 9NY",England,"72267000 ","Andrew Clarke",kch-tr.contracts-kifmprocurement@nhs.net,"Unit 1, KCH Business Park",,London,"SE5 9NY",UK,02045267170,,,,,21/04/2022,20/04/2023,20/04/2022,NO,,No,No,No,Services,16000,16000,21/04/2022,16000,"[Endosoft Ltd|Endosoft Ltd, The Dock office 10 LE4 5NU|NONE||No|No]",,21/04/2022,20/04/2023,"SingleTenderActionNonOJEU ",,12:00
tender_264453/1074047,Contract,"Leidos Supply",Awarded,2022-12-22T11:10:03Z,"The Supply of Leather Gloves","Team Leidos are proud to be delivering the logistics commodities and services transformation (LCS(T)) Delivery partner contracts (LCS (T)/0001 dated 16.4.2015) on behalf of the UK Ministry of Defence (the 'Prime Contract'). Delivery of other parts of the LCS(T) contract are delivered by Leidos Europe Ltd (LEL) and other partners (together 'Team Leidos'). This requirement is subject to the Public Procurement Regulations and respective advertising action

Further to the contract notice issued on 09/08/2021, reference ,2021/S 000-019252 Leidos Supply Ltd has awarded the Supply of Leather Gloves to O.K Hungarian Gloves KV on a 4 year term from 08/08/2022.",,,"Any region","18424000 ",,holly.kellow100@teamleidos.mod.uk,"The Brooms",,Bristol,"BS16 7FH",England,,,,,,08/08/2022,08/08/2025,16/11/2021,YES,tender_264453/923333,Yes,No,No,Products,3267506,,22/04/2022,3267506,"[O.K Hungarian Gloves KV|Lahti Utca, 9 Pecs, 7632, Hungary|NONE_OTHER||No|No]",,08/08/2022,08/08/2025,"OpenOJEU ",,00:00
"CON 2236",Contract,"UK INFRASTRUCTURE BANK LIMITED",Awarded,2022-06-01T10:20:55+01:00,"PLAN FOR ECONOMIC CAPITAL MODELLING","Development of capital modelling approach and methodology.",,"LS1 4DW",,"79411000 ","UKIB Procurement Team",procurement@ukib.org.uk,"UK Infrastructure Bank","4th Floor, One Embankment, Neville Street",Leeds,"LS1 4DW",England,,,,,,19/04/2022,30/06/2022,11/04/2022,NO,,Yes,No,No,Services,32000,,15/04/2022,32000,"[CONSTELLIA PUBLIC LTD|Berkeley Square
LONDON
W1J 5FJ
GB|COMPANIES_HOUSE|08664789|Yes|No]",,19/04/2022,30/06/2022,"CallOffFromFrameworkAgreement ",,12:00
"CON 2205",Contract,"UK INFRASTRUCTURE BANK LIMITED",Awarded,2022-05-05T11:50:08+01:00,"ENERGY FROM WASTE TECHNICAL ADVICE","Requiring expertise and technical advice on potential Energy from Waste projects to assess performance against objectives.",,"LS1 4DW",,"71621000 ","UKIB Procurement Team",procurement@ukib.org.uk,"UK Infrastructure Bank","4th Floor, One Embankment, Neville Street",Leeds,"LS1 4DW",England,,,,,,25/04/2022,21/05/2022,30/03/2022,NO,,Yes,No,No,Services,50000,,19/04/2022,50000,"[CONSTELLIA PUBLIC LTD|Berkeley Square
LONDON
W1J 5FJ
GB|COMPANIES_HOUSE|08664789|Yes|No]",,25/04/2022,21/05/2022,"CallOffFromFrameworkAgreement ",,12:00
NHSEI/DPS/LG/2/00020,Contract,"NHS SOUTH, CENTRAL AND WEST COMMISSIONING SUPPORT UNIT",Awarded,2022-12-13T11:53:36Z,"Provision of Lloyd George Record Digitisation Services - Lot 1 - Scanning Services to NHS Nottingham & Nottinghamshire  ICB","The LG patient record comprises of the LG envelope and the contents, which is an important part of the patient's historical medical record. Each Lloyd George envelope has a broad range of detailed personal information stored inside and maintaining the security accuracy, availability and integrity of these legacy records is vital. The handling of these records needs particular care; the paper records can be up to 70 years old and some records are fragile and in a poor state, coupled with the fact the information they hold is vital and paramount for safe medical practice. The lack of continuity and resilience within the paper record poses a risk to the ongoing, continuity of person-centred care.. There is a legal requirement to keep the full patients record for a minimum of 10 years after the death of a patient.

There are four primary reasons for digitisation of Lloyd George records:
•	safer care for patients 
•	release of space within practices to provide additional consultation areas
•	access to the full patient record at the point of care
•	GP Contract commitments to digitise all Lloyd George patient records by March 2022.



This procurement followed a competitive tender using the NHS England and NHS Improvement Dynamic Purchasing System (DPS) (OJEU Reference 2020/S 152-373617) which was established by the NHS England and NHS Improvement National Commercial and Procurement Hub as a route to awarding contracts for Lloyd George Record Digitisation Services. It is compliant with the public procurement regulations and public authority standing financial instructions. To note, the tender is caught in the scope of the Public Contracts Regulations 2015 - Regulation 34: Dynamic Purchasing Systems.

NHS Nottingham & Nottinghamshire ICB have awarded a contract to deliver their Lloyd George Record Digitisation Services

This procurement process was facilitated by the NHS England National and Commercial Procurement Hub (commissioned from the SCW CSU) on behalf of the Commissioners.",,,"East Midlands","60000000 63121100 72317000 72512000 79996100 79999100 92512100 ",,Commercial.procurementhub@nhs.net,"Sir John Robinson House, Sir John Robinson Way, Arnold",,Nottingham,"NG5 6DA",England,,,,,,01/07/2022,31/03/2023,09/02/2022,NO,,Yes,Yes,No,Services,275173.2,,21/04/2022,275173.2,"[NEC SOFTWARE SOLUTIONS UK LIMITED|1st Floor,575-599 Maxted Road Imex Centre, Hemel Hempstead Industrial Estate
HEMEL HEMPSTEAD
Hertfordshire
HP2 7DX
GB|COMPANIES_HOUSE|00968498|No|No]",,01/07/2022,31/03/2023,"CallOffFromDynamicPurchasingSystem ",,12:00
NOTTCITY001-DN613351-77167409,Contract,"Nottingham City Council",Awarded,2022-12-07T09:22:02Z,"CPU 5456_Fernwood SEND","Nottingham City Council utilised the SCAPE Regional Construction Framework  for the provision of a new SEND facility at Fernwood Primary School.",,,"East Midlands","45000000 ","Erica Fenton",erica.fenton@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom",,http://www.nottinghamcity.gov.uk,,,,02/05/2022,02/09/2022,01/03/2022,NO,,Yes,Yes,No,Works,557000,,17/04/2022,557000,"[Lindum Group Limited|Station Road
North Hykeham
Lincoln LN6 3QX|NONE||No|No]",,02/05/2022,02/09/2022,"Other ",,12:00
