"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"MLCSU - 634",Contract,"STAFFORDSHIRE AND LANCASHIRE COMMISSIONING SUPPORT UNIT",Awarded,2022-03-02T09:45:45Z,"Connectivity Maintenance Lite","Managed Service - Connectivity Maintenance Lite Egton Business Server Support Service",,"ST4 4LX",,"72222300 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House, 120 Grove Road",,"Stoke on TRent","ST4 4LX",England,"01782 872500",,"MLCSU - 634 - PO 838023411 - CSU211496 EMIS Health Quote 84461 - 15 February 2022 13_24_Signed_Redacted -SY.pdf ",,,25/02/2022,31/03/2023,24/02/2022,NO,,No,No,No,Services,37861.86,,25/02/2022,37861.86,"[EGTON MEDICAL INFORMATION SYSTEMS LIMITED|Yeadon
LS19 7BY
GB|COMPANIES_HOUSE|02117205|No|No]",,25/02/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,00:00
"EHRC 2122-47",Contract,"EQUALITY AND HUMAN RIGHTS COMMISSION",Awarded,2022-04-06T14:24:50+01:00,"EHRC 2122-47 Board Effectiveness Review","Board Effectiveness Review, with independent external input.",,,"United Kingdom","79000000 ",,procurementhelpdesk@equalityhumanrights.com,"Arndale House,Arndale Centre",,MANCHESTER,M43AQ,England,,,,,,01/03/2022,30/06/2022,25/02/2022,NO,,Yes,No,No,Services,25080,,28/02/2022,25080,"[On Board|26 My Lady's Mile, BT18 9EW|NONE_OTHER||Yes|No]",,01/03/2022,30/06/2022,"SingleTenderActionNonOJEU ",,13:00
"Training for Benefits Management & Realisation",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-24T18:24:13+01:00,"Training for Benefits Management & Realisation based on UoS extensive HE experience.","UoS have developed an in-depth approach to Benefits Management & Realisation, funded by public money, which they offer to other HE institutions through provision of training services. 
https://evidencingbenefits.strath.ac.uk/

We wish to use this expertise to train our own staff in PPSC and the wider Project Management Community of Practice to help with increasing the focus across UoN on benefits realisation from strategic investments - this is supported at Senior Leadership levels, and by Finance Committee, UEB, and PRC committees",,,"East Midlands","80510000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,30/03/2022,31/03/2023,25/02/2022,NO,,Yes,No,No,Services,25000,,25/02/2022,25000,"[University Of Strathclyde|16 Richmond Street
G1 1XQ
GB|NONE_OTHER||No|No]",,30/03/2022,31/03/2023,"SingleTenderActionNonOJEU ",,13:00
"Project code: A180M6",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-24T16:33:34+01:00,"2 x graduation hero videos and 2 x social media edits.","Purchase 2 x graduation hero videos and 2 x social media edits. These are high profile videos that are to be played in the ceremony hall as part of the celebrations. The social media videos are to be posted in advance of the ceremonies to create excitement.",,,"East Midlands","92111000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,24/02/2022,24/02/2022,23/02/2022,NO,,Yes,No,No,Products,31587,,24/02/2022,31587,"[Fat Free Media|16 COMMERCE SQUARE
NOTTINGHAM
NG1 1HS|COMPANIES_HOUSE|8457900|Yes|No]",,24/02/2022,24/02/2022,"SingleTenderActionNonOJEU ",,14:00
"2 x local exhaust ventilation systems",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-24T16:17:10+01:00,"2 x local exhaust ventilation systems to be incorporated into existing ductwork and infrastructure.","We are wanting to procure 2 x local exhaust ventilation (LEV) systems to be incorporated into existing ductwork and infrastructure. The LEV systems are not unique and can be purchased from other suppliers but the knowledge of our current ventilation systems, ducting runs, building fabric and laboratory requirements are crucial to the procurement of the equipment and its correct installation and commissioning to current regulations.",,,"East Midlands","42520000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,24/02/2022,24/02/2022,23/02/2022,NO,,Yes,No,No,Products,50100,,24/02/2022,50100,"[CSW TECHNICAL SERVICES LTD|THE COACH HOUSE 
2 UPPER YORK STREET
BRISTOL
BS2 8QN|COMPANIES_HOUSE|4861898|Yes|No]",,24/02/2022,24/02/2022,"SingleTenderActionNonOJEU ",,13:00
"Specialist electrical installations",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-24T16:04:32+01:00,"Specialist electrical installations","The work is highly specialist requiring intimate knowledge of the arrangements.  
- ME Kemp have been involved for months on various works in this area and for years with the PEMC group so have a comprehensive understanding of the requirement.
-It would take a significant amount of time and therefore add significant risk to the project to prepare other contractors for this work as it is so specialist.",,,"East Midlands","45220000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,24/02/2022,24/02/2022,23/02/2022,NO,,Yes,No,No,Works,148269,,24/02/2022,148269,"[M F Kemp Electrical|POTTERY COURT 
15 POTTERY WAY
BULWELL
NOTTINGHAMSHIRE
NG6 8YN|COMPANIES_HOUSE|04560799|Yes|No]",,24/02/2022,24/02/2022,"SingleTenderActionNonOJEU ",,08:00
CF-0918800D0O000000rwimUAA1,Contract,"East and North Herfordshire NHS Trust",Awarded,2022-06-24T12:25:52+01:00,"ENHT - Patients Safety Programme Delivery","elivery management on the Trust Keeping our Patients Safe programme: specifically clinical noting, doctor escalations, adoption of new ways of working in the nursing community, and electronic prescribing.
Awarded via NHS SBS/19/AB/WAB/9411",,"SG1 4AB","United Kingdom","79420000 ","Kobby Esguerra",kobby.esguerra@nhs.net,"Fretherne Road",,"Welwyn Garden City","AL8 6NS","United Kingdom",01707356174,,,,,01/03/2022,31/03/2022,18/02/2022,NO,,No,No,No,Services,20000,20000,25/02/2022,200000,"[BOXXE LIMITED|East Moor House, Green Park Business Centre, Goose Lane, Sutton on the Forest, York YO61 1ET|NONE||Yes|No]",,01/03/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,12:00
C21019,Contract,"Kent Fire & Rescue Service",Awarded,2022-06-23T15:55:21+01:00,"Fire Alarm Replacements Design and Installation","Design and installation of fire alarm systems with 1st year servicing and maintenance",,,"South East","31625000 ","Lucy Carpenter",lucy.carpenter@kent.fire-uk.org,"The Godlands, Tovil",,MAIDSTONE,ME156XB,England,"01622 692121",,,,,07/02/2022,31/05/2023,02/11/2021,NO,,Yes,Yes,No,Works,187000,,24/02/2022,156910.02,"[Abca Systems|Unit 24 Mylord Crescent,Camperdown Industrial Estate
NEWCASTLE-UPON-TYNE
Tyne And Wear
NE12 5UJ
GB|COMPANIES_HOUSE|06294877|Yes|No]",,24/02/2022,31/05/2023,"CallOffFromFrameworkAgreement ",,12:00
20220623112722-104120,Contract,"Scarborough Borough Council",Awarded,2022-06-23T11:27:28+01:00,"Purchase of One Tracked Wood Chipper","The supply of one tracked wood chipper to the Parks department of Scarborough Borough Council.",,YO127QS,"Any region","16600000 ",,chris.winson@scarborough.gov.uk,"Town Hall, St Nicholas Street",,"Scarborough , North Yorkshire","YO11 2HG",ENG,,https://www.scarborough.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=42204&B=UK ",,21/02/2022,20/02/2025,28/01/2022,NO,,Yes,No,No,Products,0,35000,24/02/2022,31500,"[Spectrum Plant Ltd|31 Bow Green Road
Bowden
Altrincham
WA14 3LF|NONE||No|No]",,21/02/2022,20/02/2025,"Open ",,12:00
CCZN21B02.,Contract,"Crown Commercial Service",Awarded,2022-04-05T11:14:52+01:00,"Provision of Process Mining Pilot","Government Business Services (GBS) owns the Government-wide strategy for process convergence of back office systems and shared services. Government Business Services (GBS) is the driving force that helps to make sure that the Civil Service is fully prepared for, and takes advantage of, the opportunities that automation presents.
With the continuing drive across government for automation, it is important that we identify and introduce the right use cases and opportunities for automation initiatives and thus the requirement of a process mining pilot to enable transformation in government back office processes/ systems. In order to understand which areas to prioritise we need to understand and evidence the current issues, giving greater insights to help us develop a pipeline of opportunities.  
Process Mining could also play a part in Business as Usual operations and support the government in its longer term approach to continuous improvement and performance monitoring.",,,London,"48620000 ","Crown Commercial Service on behalf of Cabinet Office : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"CCZN21B02- Redacted - PWC Successful Call Off Award Letter Issued V1.docx CCZN21B02 Redacted - Attachment 5a Order Form Issued V1.docx ",,,28/02/2022,31/07/2022,04/02/2022,NO,,No,No,No,Services,99525,,28/02/2022,99525,"[PricewaterhouseCoopers LLP|7 More London Riverside SE1 2RT London England|NONE||No|No]",,28/02/2022,31/07/2022,"CallOffFromFrameworkAgreement ",,00:00
DEV0033,Contract,OPTIVO,Awarded,2022-06-23T09:35:06+01:00,"Dockley Apartments Showhome","Dockley Apartments Show Home",,,London,"79342000 ","Katie Williams",katie.williams@optivo.org.uk,"Grosvenor House,125 High Street",,CROYDON,CR09XP,England,,,,,,01/03/2022,03/05/2022,01/02/2022,NO,,Yes,No,No,Services,28000,,28/02/2022,28000,"[The Six Collective Limited|33 Riggindale Road, London, United Kingdom, SW16 1QH|COMPANIES_HOUSE|11106865|Yes|No]",,01/03/2022,03/05/2022,"CallOffFromFrameworkAgreement ",,08:00
C-2509,Contract,"National Audit Office",Awarded,2022-06-22T12:09:06+01:00,"Grant Thornton advice 2021-22","Actuarial review of HM Land Registry's (""HMLR's"") Indemnity Fund provision for
2021-2022.",,"SW1W 9SP",,"79212100 ","Tania Khan",Procurement@nao.org.uk,"157-197 Buckingham Palace Road",,LONDON,SW1W9SP,England,02077987000,,,,,07/03/2022,06/07/2022,07/02/2022,NO,,Yes,No,No,Services,14000,16800,24/02/2022,16800,"[GRANT THORNTON LIMITED|30 Finsbury Square
EC2A 1AG
GB|COMPANIES_HOUSE|02917818|Yes|No]",,07/03/2022,06/07/2022,"CallOffFromFrameworkAgreement ",,17:00
"SOL- 4401 List 2b 2021-2022",Contract,"SOLIHULL METROPOLITAN BOROUGH COUNCIL",Awarded,2022-06-15T18:03:22+01:00,"SOL- Home to School Transport DPS","This notice contains details of individual Routes awarded via the Solihull Home to School Transport DPS.

School Year 2021-2022- 4th January 2022 to 8th April 2022 for awards made from 28th February 2022 to 8th April 2022

Details of the individual routes can be found in the attachment contained within this notice.

The Home to School DPS is on CSW-Jets - www.csw-jets.co.uk",,,"West Midlands","60120000 ","Christopher Lowe",christopher.lowe@solihull.gov.uk,"The Council House","Manor Square",SOLIHULL,"B91 3QB",England,"0121 704 6236",,"2021-2022 Term 2b Home to School Transport DPS Summary.xlsx ",,,28/02/2022,22/07/2022,25/02/2022,NO,,Yes,No,No,Services,139294,,25/02/2022,139294,"[Timberley Cars|Birmingham|COMPANIES_HOUSE|11371937|Yes|No][Solihull Cars|Solihull|COMPANIES_HOUSE|11829089|Yes|No][Local Radio Cars|Birmingham|NONE_OTHER||Yes|No]",,28/02/2022,22/07/2022,"CallOffFromDynamicPurchasingSystem ",,17:00
RE22086,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-03-17T16:19:17Z,"RE22086 - Replacement for Blanket PO Framework LAB4041 SU  - Direct Award From A Framework Agreement - UKRI NERC","***** THIS IS AN AWARD NOTICE, NOT A CALL FOR COMPETITION *****

This procurement is being concluded following a Call Off From A Framework Agreement.

Purchase order for a Replacement Blanket PO for UKRI - NERC",,"NG12 5GG",,"24100000 ","Scientific Research",scientificresearch@uksbs.co.uk,"Polaris House, North Star Avenue",,SWINDON,SN21FF,England,,,,,,01/03/2022,30/04/2022,28/02/2022,NO,,Yes,No,No,Products,38000,,28/02/2022,38000,"[BOC Ltd|Customer Service Centre
Priestley Road
Worsley
Manchester
M28 2UT
United Kingdom|NONE_OTHER||Yes|No]",,01/03/2022,30/04/2022,"CallOffFromFrameworkAgreement ",,11:00
18140001490,Contract,"West Northamptonshire Council",Awarded,2022-06-15T13:49:42+01:00,"Barry Road Sports Annex Refurbishment","General Building refurbishment",,"NN1 5JS",,"45000000 ","Robert Edwards",robert.edwards@westnorthants.gov.uk,"One Angel Square","Angel Street",NORTHAMPTON,NN11ED,England,,,,,,28/02/2022,09/06/2023,27/02/2022,NO,,Yes,No,No,Works,190568.82,,27/02/2022,190568.82,"[JEAKINS WEIR LIMITED|1 Uppingham House The Headway Business Park, Saxon Way West, Corby, NN18 9EZ|COMPANIES_HOUSE|01095682|Yes|No]",,28/02/2022,09/06/2023,"CallOffFromFrameworkAgreement ",,00:00
HDC202202,Contract,"Hart District Council",Awarded,2022-06-15T11:20:37+01:00,"Request for quote for Edenbrook Play Tree","2022/01/11 Update: The return date for this opportunity has been changed to provide a longer bidding period to suppliers (14 Feb) as well as the last date for clarification questions (31 Jan). 2.1 has also been clarified. The attachment section has been updated to reflect this.

The Council is seeking a skilled contractor, to construct and install a community play tree at Edenbrook Country Park. Edenbrook Country Park is owned and managed by Hart District Councils Countryside Service team.
The deadline for bid submissions is 12 noon on the 31 January 2022. For further details see the attached Request for Quote specification and bidding document.",,"GU51 4AE",,"43325000 ","Leigh Wallace",procurement@hart.gov.uk,"Civic Offices, Harlington Way",,FLEET,GU514AE,England,,,"HDC202202 - RFQ - Edenbrook Play Tree (updated 11 Jan).docx ",,"2022/01/11 Update: The return date for this opportunity has been changed to provide a longer bidding period to suppliers (14 Feb) as well as the last date for clarification questions (31 Jan). Section 2.1 has also been clarified.",01/03/2022,31/03/2022,14/02/2022,NO,,Yes,Yes,No,Works,30000,,28/02/2022,29650,"[Southern Landscapes & Construction Ltd|Malletts Farm, 
London Road, 
Billericay, 
Essex, 
CM12 9HS|NONE_OTHER||Yes|Yes]",,10/03/2022,31/01/2023,"CompetitiveQuotationNonOJEU ",,12:00
"IT-234-33950-HBC - 033950 - AWARD",Contract,"Hastings Borough Council",Awarded,2022-06-15T09:46:42+01:00,"ESPH SB HBC ESK and Priory Case (ESPH507 JB) CCS Framework RM6187 MCF3 Lot 8 - AWARD","Hastings Borough Council ('the Council') are seeking a suitably qualified and experienced consultancy or multi-disciplinary team to support the development of a specific element of our Town Centre Core proposals contained within the Council's Town Investment Plan. This commission primarily relates to the development of our proposals for Priory Street Car Park and adjoining site, the ESK Warehouse store.
      
      Full details of the contract requirements and specification are available in this quotation pack.",,"TN34 3UY","South East","71410000 90712100 ","Jack Berry (WDC)",jack.berry@wealden.gov.uk,"Breeds Place",Hastings,"East Sussex","TN34 3UY","United Kingdom","01323 443354",www.hastings.gov.uk/,,,,28/02/2022,31/05/2022,03/02/2022,NO,,Yes,No,No,Services,100000,0,25/02/2022,89408.26,"[Mott MacDonald Limited|Mott MacDonald House, 8-10 Sydenham Road, Croydon, Surrey, United Kingdom, CR0 2EE|NONE||No|No]",,28/02/2022,31/05/2022,"Other ",,17:00
20220614163231-103277,Contract,"City of Bradford Metropolitan District Council",Awarded,2022-06-14T16:32:36+01:00,"Living Well Madrassas vouchers  (A part of the Childhood Obesity Trailblazer project)","To expand delivery of the current Department of Health and Social Care (DHSC) Local Government Association (LGA)  funded Childhood Obesity Trailblazer (COTB) project.",,,"Yorkshire and The Humber","85000000 ","Tim Howells",Tim.Howells@bradford.gov.uk,"5th Floor, Britannia House, Hall Ings",,Bradford,"BD1 1HX",ENG,,https://www.bradford.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=48254&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/103277 ",,01/03/2022,30/03/2022,26/02/2022,NO,,Yes,No,No,Services,0,40000,28/02/2022,40000,"[Born In Bradford, Bradford Teaching Hospitals NHS Foundation Tru|Duckworth Lane, Bradford BD9 6RJ|NONE||No|No]",,01/03/2022,30/03/2022,"DirectAward ",,17:00
CCZN22A07.,Contract,"Crown Commercial Service",Awarded,2022-06-14T16:25:00+01:00,"The Provision of Hardware","Provision of Hardware and services",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","30200000 ","Crown Commercial Service on behalf of Cabinet Office : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"REDACTED Cabinet_office_RM6068-Framework-schedule-6-order-form_XMA_Device_Refresh_Call-Off-Schedules-v0.3_Fin (1) DS.pdf ",,,19/02/2022,18/02/2023,18/02/2022,NO,,No,No,No,Products,3400000,,28/02/2022,3400000,"[XMA LIMITED|Wilford Industrial Estate, Ruddington Lane, Wilford NG11 7EP Nottingham England|NONE||No|No]",,19/02/2022,18/02/2023,"CallOffFromFrameworkAgreement ",,00:00
CON/1000577,Contract,"BANK OF ENGLAND",Awarded,2022-06-10T16:23:52+01:00,"UPS and Static transfer Unit - SOCOMEC","The service to be contracted is for the maintenance of 
Static Transfer Units providing power distribution 
resilience and support at Moorgate and Uninterrupted 
Power Supply (UPS) units at Debden. 
O&M require the service in order to be able to maintain 
electrical resilience at both Moorgate and Debden. 
Socomec assets are closed protocol. While Socomec 
are the incumbent contractor at Moorgate the assets at 
Debden are currently supported via another contractor 
who has had to be subcontract the service back to 
Socomec exposing the Bank to additional margin.",,EC2R8AH,,"50730000 ",,fm.contracts@bankofengland.co.uk,"Threadneedle Street",,LONDON,EC2R8AH,England,,,,,,01/03/2022,28/02/2025,28/02/2022,NO,,No,No,No,Services,131000,,28/02/2022,131000,"[SOCOMEC U.K. LIMITED|Lakeside Business Park Broadway La South Cerney
GL7 5XL
GB|COMPANIES_HOUSE|02016638|No|No]",,01/03/2022,28/02/2025,"SingleTenderActionNonOJEU ",,00:00
NHSEI/DPS/LG/2/00012,Contract,"NHS SOUTH, CENTRAL AND WEST COMMISSIONING SUPPORT UNIT",Awarded,2022-06-10T14:36:40+01:00,"Provision of Lloyd George Record Digitisation Services - Lot 1 - Scanning Services to NHS Kent & Medway CCG","The LG patient record comprises of the LG envelope and the contents, which is an important part of the patient's historical medical record. Each Lloyd George envelope has a broad range of detailed personal information stored inside and maintaining the security accuracy, availability and integrity of these legacy records is vital. The handling of these records needs particular care; the paper records can be up to 70 years old and some records are fragile and in a poor state, coupled with the fact the information they hold is vital and paramount for safe medical practice. The lack of continuity and resilience within the paper record poses a risk to the ongoing, continuity of person-centred care.. There is a legal requirement to keep the full patients record for a minimum of 10 years after the death of a patient.

There are four primary reasons for digitisation of Lloyd George records:
•	safer care for patients 
•	release of space within practices to provide additional consultation areas
•	access to the full patient record at the point of care
•	GP Contract commitments to digitise all Lloyd George patient records by March 2022.



This procurement followed a competitive tender using the NHS England and NHS Improvement Dynamic Purchasing System (DPS) (OJEU Reference 2020/S 152-373617) which was established by the NHS England and NHS Improvement National Commercial and Procurement Hub as a route to awarding contracts for Lloyd George Record Digitisation Services. It is compliant with the public procurement regulations and public authority standing financial instructions. To note, the tender is caught in the scope of the Public Contracts Regulations 2015 - Regulation 34: Dynamic Purchasing Systems.

NHS Kent & Medway Clinical Commissioning Group have awarded a contract to deliver their Lloyd George Record Digitisation Services

This procurement process was facilitated by the NHS England National and Commercial Procurement Hub (commissioned from the SCW CSU) on behalf of the Commissioners.",,,"South East","60000000 63121100 72317000 72512000 79996100 79999100 92512100 ",,alistair.lindsay@nhs.net,"Kent House, 81 Station Road",,Ashford,"TN23 1PP",England,,https://www.kentandmedwayccg.nhs.uk,,,,09/05/2022,30/03/2023,18/01/2022,NO,,Yes,No,No,Services,672994.2,,28/02/2022,672994.2,"[IRON MOUNTAIN (UK) PLC|4 More London Riverside
LONDON
SE1 2AU
GB|COMPANIES_HOUSE|01478540|No|No]",,09/05/2022,30/03/2023,"CallOffFromDynamicPurchasingSystem ",,12:00
NHSEI/DPS/LG/2/00008,Contract,"NHS SOUTH, CENTRAL AND WEST COMMISSIONING SUPPORT UNIT",Awarded,2022-06-10T12:15:50+01:00,"Provision of Lloyd George Record Digitisation Services - Lot 1 - Scanning Services to NHS Northumberland CCG","The LG patient record comprises of the LG envelope and the contents, which is an important part of the patient's historical medical record. The contents may be divided into four sections: Administration, Clinical, Historical, and Lab results. There is a legal requirement to keep the full patients record for a minimum of 10 years after the death of a patient.

There are four primary reasons for digitisation of Lloyd George records:
•	safer care for patients 
•	release of space within practices to provide additional consultation areas
•	access to the full patient record at the point of care
•	GP Contract commitments to digitise all Lloyd George patient records by March 2022.

Nationally supported pilot sites have facilitated the development of a national approach, specification, process map and set of standards for the digitisation of LG records, including specific standards for quality management, information and records management, business continuity, and data security.

Each Lloyd George envelope has a broad range of detailed personal information stored inside and maintaining the security accuracy, availability and integrity of these legacy records is vital. The handling of these records needs particular care; the paper records can be up to 70 years old and some records are fragile and in a poor state, coupled with the fact the information they hold is vital and paramount for safe medical practice. The lack of continuity and resilience within the paper record poses a risk to the ongoing, continuity of person-centred care.

This procurement followed a competitive tender using the NHS England and NHS Improvement Dynamic Purchasing System (DPS) (OJEU Reference 2020/S 152-373617) which was established by the NHS England and NHS Improvement National Commercial and Procurement Hub as a route to awarding contracts for Lloyd George Record Digitisation Services. It is compliant with the public procurement regulations and public authority standing financial instructions. To note, the tender is caught in the scope of the Public Contracts Regulations 2015 - Regulation 34: Dynamic Purchasing Systems.
NHS Northumberland Clinical Commissioning Group have awarded a contract to deliver their Lloyd George Record Digitisation Services
This procurement process was facilitated by the NHS England National and Commercial Procurement Hub (commissioned from the SCW CSU) on behalf of the Commissioners.",,,"North East","60000000 63121100 72317000 72512000 79996100 79999100 92512100 ","Drew Bromfield",jon.connolly@nhs.net,"The Rivergreen Centre St Mary's Park",,Morpeth,"NE61 6BL",England,,https://www.northumberlandccg.nhs.uk,,,,14/03/2022,31/03/2023,10/01/2022,NO,,Yes,No,No,Services,477842.56,,28/02/2022,477842.56,"[ON-SITE SCANNING LIMITED|Unit 1-2,Kelburn Business Park
PORT GLASGOW
Renfrewshire
PA14 6TD
GB|COMPANIES_HOUSE|SC300640|Yes|No]",,14/03/2022,31/03/2023,"CallOffFromDynamicPurchasingSystem ",,12:00
CPD4122210,Contract,"DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES",Awarded,2022-06-10T09:43:55+01:00,"Electoral Integrity Programme Digital Usability and Accessibility Requirement","Two year call-off for the Electoral Integrity Programme Digital Usability and Accessibility Requirement.",,,England,"72222300 ",,commercial@levellingup.gov.uk,"2 Marsham Street",,LONDON,SW1P4DF,England,,,"SIGNED CONTRACT CPD4122210 (CF).pdf ",,"Call Off from the Crown Commercial Service G-Cloud 12 framework.",14/02/2022,13/02/2024,13/02/2022,NO,,Yes,No,No,Services,100000,,24/02/2022,100000,"[KIN AND CARTA PARTNERSHIPS LTD|The Spitfire Building
71 Collier Street
London
N1 9BE|COMPANIES_HOUSE|09569438|No|No]",,14/02/2022,13/02/2024,"CallOffFromFrameworkAgreement ",,00:00
CPD4122209,Contract,"DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES",Awarded,2022-06-10T09:17:57+01:00,"Discovery for Northern Ireland products as part of EIP Digital programme","Discovery for the Northern Ireland products within the UK Electoral Integrity Programme and the changes that will be implemented.",,,England,"72222300 ",,commercial@levellingup.gov.uk,"2 Marsham Street",,LONDON,SW1P4DF,England,,,"220224 FULLY signed Sch6.pdf ",,"This is a call-off from the Crown Commercial Service Digital Outcomes and Specialists (DOS) framework.",25/01/2022,31/03/2022,24/01/2022,NO,,Yes,No,No,Services,87750,,24/02/2022,87750,"[BIG MOTIVE LTD|Big Motive, Alexander House 17a,Ormeau Avenue
BELFAST
BT2 8HD
GB|COMPANIES_HOUSE|NI051892|Yes|No]",,25/01/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,00:00
NHSEI/DPS/LG/2/00004,Contract,"NHS SOUTH, CENTRAL AND WEST COMMISSIONING SUPPORT UNIT",Awarded,2022-06-09T16:04:43+01:00,"Provision of Lloyd George Record Digitisation Services - Lot 1 - Scanning Services to NHS North East London CCG","The LG patient record comprises of the LG envelope and the contents, which is an important part of the patient's historical medical record. Each Lloyd George envelope has a broad range of detailed personal information stored inside and maintaining the security accuracy, availability and integrity of these legacy records is vital. The handling of these records needs particular care; the paper records can be up to 70 years old and some records are fragile and in a poor state, coupled with the fact the information they hold is vital and paramount for safe medical practice. The lack of continuity and resilience within the paper record poses a risk to the ongoing, continuity of person-centred care.. There is a legal requirement to keep the full patients record for a minimum of 10 years after the death of a patient.

There are four primary reasons for digitisation of Lloyd George records:
•	safer care for patients 
•	release of space within practices to provide additional consultation areas
•	access to the full patient record at the point of care
•	GP Contract commitments to digitise all Lloyd George patient records by March 2022.


This procurement followed a competitive tender using the NHS England and NHS Improvement Dynamic Purchasing System (DPS) (OJEU Reference 2020/S 152-373617) which was established by the NHS England and NHS Improvement National Commercial and Procurement Hub as a route to awarding contracts for Lloyd George Record Digitisation Services. It is compliant with the public procurement regulations and public authority standing financial instructions. To note, the tender is caught in the scope of the Public Contracts Regulations 2015 - Regulation 34: Dynamic Purchasing Systems.

NHS North East London Clinical Commissioning Group have awarded a contract to deliver their Lloyd George Record Digitisation Services

This procurement process was facilitated by the NHS England National and Commercial Procurement Hub (commissioned from the SCW CSU) on behalf of the Commissioners.",,,London,"60000000 63121100 72317000 72512000 79996100 79999100 92512100 ",,martinwallis@nhs.net,"4th Floor - Unex Tower, 5 Station Street",,London,"E15 1DA",England,,https://northeastlondonccg.nhs.uk/,,,,01/05/2022,31/03/2023,08/12/2021,NO,,Yes,No,No,Services,1559203.28,,28/02/2022,1559203.28,"[Ricoh|800 Pavilion Drive
NORTHAMPTON
Northamptonshire
NN4 7YL
GB|COMPANIES_HOUSE|01271033|No|No]",,01/05/2022,31/03/2023,"CallOffFromDynamicPurchasingSystem ",,12:00
