"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-1393900D0O000000rwimUAA,Contract,"Kings College London (KFM)",Awarded,2023-03-07T14:58:13Z,"Infusion pumps contract award","Adult infusion pumps agreement with Fresenius",,"SE5 9NY",England,"33194110 ","Dominic Grist",dominic.grist@nhs.net,"Unit 1, KCH Business Park, 129 Coldharbour Lane London,",,"Denmark Hill","SE5 9NY",GB,,,,,,04/04/2022,03/04/2029,03/04/2022,NO,,No,No,No,Products,1200000,1200000,04/04/2022,1200000,"[Fresenius Kabi Limited|Cestrian Court, Eastgate Way, Manor Park, Runcorn, Cheshire, WA7 1NT|NONE||No|No]",,04/04/2022,03/04/2029,"OpenOJEU ",,12:00
DN658622,Contract,"Torbay Council",Awarded,2023-03-07T09:53:31Z,"Machine & Engineering (M&E) Consultation","Contract to replace original contract with Hydrock who were retained through Midas, to ensure continuity of the project at Cuthbert Mayne School.",,,"South West","45351000 ","Tracey Field",tracey.field@torbay.gov.uk,"TOWN HALL,CASTLE CIRCUS",,TORQUAY,TQ13DR,England,"01803 208391",,,,,04/04/2022,04/04/2023,03/04/2022,NO,,No,No,No,Works,10800,30800,03/04/2022,30800,"[HYDROCK LIMITED|Over Court Barns Over Lane, Almondsbury, Bristol, United Kingdom, BS32 4DF|COMPANIES_HOUSE|11504968|No|No]",,04/04/2022,04/04/2023,"Other Waiver",,17:00
CF-1364400D0O000000rwimUAA,Contract,"Kings College Hospital NHS Foundation Trust",Awarded,2023-02-24T20:27:56Z,"Public Realm Movement Feasibility and Concept Design","Public realm movement feasibility and concept design",,"SE5 9NY",London,"71530000 ","Jay Fattorusso",jay.fattorusso@nhs.net,"Unit 1, 129 Coldharbour Lane",,London,"SE5 9NY","United Kingdom",02045267001,,,,,01/04/2022,29/07/2022,28/03/2022,NO,,Yes,No,No,Services,39850,,01/04/2022,39850,"[norman rourke pryme limited|57 Webber Street SE10RF|NONE||No|No]",,01/04/2022,29/07/2022,"CallOffFromFrameworkAgreement ",,12:00
Educake,Contract,"OXFORDSHIRE LOCAL ENTERPRISE PARTNERSHIP LIMITED",Awarded,2023-02-20T11:36:09Z,"Provision of digital educational content creation for secondary science and physical education","Educake provides automatically marked homework and revision for core secondary subjects, including science, English, maths, geography, history and computer science. It helps improve students' knowledge and understanding and provides immediately insight to teachers while reducing their marking load. Educake consist of a database of thousands of high-quality, self-marking questions mapped to the specifications in each subject as well as platform to enable teachers to create their own customised quizzes from our question bank and assign them to students to complete digitally. 
Following our success in other subjects we are looking to release questions to cover the GCSE PE curriculum. We also looking to improve the content we already provide in science and geography by adding explanations of the answers to our questions in those subjects. We are looking for suppliers to help provide the services necessary to create and publish the content for the three strands of this project (PE, Science, Geography). 
This project is part-funded by the European Regional Development Fund (ERDF), as part of the Innovation Support for Business (ISfB) programme.",,"OX4 1LF",,"79821100 79822000 79900000 ",,support@educake.co.uk,"3 The Gallery","Marston Street",Oxford,"OX4 1LF",England,,,,"https://help.educake.co.uk/en/articles/6049490-content-creation ",,02/04/2022,22/07/2022,21/03/2022,NO,,Yes,Yes,No,Services,47308,,02/04/2022,0,[N/A|N/A|NONE_OTHER||No|No],,02/04/2022,22/07/2022,"OpenNonOJEU ",,17:00
CAFCASS001-DN656351-70107187,Contract,Cafcass,Awarded,2023-02-14T17:32:44Z,"CAF333-22 HR Recruitment system","Please note this is for information only. This contract was awarded against Crown Commercial services G Cloud 12 - lot 2 Cloud software. Contract for 12 months with 1 optional extension of 12 months.
Annual value 30622.54 including VAT
Total value  and dates below include extension if utilised",,,England,"48000000 ","CAFCASS Procurement Team",procurement@cafcass.gov.uk,Cafcass,"Milburn Hill Road, Warwick Science Park","Coventry,","CV4 7JJ",England,'+443004564000,https://www.cafcass.gov.uk,,,,18/04/2022,17/04/2023,14/03/2022,NO,,Yes,No,No,Services,0,,01/04/2022,61245,"[Net-worx (2001) Ltd|The Engine House
Otley
Yorkshire
DN14 7BX|NONE||Yes|No]",,18/04/2022,17/04/2024,"DirectAward ",,23:59
tender_314532/1178179,Contract,"Department for Business, Energy & Industrial Strategy",Awarded,2023-02-09T17:17:45Z,"CAT Support and Maintenance","Provision of support for BEIS&apos; internal controls and assurance tool.",,"SW1H 0ET",London,"48000000 ",,commercial.CBM@beis.gov.uk,"1 Victoria Street",,London,"SW1H 0ET",England,,,"con_2872 BEIS-SwiftPro CAT Contract_REDACTED.pdf ",,,01/04/2022,30/09/2023,28/03/2022,NO,,Yes,No,No,Services,79470,,01/04/2022,79470,"[Swiftpro Matrix ltd|1st Floor, 5 Century Court, Tolpits Lane, Watford, England, WD18 9PX|NONE_OTHER||No|No]",,01/04/2022,30/09/2023,"CallOffFromFrameworkAgreement ",,17:00
tender_301889/1177309,Contract,"Defra Network eTendering Portal",Awarded,2023-02-08T13:27:50Z,"Qube licence for 2022 - 2023","Annual Qube licence for April 1st 22 to March 31st 23",,,"Any region","72000000 ","Louise Pawlowska",generic.mailbox@defra.gov.uk,"17 Nobel House",,London,"SW1P 3JR",England,,,"Contract Order Form - Qube 2022 - v3 - signed_Redacted.pdf ",,,01/04/2022,31/03/2023,31/03/2022,NO,,Yes,Yes,No,Services,29026,,01/04/2022,29026,"[Wallingford Hydro Solutions|Stables 4, Howbery Business Park, Wallingford, OX10 8BA|NONE_OTHER||No|No]",,01/04/2022,31/03/2023,"SingleTenderActionNonOJEU ",,23:59
CAFCASS001-DN654381-44596321,Contract,Cafcass,Awarded,2023-02-02T09:43:45Z,"CAF336-22 Microsoft support","For transparency purposes only. Direct award was made against CCS G Cloud 12 Lot 3 Cloud Support. Contract covers support across all Microsoft products providing problem resolution services and reactive and preventative support",,,England,"48000000 ","CAFCASS Procurement Team",procurement@cafcass.gov.uk,"3rd Floor, 21 Bloomsbury Street",,London,"BN1 3FE",England,03004564000,https://www.cafcass.gov.uk,,,,03/05/2022,02/05/2023,01/03/2022,NO,,Yes,No,No,Services,0,,01/04/2022,93888,"[Microsoft Limited|Microsoft Campus
Thames Valley Park
Reading
RG6 1WG|NONE||No|No]",,03/05/2022,02/05/2023,"DirectAward ",,23:59
DR472025484,Contract,".East Riding Of Yorkshire Council",Awarded,2023-01-17T12:45:34Z,"One to One Care Provision","One to one care provision",,,"Yorkshire and The Humber","85000000 ","sally hardwick",sally.hardwick@eastriding.gov.uk,"Cross Street",,BEVERLEY,HU179BA,England,"01482 396216",,,,,13/04/2022,13/10/2022,28/02/2022,NO,,Yes,Yes,No,Services,27940.5,,01/04/2022,27940.5,"[SURE HEALTHCARE & SUPPORTED LIVING UK LIMITED|Princes House,Wright Street
HULL
East Yorkshire
HU2 8HX
GB|COMPANIES_HOUSE|09477806|Yes|No]",,13/04/2022,13/10/2022,"SingleTenderActionNonOJEU ",,12:00
77910735-CACE-464F-B588-9D7DE509E58F,Contract,"London Borough of Haringey",Awarded,2023-01-13T16:44:51Z,"Adaptations - Bathroom adaptations","BATHROOM ADAPTATIONS BATCH 43 This opportunity has been distributed on adamprocure.co.uk",,,"United Kingdom","45000000 ","Emmanuel Lamptey",LCP@haringey.gov.uk,"River Park House","225 High Road",London,"N22 8HQ","United Kingdom",,https://londonconstructionprogramme.co.uk,,"https://www.adamprocure.co.uk ",,15/04/2022,30/06/2022,29/03/2022,NO,,Yes,No,No,Works,70000,70000,01/04/2022,65435,"[DCK Construction Ltd|Flat 8, 630 High Road, Woodford Green, Essex, IG8 0PU|COMPANIES_HOUSE|6645493|Yes|No]",,15/04/2022,30/06/2023,"RestrictedOJEU ",,23:36
PLYM001-DN651125-66041248,Contract,"Plymouth City Council",Awarded,2023-01-12T14:02:38Z,Accommodation,"Emergency accommodation for clients",,,England,"70333000 ","Callum Luke",Callum.Luke@plymouth.gov.uk,"Ballard House","West Hoe Road",Plymouth,"PL1 3BJ",England,,http://www.plymouth.gov.uk/,,,,05/04/2022,31/07/2022,31/03/2022,NO,,No,No,No,Services,50000,50000,03/04/2022,50000,[n/a|n/a|NONE||No|No],,05/04/2022,31/07/2022,"Other ",,23:59
"THIR 21 484",Contract,"THIRTEEN HOUSING GROUP LIMITED",Awarded,2023-01-10T16:27:42Z,"KPMG External Audit Services","Legal requirement",,,"North East","79100000 79200000 ","Joanne Boyd",procurement@thirteengroup.co.uk,"2 Hudson Quay,Windward Way",,MIDDLESBROUGH,TS21QG,England,07920786582,https://in-tendhost.co.uk/thirteengroup/aspx/Home,,,,01/04/2022,30/09/2029,01/03/2022,NO,,Yes,No,No,Services,2340000,,01/04/2022,2340000,"[KPMG LLP|15 Canada Square,
London,
E14 5GL|COMPANIES_HOUSE|OC301540|Yes|No]",,01/04/2022,30/09/2029,"Other Exception to Standing Orders",,17:00
CF-0799200D0O000000rwimUAA,Contract,"DHSC - New Hospital Programme",Awarded,2023-01-09T16:28:08Z,"Managed Services - NHS Shared Business Services","Provision of Managed Consultancy Services from Shared Business Services (SBS) and securing ongoing provision of specialist support services",,"SW1H 0EU","United Kingdom","79418000 79410000 ","Ellie Langdon",ellie.langdon@nhs.net,"Department of Health & Social Care, Victoria Street",,London,"SW1H 0EU",GB,,,"SOEPS_Call-Off_Contract_(F15008)_Procur...ervice_-_NHP_-_SBS_30.03.2022_FINA_Redacted.pdf ",,,01/04/2022,31/03/2023,31/03/2022,NO,,No,No,No,Services,7923000,7923000,01/04/2022,7923000,"[NHS SHARED BUSINESS SERVICES LIMITED|Three Cherry Trees Lane, Hemel Hempstead HP2 7AH|NONE||No|No]",,01/04/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,12:00
"IT-333-3318-PU-22-0304 - AWARD",Contract,"Office for National Statistics",Awarded,2023-01-09T11:57:05Z,"Sophos Server Protection for Virtualisation - Windows & Linux - AWARD","Dear Suppliers,
      
      Please can we have quotes for the below :
       
      Sophos Server Protection for Virtualisation - Windows & Linux - 16 months for 800 Servers
      
      Subscription Duration: 01.04.2022 - 20.07.2023
      
      This exercise is being conducted under the Standard Terms and Conditions of CCS Framework - Technology Products and Associated Services - RM6068.
      
      If you have any clarification questions regarding this requirement, please issue these using the correspondence function through the In-Tend portal.
      
      Kind Regards
      ONS Commercial Services",,"NP10 8XG","Any region","48000000 48100000 ","Jack Pooley",jack.pooley@ons.gov.uk,"Cardiff Road",Newport,Gwent,"NP10 8XG","United Kingdom",,,,,,01/04/2023,01/04/2023,14/03/2022,NO,,No,No,No,Products,0,40864,01/04/2022,40864,"[Phoenix Software|Blenheim House, York Rd, Pocklington, York, York , North Yorkshire , United Kingdom, YO421NS|NONE||No|No]",,01/04/2023,01/04/2023,"Restricted ",,15:38
CON/1000474,Contract,"BANK OF ENGLAND",Awarded,2023-01-06T14:13:33Z,"ControlUp Ultimate Licenses","Purchase of ControlUp Citrix monitoring platform licenses via a call-off contract under the Crown Commercial Service Contract for the Technology Products 2(RM3733)",,,England,"48000000 ","Jason Cheung",Technology.contracts@bankofengland.co.uk,"Threadneedle Street",,LONDON,EC2R8AH,England,,,,,,01/04/2022,31/03/2025,30/03/2022,NO,,No,No,No,Services,133914,,01/04/2022,133914,"[Softcat PLC|Solar House, Fieldhouse Lane
Marlow
Buckinghamshire
United Kingdom
SL7 1LW|COMPANIES_HOUSE|02174990|No|No]",,01/04/2022,31/03/2025,"CallOffFromFrameworkAgreement ",,17:00
tender_296975/1095480,Contract,"Surrey and Borders Partnership NHS Foundation Trust",Awarded,2023-01-06T13:03:31Z,"Request for Quotation for Provision of Legionella L8 Risk Assessments","Surrey and Borders Partnership Foundation Trust, hereafter referred to as (the ""Authority"") is issuing this Request for Quotation (""RFQ"") in connection with the competitive procurement of the provision of Competent Persons to undertake the required Inspections and to ensure compliance with HTM 04-01, ACOP L8 (and other relevant legislation, including BS8580, HSG274) legionella risk assessments.",,,"South East","45232430 ","Natalie Croft",natalie.croft@sabp.nhs.uk,"18 Mole Business Park",,Leatherhead,"KT22 7AD",England,"07584 547990",,,,,25/04/2022,27/05/2022,07/02/2022,NO,,Yes,No,No,Services,13810,,04/04/2022,13810,"[Vectair Environmental Ltd|5 Apollo House, Calleva Park,, Aldermaston, Berkshire, RG7 8TN, UNITED KINGDOM|NONE_OTHER||No|No]",,25/04/2022,27/05/2022,"Other RFQ",,12:00
GLOSCC001-DN596452-78596011,Contract,"Gloucestershire County Council",Awarded,2023-01-06T12:51:49Z,"FD746DT - Service 746 (includes 824)","Public Transport. \r
Passenger transport service.",,,"South West","60140000 60130000 60170000 60112000 ","Kieran Gresty",sppassenger@gloucestershire.gov.uk,"Shire Hall",,Gloucester,"GL1 2TH","United Kingdom",,,,,,03/04/2022,06/04/2024,17/02/2022,NO,,Yes,Yes,No,Services,245381.2,245381.2,01/04/2022,245381.2,"[Stagecoach West|GL1 3HF|NONE||No|No]",,03/04/2022,06/04/2024,"Other ",,23:59
GLOSCC001-DN594027-92388855,Contract,"Gloucestershire County Council",Awarded,2023-01-06T12:40:36Z,"FD035DT - Service 35","Public Transport. \r
Passenger transport service.",,,"South West","60140000 60130000 60170000 60112000 ","Kieran Gresty",sppassenger@gloucestershire.gov.uk,"Shire Hall",,Gloucester,"GL1 2TH","United Kingdom",,,,,,03/04/2022,06/04/2024,09/02/2022,NO,,Yes,Yes,No,Services,270642.24,270642.24,01/04/2022,270642.24,"[Stagecoach West|GL1 3HF|NONE||No|No]",,03/04/2022,06/04/2024,"Other ",,23:59
CF-1260400D0O000000rwimUAA,Contract,"Calderdale and Huddersfield Solutions",Awarded,2023-01-06T09:50:10Z,"West Yorkshire Membership Contribution to joint HCP & YHAHSN Innovation Programme","Contribution to joint HCP & YHAHSN Innovation Programme 2022-2023",,"HD3 3EA","Any region","98100000 ","Tony Warttig",Antony.Warttig@cht.nhs.uk,"Acre Street",,Huddersfield,"HD3 3EA",GB,01484355210,,,,,01/04/2022,31/03/2023,31/03/2022,NO,,No,No,No,Products,30000,30000,01/04/2022,30000,"[Yorkshire and Humber Academic Health Science Network|Unit 1 Calder Close, Durkar WF4 3BA|NONE||Yes|No]",,01/04/2022,31/03/2023,"SingleTenderActionNonOJEU ",,12:00
CON/1000697,Contract,"BANK OF ENGLAND",Awarded,2023-01-05T19:00:27Z,"TMMi Certification  Assessment","Provision of TMMi Assessment services",,,England,"48000000 ","Jason Cheung",Technology.contracts@bankofengland.co.uk,"Threadneedle Street",,LONDON,EC2R8AH,England,,,,,,04/04/2022,08/12/2022,20/03/2022,NO,,Yes,No,No,Services,58000,,04/04/2022,58000,"[Experimentus Limited|C/O Drg, 20 King Street
Maidenhead
Berkshire
England
SL6 1EF|COMPANIES_HOUSE|05094962|Yes|No]",,04/04/2022,08/12/2022,"SingleTenderActionNonOJEU ",,17:00
"IT-333-3329-PU-22-0207(r) - AWARD",Contract,"Office for National Statistics",Awarded,2023-01-05T13:17:58Z,"Enterprise DB PostgreSQL - Licensing and Support - Revised - AWARD","Dear Suppliers,
      
      Please can we have quotes for the below :
      
      o EDB PostgreSQL - Enterprise DB for PostgreSQL
           o Licensing and support of Enterprise DB
           o 2 * Development DBs (2cpu and 32GB Ram)
           o 4 * Production  DBs (4cpu and 16GB RAM)
           o        Quotes should be broken down by year with any savings for multiyear highlighted.
           o Quotes based on standard (normal office hour support) and 24-hour support.
           o PostgreSQL only no requirement for Oracle compatibility.
       
      This exercise is being conducted under the Standard Terms and Conditions of CCS Framework - Technology Products and Associated Services - RM6068.
      
      If you have any clarification questions regarding this requirement, please issue these using the correspondence function through the In-Tend portal.
      
      Kind Regards
      ONS Commercial Services",,"NP10 8XG","Any region","48000000 48100000 ","Jack Pooley",jack.pooley@ons.gov.uk,"Cardiff Road",Newport,Gwent,"NP10 8XG","United Kingdom",,,,,,01/04/2022,01/03/2023,22/03/2022,NO,,No,No,No,Products,0,17500,01/04/2022,17500,"[Computacenter (UK) Ltd|Hatfield Avenue, Hatfield, Hertfordshire, United Kingdom, AL10 9TW|NONE||No|No]",,01/04/2022,01/03/2023,"Restricted ",,12:03
"IT-333-3310-PU-22-0295 - AWARD",Contract,"Office for National Statistics",Awarded,2023-01-05T12:42:18Z,"Citrix (cloud) Virtual Apps & Desktop + Analytics Service - AWARD","Dear Suppliers,
      
      Please can we have quotes for the below :
      
      Citrix (cloud) Virtual Apps & Desktop + Analytics Service
      300 Licenses
      For the period of 01/04/2022-31/03/2025
      
      To obtain quotes, please contact Citrix UK Gov Account Director - Nic Fey nic.fey@citrix.com
      
      This exercise is being conducted under the Standard Terms and Conditions of CCS Framework - Technology Products and Associated Services - RM6068.
      
      If you have any clarification questions regarding this requirement, please issue these using the correspondence function through the In-Tend portal.
      
      Kind Regards
      ONS Commercial Services",,"NP10 8XG","Any region","48000000 48100000 ","Jack Pooley",jack.pooley@ons.gov.uk,"Cardiff Road",Newport,Gwent,"NP10 8XG","United Kingdom",,,,,,01/04/2022,01/05/2025,08/03/2022,NO,,No,No,No,Products,0,102078,01/04/2022,102078,"[Centerprise International Limited|Hampshire International Business Park, , Lime Tree Way - Chineham, , Basingstoke, Hampshire, , United Kingdom, RG24 8GQ|NONE||No|No]",,01/04/2022,01/05/2025,"Restricted ",,12:27
"IT-417-369-BDC/017/2022 - AWARD",Contract,"Bolsover District Council",Awarded,2023-01-04T13:27:52Z,"The Provision of Gutter Cleaning, Roof Repairs and Building Maintenance at Pleasley Vale Business Park - AWARD","Bolsover District Council (the 'Authority') is issuing this Request for Quotation ('RFQ') in connection with the competitive procurement of the provision of gutter clearance, minor roof repairs and building maintenance of the Mills at Pleasley Vale Business Park.",,"S43 4JY","Any region","50700000 45261300 ","Jane Stevens",jane.stevens@bolsover.gov.uk,"High Street",Clowne,Derbyshire,"S43 4JY","United Kingdom","01246 242538",,,,,01/04/2022,31/03/2024,21/03/2022,NO,,Yes,No,No,Works,0,0,04/04/2022,0,"[M&J's Building Services Ltd|Mill 3, Unit U2, Pleasley Vale Business Park, Pleasley Vale, Nottinghamshire, United Kingdom, NG19 8RL|NONE||No|No]",,01/04/2022,31/03/2024,"Open ",,12:00
HEREFCC-DN649287-01995672,Contract,"Herefordshire Council",Awarded,2022-12-22T14:42:35Z,"Contract Award ESPO 664_21 PSF Lot 8b Environmental and Sustainability","Contract Award ESPO 664_21 PSF Lot 8b Environmental and Sustainability fo rMasterplan support.",,,"West Midlands","79000000 ","Lee Robertson",lee.robertson@herefordshire.gov.uk,"Council Offices","Plough Lane",Hereford,"HR4 0LE","United Kingdom",,https://www.herefordshire.gov.uk,,,,29/04/2022,28/02/2023,01/04/2022,NO,,Yes,Yes,No,Services,0,116000,04/04/2022,116000,"[(2)	Land Use Consultants Ltd|250 Waterloo Road, London, SE1 8RD whose company|NONE||No|No]",,29/04/2022,28/02/2023,"DirectAward ",,23:59
CF-1239100D0O000000rwimUAA,Contract,"Yorkshire Ambulance Service NHS Trust",Awarded,2022-12-20T13:28:29Z,"YAS 196A 2016_17 Fleet Parts, Spares","Contract Extension for Fleet Parts, Spares & Associated Consumables",,"WF2 0XQ","Yorkshire and The Humber","34300000 ","Andrew Wood",andrew.wood17@nhs.net,"Springhill 1, brindley Way,",,Wakefield,"WF2 0XQ","United Kingdom",'+447592268574,,,,,21/12/2021,20/12/2023,19/12/2021,NO,,No,No,No,Products,4800000,4800000,04/04/2022,4800000,"[Fleet Factors Ltd|Unit 3/4 Wallis Road, Sotherby Road TS6 6JB|NONE||No|No]",,21/12/2021,20/12/2023,"Other ",,12:00
4137,Contract,"Bassetlaw District Council",Awarded,2022-12-12T18:46:12Z,"Design and install lighting sauge and protection wear","Design and install of lighting and protective wears",,s802ah,,"31527260 ","Akinyimika oyedapo",akinyimika.oyedapo@bassetlaw.gov.uk,"Potter Street",,WORKSOP,S802AH,England,07483844831,,"6111.pdf ",,,04/04/2022,29/04/2022,01/04/2022,NO,,Yes,No,No,Services,120000,,01/04/2022,120000,"[HORIZON SPECIALIST CONTRACTING LIMITED|Units 7, burna road.
Blidworth 
Nothinghamshire
NG21 0RT|NONE_OTHER||Yes|No]",,04/04/2022,29/04/2022,"OpenNonOJEU ",,17:00
CF-0288500D58000000L5A4EAK,Contract,"Disclosure and Barring Service",Awarded,2022-12-08T12:10:20Z,"TESTING MANAGED SERVICE 22","DBS Functional testing, Quality Assurance & Testing for DBS IT Systems",,"ST1 5UB","Any region","72225000 ","Adrienne Howard",adrienne.howard-ricketts@dbs.gov.uk,"Shannon Court",,"10 Princes Parade","L3 1QY",GB,"0300 104 0929",,,,,01/04/2022,31/03/2023,31/03/2022,NO,,Yes,No,No,Services,842232,842232,01/04/2022,842232,"[LA INTERNATIONAL COMPUTER CONSULTANTS LTD|International House, Festival Way, Stoke on Trent,  Staffordshire ST1 5UB ST1 5UB|NONE||No|No]",,01/04/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,12:00
"Bassetts Mead Management",Contract,"HOOK PARISH COUNCIL",Awarded,2022-12-07T12:36:02Z,"Bassetts Mead Management","Local, Ecologically based organisation required by Hook Parish Council to manage Bassetts Mead as a SANG for up to a 5 year period, in line with the Current Management Plan. The organisation must provide evidence of having experience engaging with the public, leading guided walks and activities along with having the ability to organise volunteer working parties to construct and repair countryside infrastructure , manage contractors and have the ability to graze and manage cattle at Bassetts Mead.",,"RG27 9UW",,"92000000 ","Sarah McMeeken",sarah.mcmeeken@hook.gov.uk,"Hook Parish Council","Hook Community Centre",HOOK,RG279NN,England,"01256 768687",www.hook.gov.uk,,,,01/04/2022,31/03/2027,15/10/2021,NO,,No,No,No,Services,40000,,01/04/2022,147539.13,"[Hampshire Isle of Wight Wildlife Trust|Hampshire & Isle of Wight Wildlife Trust, College Copse Farm, Ridge Lane, Rotherwick, Hook, RG27 9AU|NONE_OTHER||No|No]",,01/04/2022,31/03/2027,"CompetitiveQuotationNonOJEU ",,12:00
NOTTCITY001-DN613351-41874189,Contract,"Nottingham City Council",Awarded,2022-12-07T09:37:36Z,"CPU 5455_HHE -X-Block Maid Marian Way","Nottingham City Council is seeking suitably qualified contractors to tender for the provision of general refurbishment in line with the tender documentation where further information on the project specifics can be found.",,,"East Midlands","45000000 ","Erica Fenton",erica.fenton@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom","'+44 1158761143",http://www.nottinghamcity.gov.uk,,,,02/05/2022,09/09/2022,01/03/2022,NO,,No,Yes,No,Works,55000,,01/04/2022,55000,"[GF Tomlinson Building Limited|Tomlinson House, 100 Alfreton Road, Derby, Derbyshire, DE21 4AG|NONE||No|No]",,02/05/2022,09/09/2022,"Open ",,12:00
NOTTCITY001-DN613351-42268014,Contract,"Nottingham City Council",Awarded,2022-12-07T09:30:47Z,"CPU 5457_Mellers Primary School SEND","Nottingham City Council utilised SCAPE Regional Construction Framework for extension of the deaf provision.",,,"East Midlands","45000000 ","Erica Fenton",erica.fenton@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom",,http://www.nottinghamcity.gov.uk,,,,02/05/2022,02/09/2022,01/03/2022,NO,,Yes,Yes,No,Works,690000,,01/04/2022,690000,"[Lindum Group Limited|Station Road
North Hykeham
Lincoln LN6 3QX|NONE||No|No]",,02/05/2022,01/09/2022,"Other ",,12:00
"SERVICE 12/21",Contract,"LONGTON PARISH COUNCIL",Awarded,2022-12-07T08:42:16Z,SERVICE12,"BUS SERVICE BETWEEN LONGTON AND NEW LONGTON",,,"North West","60000000 ","BILL WHITTLE",clerk@longton-pc.gov.uk,"7 BILSBOROUGH MEADOW",,PRESTON,PR21YY,England,01772733829,,,,,01/04/2021,31/03/2022,01/03/2021,NO,,No,No,No,Products,81333,,01/04/2022,82350,"[PRESTON BUS LTD|Deepdale Road
PRESTON
LANCASHIRE
PR1 6NY
GB|COMPANIES_HOUSE|2004022|Yes|No]",,01/04/2022,31/03/2023,"NegotiatedProcedureWithoutPriorPublicationOJEU ",,00:00
CF-0772500D0O000000rwimUAA,Contract,"NHS England & NHS Improvement",Awarded,2022-12-06T12:09:50Z,"DHSC - NHP Programme management services","Extension of existing contract to cover the next steps of development of Hospital 1.0 between March and November 2022, which will be to refine and mature the design and platform philosophy to a state where it can be used for the design development of NHP hospital projects.",,"SW1H 0EU","United Kingdom","79400000 79620000 ","Department of Health and Social Care",nhp.procurement@nhs.net,"39 Victoria Street",,London,"SW1H 0EU",GB,,,"SLA NHP  K2 Bryden Wood v 2.0 K2 Signed_NHP CF 007 REDACTED_Redacted.pdf ",,,01/04/2022,30/11/2022,31/03/2022,NO,,No,No,No,Services,999720,5049720,01/04/2022,5049720,"[K2 CONSULTANCY LIMITED|4th Floor 7 Holyrood Street SE1 2EL|NONE||Yes|No]",,01/04/2022,30/11/2022,"CallOffFromFrameworkAgreement ",,12:00
tender_295659/1152869,Contract,"Department for Education",Awarded,2022-12-05T14:36:39Z,"Early Years Covid Recovery - Practitioner and Whole Setting Leadership Support Delivery Partner","The earliest years are the most crucial point of child development and attending early education lays the foundation for lifelong learning and supports children's personal, social and emotional development (PSED).

The Government announced up to £153 million of new funding for training for early years staff to support the very youngest children&apos;s learning and development as part of education recovery from the pandemic. This is part of an overall package of £180 million that includes the previously announced Nuffield Early Language Programme (£17m), and further investment (£10m) in the second phase of the Professional Development Programme. Early language and mathematics development has also been affected for a number of children.

DfE will be piloting the programme from April - July 2022 in two Regional School Commissioners (RSC) regions, Lancashire and West Yorkshire and the North of England. The intention is for the programme to be rolled out across England next academic year (2022/23). 

For the pilot programme, the Supplier, as the early years recovery delivery partner, shall assist the Department in successfully delivering the following aims and objectives of the Experts and Mentors programme:
a) Confirm the suitability of candidates by checking their DBS status. 
b) Match Experts, Mentors and Area Leads to relevant settings within their RSC region - working with Local Authorities (LAs) to gauge interest and follow up on applications/recommendations.
c) Collect, collate and analyse management information (MI) from LAs and settings, sharing MI with DfE and their appointed evaluation partner where requested.
d) Work collaboratively with DfE and appointed training partner throughout the programme.

For the full roll-out of the programme, the Supplier, as the early years recovery delivery partner, shall assist the Department in successfully delivering the aims and objectives outlined above, and in addition they will:
e) Manage the expressions of interest process to identify strong candidates to become Experts, Mentors and Area Leads.
f) Assess suitability of candidates against DfE criteria by way of short video interviews.",,"SW1P 3BT","North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West","80000000 ",,craig.heatley@education.gov.uk,"Sanctuary Buildings, Great Smith Street",,London,"SW1P 3BT",England,,,"con_13720 Delivery Partner REDACTED.pdf ",,,17/01/2022,31/03/2023,13/12/2021,NO,,Yes,Yes,No,Services,628300.5,,01/04/2022,628300.5,"[Pen Green|Pen Green Research Base, Rockingham Road, Corby, Northamptonshire, NN17 1AG|NONE_OTHER||No|No]",,17/01/2022,31/03/2023,"SingleTenderActionNonOJEU ",,10:00
LPOOL001-DN603566-54200209,Contract,"Liverpool City Council",Awarded,2022-12-02T14:09:04Z,"Election Registration and Election Print Services - Call-Off","Election Registration and Election Print Services",,,England,"22000000 ","Steve Haywood",steve.haywood@liverpool.gov.uk,"4th Floor, Cunard Building",,Liverpool,"L3 1DS",England,"'+44 1513510543",http://www.liverpool.gov.uk,,,,01/07/2022,30/06/2025,28/02/2022,NO,,Yes,Yes,No,Products,400000,400000,04/04/2022,400000,"[Civica Election Services Limited|Southbank Central, 30 Stamford Street, London SE1 9LQ|NONE||No|No]",,01/07/2022,30/06/2025,"DirectAward ",,23:59
