"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-0790900D0O000000rwimUAA1,Contract,HEE,Awarded,2022-04-22T14:57:09+01:00,"Trainee Nurse Associate - Yorkshire Health Network","Contract for the education and training of the health and social care workforce.",,,"United Kingdom","80000000 ","Commercial Team",commercial.team@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000Hwub/_EW8IDvHpulZfepL6Ms4aT6sZp6J8kBgtCSYp4YcOcU ",,01/02/2022,31/03/2024,31/01/2022,NO,,No,No,No,NotApplicable,23999,24001,01/02/2022,24000,"[Yorkshire Health Network|Room 6.35 Windsor House, Cornwall Road HG1 2PW|NONE||No|No]",,01/02/2022,31/03/2024,"Other ",,12:00
PS21223,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-04-22T13:30:48+01:00,"PS21223 GOS Technology Taxonomy Project: Subject Matter Expert Elicitation & Taxonomy Development Support","The final date and time for the submission of bids is 13th December, 2021 at 11:00. This opportunity is split into two Lots - you may bid for one or both Lots.

DO NOT apply directly to the buyer.

All tender information MUST be submitted through the Delta eSourcing Portal.

Brief Description of Requirement:
The Government Office for Science, part of the Department for Business, Energy and Industrial Strategy (the Authority) is developing a classification system for emerging technology in order to: 
a.	facilitate better understanding of the relationships and linkages between technologies 
b.	reduce confusing conversations around semantics when discussing technologies - aiding joined up work on tech across Government 
c.	provide an indexing structure for our library of reports and other Emerging Technology (EmTech) products. 
Mission Statement: 
The mission is to develop a light-touch and flexible system of categorising technologies, and the relationships between them, to facilitate the sharing of insights across Government.  This taxonomy needs to: 
•	include definitions and search terms for 150 - 200 priority technologies that are currently of interest to x-HMG stakeholders. The Authority will provide a provisional list of technologies and definitions, and would welcome suggestions of additional candidate technologies for inclusion by the provider. 
•	be 'application agnostic'. The Authority considers technologies through multiple policy lenses. Exclusion of information on specific applications of when defining technologies will mean outputs are relevant to a wide range of policy teams, and will mitigate bias towards any specific technology applications or departmental interests. 
•	comprise a schema that flexibly accommodates a broad array of cross-government technology interests. 

Please ensure you review all attached information to ensure a full understanding of this requirement. All attachments can be found with the Document Uploads tab within the Delta eSourcing Portal. 

This contract will be awarded based on the evaluation criteria as set out in the ITQ document. 

How to Apply

UK Shared Business Services Ltd (UK SBS) will be using the Delta eSourcing Portal for this procurement. 

To register on the Delta eSourcing portal please use the link https://www.delta-esourcing.com/ and follow the instructions to register.

If you are already registered on the Delta eSourcing Portal and wish to participate in this procurement, please use the link: https://www.delta-esourcing.com/ and the follow the instructions to 'Log in' 

Once you are logged into the system you will be able to link yourself into this procurement using the Access Code:  5643P76R87",,SW1H0ET,,"72222100 ","Joe Wightman",joseph.wightman@uksbs.co.uk,"Polaris House, North Star Avenue",,SWINDON,SN21FF,England,01793425052,,"PS21223 Non Disclosure Contract - Not a Deed.pdf PS21223 Annex A - Lot 1 & 2.pdf PS21223 S1 - Services purchasing contract - Lot 2.pdf PS21223 S1 - Services purchasing contract - Lot 1.pdf PS21223 AW5.2 Price Schedule - Lot 1.xlsx PS21223 AW5.2 Price Schedule - Lot 2.xlsx PS21223 ITQ Invitation to Quote questions v3.pdf PS21223 ITQ Invitation to Quote v2.pdf ",,"DO NOT APPLY DIRECTLY TO BUYER

All submissions will be assessed in accordance with the Public Procurement Regulations that apply to this opportunity.

Responses must be received by the date and time in the tender documentation; responses received outside of the deadline or not sent via the Delta eSourcing portal will not be accepted or considered by the Contracting Authority further for this opportunity. Interested organisations should ensure that they allow a sufficiency of time, prior to the deadline to allow all sections to be completed in full and any attachments to be uploaded.

As a user of the Delta eSourcing Portal you will have access to the Delta messaging service which facilitates all messages sent to you and from you, as well as other messages and updates in relation to any specific tender event. Please note that any and all information secured outside of the messaging service, shall have no merit or worth and should not be relied upon by any organisation submitting a tender response. 

Please note it is your organisations responsibility to access these messages on a regular basis to ensure you have sight of all relevant information applicable to this opportunity.

The Contracting Authority expressly reserves the right:

i.	not to award any contract as a result of the procurement process commenced by publication of this notice; and

ii.	to make whatever changes it may see fit to the content and structure of the procurement; and under no circumstances as part of your organisations participation in this opportunity, will the Contracting Authority be liable for any costs incurred by any organisation as a result. If the Contracting Authority decides to enter into a contract with any successful organisation(s), this does not mean that there is any guarantee of subsequent contracts being awarded. Any expenditure, work or effort undertaken prior to contract award is accordingly a matter solely for the commercial judgement of your organisation in doing so.

About UK Shared Business Services 

UK Shared Business Services Ltd (UK SBS) brings a commercial attitude to the public sector; helping our contracting authorities to improve efficiency, generate savings and modernise.

Where UK SBS is not named as the Contracting Authority within the documentation, UK SBS will be acting as an agent on behalf of the Contracting Authority.

Our broad range of expert services is shared by our customers. This allows our customers the freedom to focus resources on core activities; innovating and transforming their own organisations.

For full details of our partner base please review the following link: http://www.uksbs.co.uk/services/procure/contracts/Pages/default.aspx",07/01/2022,31/03/2022,13/12/2021,NO,,Yes,No,No,Services,110000,,03/02/2022,101060,"[FRAZER-NASH CONSULTANCY LIMITED|Stonebridge House,The Dorking Business Park Station Road
DORKING
Surrey
RH4 1HJ
GB|COMPANIES_HOUSE|02562870|No|No][GARTNER U.K. LIMITED|Tamesis,The Glanty
EGHAM
Surrey
TW20 9AW
GB|COMPANIES_HOUSE|02266016|No|No]",,04/02/2022,31/03/2023,"OpenNonOJEU ",,11:00
NOTTCITY001-DN566864-75019050,Contract,"Ashfield District Council",Awarded,2022-04-22T12:40:46+01:00,"Towns Fund & Future High Street Fund Project Management Services","Ashfield District Council has appointed a Consultant Project Management service to act primarily as internal Project Managers, working with internal and external stakeholders to support the delivery of the Towns Fund and Future High Street Fund Programmes.",,,England,"79421000 ","Jonathan Whitmarsh",jonathan.whitmarsh@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom",,,,"https://procontract.due-north.com/Advert?advertId=6ef245b5-880a-ec11-810d-005056b64545 ",,01/02/2022,31/03/2025,01/10/2021,YES,NOTTCITY001-DN566864-24370203,Yes,Yes,No,Services,676200,,01/02/2022,676200,"[Kinver Business Solutions Ltd|Heame House
23 Bilston Street
Sedgeley
DY3 1JA|NONE||Yes|No]",,02/02/2022,31/03/2025,"Open ",,12:00
CF-0790200D0O000000rwimUAA1,Contract,"Calderdale and Huddersfield NHS Foundation Trust",Awarded,2022-04-22T12:24:56+01:00,"Laptop kit","Laptop kit",,"HD3 3EA",England,"44316400 ","Jo Clarkson",jo.clarkson@cht.nhs.uk,"Acre street",,Huddersfeild,"HD3 3EA",GB,,,,,,07/02/2022,31/03/2022,06/02/2022,NO,,No,No,No,Products,960000,960000,06/02/2022,960000,"[SOFTCAT PLC|Solar House, Fieldhouse Lane, Marlow, Buckinghamshire
UNITED KINGDOM SL7 1LW|NONE||No|No]",,07/02/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,12:00
BLACK001-DN584900-17595716,Contract,"Selnet Ltd",Awarded,2022-04-21T18:46:09+01:00,"Selnet Partnership Opportunity: Emotional Wellbeing Support for Building Better Opportunities Projects for Lancashire (Phase 3) NLCF & ESF funded","Selnet Ltd is the Social Enterprise Network for Lancashire and for over 15 years Selnet has supported social enterprises across Lancashire. In 2015/16 the organisation led a 12-month process to develop three Lancashire-wide partnerships to provide specialist employability and skills support to disadvantaged people.   Our partnerships consists of approximately 30 diverse delivery partners from the voluntary, community, and social enterprise sectors, coming together to deliver specialist support for key groups across Lancashire. Selnet is the lead partner and does not undertake any delivery or direct support to participants.

Building Better Opportunities (BBO) is a national programme funded by The National Lottery Community Fund (NLCF) and the European Social Fund (ESF) to invest in local projects tackling the root causes of poverty, promoting social inclusion and driving local jobs and growth. Selnet is Lead Partner on three Building Better Opportunities projects; Age of Opportunity and Invest in Youth have been operational since 1st August 2016 and Changing Futures since 1st February 2017. BBO Lancashire projects have recently received additional investment extending the project to 2023.  

Over the lifetime of the project, over 5600 disadvantaged people will benefit from support tailored to their individual needs and interests to overcome complex barriers and move towards work and training.

Applications are invited from suitably qualified and experienced organisations to provide specialist wellbeing support. In early delivery of our projects it became evident that a significant proportion of BBO participants were experiencing mild to moderate mental health conditions, some diagnosed and some not. These mental health concerns can act as a barrier to progression of the individual into work or education. To this end, we procured the services of an Emotional Wellbeing provider in 2018 and again in 2019, and the same provider has been supporting BBO participants since. In light of extension of all three BBO projects to 2023, we would like to continue to offer a form of emotional wellbeing support to our participants.

Proposals are sought from organisations that can help increase the scope and variety of services that our projects can offer to participants, helping to build confidence and personal skills needed to move towards positive outcomes.  Our delivery teams have highlighted the need for a responsive service to help manage low level mental health concerns in participants whilst they engage with one of our projects.  It is anticipated that people with severe or chronic mental health conditions will need to be referred to existing specialist health services outside of these projects.

Please register an interest in this opportunity on the Proactis portal (link included on this page) to gain access to the full suite of tender documentation/instructions.",,,England,"79000000 80000000 ","Janine Bradley",janine.bradley@blackpool.gov.uk,"PO Box 4",,Blackpool,"FY1 1NA","United Kingdom","'+44 1253478756",http://www.blackpool.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=4882a8f6-d051-ec11-810e-005056b64545 ",,01/02/2022,31/01/2023,04/01/2022,NO,,Yes,Yes,No,Services,0,133977,01/02/2022,133977,"[ChildAction Northwest|BB1 9LL|NONE||Yes|No]",,02/02/2022,31/01/2023,"Open ",,12:00
31209194,Contract,"MINISTRY OF DEFENCE",Awarded,2022-04-21T16:41:39+01:00,"Technology Primers","CONTRACTS FINDER - AWARDED CONTRACT",,,London,"73400000 ","Ian Beadle",ian.beadle100@mod.gov.uk,"HORSE GUARDS AVENUE, WHITEHALL",,LONDON,"SW1A 2HB",England,03001704644,,"ASTRID SOR_Technology_Primers_redacted.pdf ASTRID Tasking form_Technology_Primers_redacted.pdf ",,,02/02/2022,08/08/2022,31/01/2022,NO,,Yes,No,No,Services,147433.96,,02/02/2022,147433.96,"[Corda Limited|Warwick House
PO Box 87
Farnborough Aerospace Centre
Farnborough
Hampshire
GU14 6YU|COMPANIES_HOUSE|00770799|No|No]",,07/02/2022,08/08/2022,"CallOffFromDynamicPurchasingSystem ",,23:00
CF-0239100D58000000L5A4EAK1,Contract,"Home Office",Awarded,2022-04-21T14:52:28+01:00,"Cisco Malware Protection and URL Filtering (x4, 1y)","Malware Protection and URL Filtering",,"SW1P 4DF","Any region","48761000 ","Roger Maxwell",roger.maxwell@homeoffice.gov.uk,"2 Marsham Street",,London,"SW1P 4DF",GB,,,,"https://atamis-8888.cloudforce.com/sfc/p/58000000L5A4/a/4I000001R5xR/tlEO4a3auVkg7c.5INOiwGOP2V9hoxorUurAP6A1jKE ",,05/02/2022,04/02/2023,01/02/2022,NO,,No,No,No,NotApplicable,32000,32000,01/02/2022,32000,"[Vohkus Limited|Centurion House, Fareham PO15 5TT|NONE||Yes|No]",,05/02/2022,04/02/2023,"CallOffFromFrameworkAgreement ",,00:00
RM1557/PS026,Contract,"Defence Digital (ISG)",Awarded,2022-04-21T14:06:22+01:00,"PandC M365 Management Team Support","Requirement for M365 Subject Matter Experts",,"SN13 9NR",,"72000000 ",,UKStratComDD-CM-CCT-Group@mod.gov.uk,"MOD Corsham","Westwells Road",Corsham,"SN13 9NR",England,,,"REDACTED 20211224- RM1557 Jointly signed, PS026 PandC M365 Management Team Support v3.pdf ",,,01/02/2022,31/03/2023,25/01/2022,NO,,No,No,No,Services,356400,,01/02/2022,356400,"[Vantage 365 Limited|Dudley Court South
The Waterfront
Brierley Hill
West Midlands
DY5 1XN|COMPANIES_HOUSE|11758769|No|No]",,01/02/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,17:00
CF-0785500D0O000000rwimUAA1,Contract,"Calderdale and Huddersfield Solutions Ltd",Awarded,2022-04-21T11:15:53+01:00,"IT kit for community","IT kit for community",,"hd3 3ea",England,"30212000 ","Jo Clarkson",jo.clarkson@cht.nhs.uk,"Acre Street",,Huddersfield,"HD8 0DT","W Yorks",,,,,,07/02/2022,31/03/2022,06/02/2022,NO,,No,No,No,Products,41686.6,41686.6,06/02/2022,41686.6,"[SOFTCAT PLC|Solar House, Fieldhouse Lane, Marlow, Buckinghamshire
UNITED KINGDOM SL7 1LW|NONE||No|No]",,07/02/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,12:00
GP103,Contract,"Middlesbrough Council",Awarded,2022-04-20T16:22:54+01:00,"North East Hongkongers Club",.,,,"North East","92000000 98000000 ","James Himsworth",James_Himsworth@middlesbrough.gov.uk,"Town Hall,Cleveland",,MIDDLESBROUGH,TS12QQ,England,"01642 728422",,,,,01/02/2022,29/07/2022,31/01/2022,NO,,Yes,No,No,Services,34559,,01/02/2022,34559,"[North East Hongkongers Club|17 Main Street
Ponteland
Newcastle Upon Tyne
NE20 9NH|COMPANIES_HOUSE|13594386|Yes|No]",,01/02/2022,29/07/2022,"Other Exemption",,12:00
"P0823 - AWARD",Contract,"Birmingham City Council",Awarded,2022-04-20T15:27:12+01:00,"P0823 - Welfare Benefits and Debt Advice Service  - AWARD","The Council wishes to establish a Contract for the provision of Welfare benefits, debt advice and tribunal representation service as set out in the service specification document. The services have been divided into 4 Lots: 
      
      I. Face to Face Advice & Area Leadership Role: Four (4) individual geographical contracts for North, South, East, West and Central Birmingham.
      II. Telephone Advice Service: A city-wide telephone advice service (welfare benefits and debt advice).
      III. Tribunal Representation Service: Advice and representation at tribunal for any welfare benefit that has an independent right of appeal.
      
      Lot Service:
      Lot 1a - Face-to-Face Advice & Area Leadership Role - North
      Lot 1b - Face-to-Face Advice & Area Leadership Role - South
      Lot 1c - Face-to-Face Advice & Area Leadership Role - East
      Lot 1d - Face-to-Face Advice & Area Leadership Role - West & Central
      Lot 2  - Telephone Advice - Citywide
      Lot 3  - Tribunal Representation - Citywide
      
      The Contract will last for 3 years (unless terminated under the terms and conditions of contract.
      
      Please note TUPE will apply to this contract.  The TUPE information will be released to you upon receipt of a signed copy of Appendix 3 - TUPE Confidentiality Agreement.  You are advised to fill this in as soon as possible on receipt and return via https://in-tendhost.co.uk/birminghamcc
      
      If you are interested in quoting please click on the following link to access Birmingham City Council's tender Portal: https://in-tendhost.co.uk/birminghamcc/ and submit your details to register as a bidder. We will send you a log on and password so you can download the Invitation to Tender document and supporting information; your completed ITT should be returned by 1200hrs on 6th December 2021 using the Supplier Portal.",,"B4 7WB","West Midlands","75200000 ","Manjit Samrai",manjit.samrai@birmingham.gov.uk,"10 Woodcock Street",Birmingham,"West Midlands","B4 7WB","United Kingdom","0121 303 0349",,,,,01/04/2022,31/03/2025,06/12/2021,NO,,Yes,No,No,Services,0,0,03/02/2022,667500,"[Birmingham Citizens Advice Bureau Service Ltd|Gazette Buildings, 168 Corporation Street, Birmingham, West Midlands, United Kingdom, B4 6TF|NONE||No|No][Birmingham Settlement|359-361 Witton Road, Aston, Birmingham, United Kingdom, B6 6NS|NONE||No|No][Spitfire Advice and Support Services ( Formally Castle Vale Tena|Spitfire House, 10 High Street, BIRMINGHAM, West Midlands, United Kingdom, B35 7PR|NONE||No|No]",,01/04/2022,31/03/2025,"Open ",,12:00
4200811271,Contract,"NEWCASTLE UNIVERSITY",Awarded,2022-04-20T10:00:21+01:00,"Nikon UK Ltd","Microscope Service Contracts",,,"North East","38510000 ","Sabrina Bell",purchasing@ncl.ac.uk,Kingsgate,,NEWCASTLE-UPON-TYNE,NE17RU,England,01912086680,,,,,04/02/2022,08/02/2022,03/02/2022,NO,,No,No,No,Services,33300,,03/02/2022,33300,"[Nikon UK Ltd|Branch of Nikon Holdings Europe BV		1 The Crescent	Surbiton	KT6 4BN|NONE_OTHER||No|No]",,04/02/2022,08/02/2022,"CallOffFromFrameworkAgreement ",,23:59
CF-0781200D0O000000rwimUAA1,Contract,DHSC,Awarded,2022-04-19T13:47:57+01:00,"Interim Support - Policy Officer","Call off from existing FW - RM6160
Award value excluding VAT = £8,611.75",,"LS2 7UE",England,"79900000 ","Callie Barry",callie.barry1@dhsc.gov.uk,"Quarry House",,Leeds,"LS2 7UE",GB,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000HuNa/qMQnIa4VmfssSdK44mRI1EePsTrFW3ANoUhjENyV6M0 ",,31/01/2022,11/03/2022,17/01/2022,NO,,Yes,No,No,Services,10334,10334,03/02/2022,10334,"[VENN GROUP LTD|Cottons Centre
3rd Floor
Hays Lane SE1 2QP|NONE||No|No]",,31/01/2022,11/03/2022,"CallOffFromFrameworkAgreement ",,12:00
SLH22-CC184,Contract,"St.Leger Homes of Doncaster Ltd",Awarded,2022-04-19T12:30:27+01:00,"Electrical Works","St Leger Homes is an award winning company which provides excellent housing services across Doncaster in the social and private sectors. We work in partnership with Doncaster Council, our customers and other agencies, providing homes in neighbourhoods that people are proud to live in.

St Leger Homes require an electrical installation contractor for the design and build of revenue funded electrical testing, electrical installation and repair works.

The works will be delivered under MTC conditions, the initial term will be for 12 months with the option to extend by 3 further 12 month periods.",,,"Yorkshire and The Humber","45000000 ","Karen Cope",karen.cope@Stlegerhomes.co.uk,"St.Leger Court","White Rose Way",Doncaster,DN45ND,England,,https://www.stlegerhomes.co.uk/,,,,07/02/2022,06/02/2026,01/02/2022,NO,,Yes,No,No,Works,0,,01/02/2022,0,"[DENTON & NICKELS LIMITED|Wheatley Hall Road
DN2 4LP
GB|COMPANIES_HOUSE|05706702|Yes|No]",,07/02/2022,06/02/2026,"CallOffFromFrameworkAgreement ",,00:00
4200811191,Contract,"NEWCASTLE UNIVERSITY",Awarded,2022-04-19T10:21:45+01:00,"Kinetic Solutions Ltd","Supply of Software",,,"North East","48517000 ","Sabrina Bell",purchasing@ncl.ac.uk,Kingsgate,,NEWCASTLE-UPON-TYNE,NE17RU,England,01912086680,,,,,03/02/2022,11/02/2022,02/02/2022,NO,,Yes,No,No,Products,28290,,02/02/2022,28290,"[Kinetic Solutions Ltd|249 Silbury Boulevard	Milton Keynes	MK9 1NA|NONE_OTHER||Yes|No]",,03/02/2022,11/02/2022,"SingleTenderActionNonOJEU ",,23:59
tender_285605/1064112,Contract,"Ministry of Defence",Awarded,2022-04-14T12:33:16+01:00,Awarded_Childcare_Voucher_TRP_Notice,"For the supplier to deliver a complete package that delivers both salary sacrifice and free pre-school vouchers which can be accessed by the employee through a single portal.",,"SP4 0JQ","Any region","79414000 ",,DataProtection.br.uk@sodexo.com,"Avalon House, Breckland, Linford Wood",,"Milton Keynes","MK14 6LD",England,,,"20200715_Standard_Notice_of_ Contract_Award_TRP.pdf 20210906_SOR_Childcare_Vouchers_TRP.pdf PA_300000003300341_PA0000000037_2_Transparency_V3_TRP.pdf ",,,01/04/2022,31/03/2025,03/02/2022,NO,,Yes,No,No,Services,241271019,,03/02/2022,241271019,"[SODEXO MOTIVATION SOLUTIONS U.K. LIMITED|Avalon House, Breckland, Mk14 6LD, Milton Keynes|NONE_OTHER||No|No]",,01/04/2022,31/03/2025,"Other Competitive Procedure",,12:00
BRISTOLCC001-DN606136-17484036,Contract,"Bristol City Council",Awarded,2022-04-14T11:42:32+01:00,"CSI/ED/INMS Education Placement for 547972AT","INMS Education Placement for 303395NMT",,,"South West","85000000 ","Chloe Burt",chloe.burt@bristol.gov.uk,"Bristol City Council","P O Box 3176",BRISTOL,"BS3 9FS","United Kingdom","'+44 0",https://www.bristol.gov.uk/,,,,07/02/2022,31/08/2025,03/02/2022,NO,,Yes,Yes,No,Services,170184,170184,04/02/2022,170184,"[Phoenix Learning and Care Limited|EX16 6SS|NONE||No|No]",,07/02/2022,31/08/2025,"Other ",,12:00
BRISTOLCC001-DN607854-14798452,Contract,"Bristol City Council",Awarded,2022-04-14T11:36:13+01:00,"CS-ED-INMS Education Placement for 303395NMT","Education Placement for 303395NMT",,,"South West","85000000 ","Chloe Burt",chloe.burt@bristol.gov.uk,"Bristol City Council","P O Box 3176",BRISTOL,"BS3 9FS","United Kingdom","'+44 0",https://www.bristol.gov.uk/,,,,07/02/2022,31/08/2026,03/02/2022,NO,,Yes,Yes,No,Services,239476,239476,04/02/2022,239476,"[Phoenix Learning and Care Limited|EX16 6SS|NONE||No|No]",,07/02/2022,31/08/2026,"Other ",,12:00
FP9920/22,Contract,"UNIVERSITY OF BIRMINGHAM",Awarded,2022-04-14T10:21:52+01:00,"SAN Fabric PROSUPPORT 4HR/MC HARDWARE SUPPORT 19-JAN-22 18-JAN-23 ProSupport MC Software Support 19-JAN-22 18-JAN-23","SAN Fabric PROSUPPORT 4HR/MC HARDWARE SUPPORT 19-JAN-22 18-JAN-23 ProSupport MC Software Support 19-JAN-22 18-JAN-23.
This contract was awarded under UoB framework ref: FRAM420/18.",,B152TT,,"72200000 ","Karen Aird",k.aird@bham.ac.uk,"University of Birmingham",,BIRMINGHAM,B152TT,England,,,,,,19/01/2022,18/01/2023,18/01/2022,NO,,Yes,No,No,Services,52625.83,63151,01/02/2022,63151,"[PROLINX LIMITED|1 Ashurst Court, London Road,Wheatley
OXFORD
Oxfordshire
OX44 7NW
GB|COMPANIES_HOUSE|03379531|Yes|No]",,19/01/2022,18/01/2023,"CallOffFromFrameworkAgreement ",,12:00
CBC001-DN607565-37389679,Contract,"Chesterfield Borough Council",Awarded,2022-04-13T14:11:52+01:00,"Bauman Lyons Architects","Architect/ Consultant Appointment to deliver RIBA Stages 4 - 6 for the refurbishment of Stephenson Memorial Hall, Chesterfield\r
\r
RIBA Standard Professional Services Contract 2020 edition - Architectural Services",,,England,"71000000 ","Dominic Boyd",dominic.boyd@chesterfield.gov.uk,"Town Hall","Rose Hill",Chesterfield,"S40 1LP",England,"'+44 1246959670",https://www.chesterfield.gov.uk,,,,01/03/2022,28/02/2025,01/01/2022,NO,,No,No,No,Services,1313866,1313866,01/02/2022,1313866,"[Bauman Lyons Architects Ltd|Black Building
2 Newton Road
Leeds
LS7 4HE|NONE||No|No]",,01/03/2022,28/02/2025,"Open ",,23:59
MRTN001-DN588652-80560478,Contract,"London Borough of Merton",Awarded,2022-04-13T13:35:29+01:00,"Fire alarm installation at Civic Centre","Fire alarm installation at Civic Centre",,,England,"31625200 45312100 ",,nick.layton@merton.gov.uk,"Civic Centre","London Rd",Morden,"SM4 5DX","United Kingdom",,http://www.merton.gov.uk/,,,,07/02/2022,31/03/2023,21/01/2022,NO,,Yes,Yes,No,Services,0,,01/02/2022,80000,"[Ventro Ltd|PL6 7TL|NONE||Yes|No]",,07/02/2022,31/03/2023,"Open ",,12:00
tender_289046/1063726,Contract,"City of London Corporation",Awarded,2022-04-13T12:39:26+01:00,"Cost Consultant - 23 Finsbury Circus","Contract awarded to the Most Economically Advantageous tender",,,"Any region","71242000 71244000 ","Christina Paraskevaidou",Christina.Paraskevaidou@cityoflondon.gov.uk,Guildhall,,London,"EC2P 2EJ",England,"0207 332 3103",,,,,04/02/2022,30/04/2024,09/11/2021,NO,,Yes,No,No,Services,95000,,04/02/2022,95000,"[Stace LLP|273 High Street, Epping, Essex, CM16 4DA, UNITED KINGDOM|NONE_OTHER||No|No]",,04/02/2022,30/04/2024,"SingleTenderActionNonOJEU ",,17:00
20220413120432-103277,Contract,"City of Bradford Metropolitan District Council",Awarded,2022-04-13T12:04:38+01:00,"Squire Lane - Enabling Works","Remediation Works for the Squire Lane Leisure, Wellbeing and Enterprise Centre",,,"Yorkshire and The Humber","45000000 ","Imran Khan",imran.khan@bradford.gov.uk,"Britannia House, Hall Ings",,Bradford,"BD1 1HX",ENG,"'+44 01274432618",https://www.bradford.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=41769&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/103277 ",,02/02/2022,31/03/2022,19/01/2022,NO,,Yes,No,No,Works,0,128107,02/02/2022,87518.1,"[Ellison Construction Ltd|Unit 3 Old Mill Yard
Wilsden Business Park
Bradford
BD15 0DR|NONE||No|No]",,03/02/2022,31/03/2022,"Other ",,14:00
20220413110323-104514,Contract,"Doncaster Council",Awarded,2022-04-13T11:03:30+01:00,"Sunnyside and Clovelly Road Highway Maintenance Scheme","To resurface the worn out road with new asphalt.",,,"Yorkshire and The Humber","45233223 45233251 ","Bethany Bradshaw",Bethany.Bradshaw@doncaster.gov.uk,"Civic Office, Waterdale",,Doncaster,"DN1 3BU",ENG,"'+44 1302736238",https://www.doncaster.gov.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=41235&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104514 ",,07/02/2022,31/03/2022,04/01/2022,NO,,Yes,No,No,Works,0,72365,01/02/2022,72365,"[Derek Lewis Limited|Millfield Industrial Estate, Bentley, Doncaster, DN5 0SJ|NONE||No|No]",,07/02/2022,31/03/2022,"Restricted ",,12:00
BIP683618269,Contract,"Yardley Primary School",Awarded,2022-04-13T10:50:12+01:00,"Yardley Primary School - Cleaning tender","The successful Supplier will be required to provide Cleaning services for Yardley Primary School.",,,"West Midlands","90919300 ",,tenders@litmuspartnership.co.uk,"Harvey Road",Yardley,"West Midlands","B26 1TD",UK,'+441276673880,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=683618269 ",,01/08/2022,31/07/2027,04/02/2022,NO,,Yes,No,No,Services,340500,,04/02/2022,340500,"[Genie Cleaning Services Ltd|Suite D, Astor House
        282 Lichfield Road
        Four Oaks, Sutton Coldfield
        West Midlands
        B74 2UG|NONE||No|No]",,01/08/2022,31/07/2027,"Restricted ",,00:00
KBPDOVER-DN571188-79695949,Contract,"Dover District Council",Awarded,2022-04-13T10:25:26+01:00,"Cleansing & Routine Maintenance of Public Conveniences & Locking/Unlocking of other Council Assets","Dover District Council wishes to select and appoint a suitable contractor for the provision of cleansing & routine maintenance of public conveniences & locking/unlocking of other council assets . The contract is anticipated to commence 1st April 2022 and will continue for a period of 3 years.

Tender returns are to be completed and submitted electronically via the Kent Business Portal www.kentbusinessportal.org.uk by no later than 12:00 hours on 27th October 2021.",,,England,"90910000 ","Emma Morgan",emma.morgan@dover.gov.uk,"Council Offices","White Cliffs Business Park","Whitfield, Dover","CT16 3PJ","United Kingdom","'+44 1304872419",http://www.dover.gov.uk/,,,,01/04/2022,31/03/2025,27/10/2021,NO,,Yes,No,No,Services,0,0,01/02/2022,697206,"[Monitor Cleaning Services Ltd|DA11 9AX|NONE||Yes|No]",,01/04/2022,31/03/2025,"Open ",,12:00
KBPDOVER-DN571228-62471372,Contract,"Dover District Council",Awarded,2022-04-13T10:06:18+01:00,"Cleaning of Whitfield Offices Dover District Council","Dover District Council wishes to select and appoint a suitable contractor for the provision of cleaning of Whitfield Offices, Dover District Council. The contract is anticipated to commence 1st April 2022 and will continue for a period of 3 years.\r
\r
Tender returns are to be completed and submitted electronically via the Kent Business Portal www.kentbusinessportal.org.uk by no later than 12:00 hours on 27th October 2021.\r
",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West","90910000 ","Emma Morgan",emma.morgan@dover.gov.uk,"Council Offices","White Cliffs Business Park","Whitfield, Dover","CT16 3PJ","United Kingdom","'+44 1304872419",http://www.dover.gov.uk/,,,,01/04/2022,31/03/2025,27/10/2021,NO,,Yes,No,No,Services,0,,01/02/2022,219024.36,"[Kent Gurkha Company Ltd|ME14 1BH|NONE||Yes|No]",,01/04/2022,31/03/2025,"Open ",,12:00
