"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"IT-492-1121-NSM2583M - AWARD",Contract,"Science Museum Group",Awarded,2022-03-10T14:29:45Z,"Sound and Vision front end audience research - AWARD","Front end audience research is needed to ensure that audience needs are embedded in the development of the Sound and Vision project as well as wider museum processes. The purpose of this research is to do a piece of preliminary investigation into:
      1. Perceptions and expectations of target audiences regarding what they might expect from Science Museum Group gallery exploring topics around the transformative power of sound and vision technologies
      2. We are moreover looking for feedback on our initial ideas, ambitions, and planned content for Sound and Vision",,"SW7 2DD","Any region","79310000 ","Ada Chan",Ada.Chan@ScienceMuseum.ac.uk,"Exhibition Road","South Kensington",London,"SW7 2DD","United Kingdom","020 7942 4582",https://www.sciencemuseumgroup.org.uk,,,,25/02/2022,29/04/2022,22/02/2022,NO,,Yes,No,No,Works,11000,0,09/03/2022,11000,"[Sphere Insights Ltd|183-189 The Vale, London, United Kingdom, W3 7RW|NONE||No|No]",,25/02/2022,29/04/2022,"Open ",,12:00
a63ba1e4-f514-448f-b232-1e37168d4ed5,Contract,"St George's Healthcare NHS Trust",Awarded,2022-11-29T13:30:22Z,"CA11442 - Water Sampling and Water Testing at St George's Hospital","This is a project to provide water sampling and water testing at St George's Hospital, Tooting, London.

To access this competition: 

Registered:
Login to https://suppliers.multiquote.com and view the opportunity CA11442.

Not registered:
Visit https://suppliers.multiquote.com then register and quote CA11442 as the reason for registration. 

 Any queries please contact MultiQuote on 0151 482 9230.",,"SW17 0QT","Any region","45232430 ",,support@multiquote.com,"Blackshaw Road",Tooting,London,"SW17 0QT",England,"0151 482 9230",https://suppliers.multiquote.com,,,,03/01/2024,02/01/2029,02/01/2024,NO,,Yes,No,No,Works,0,0,03/01/2024,910080,"[TECS GROUP|Mossfield House, Chesham Fold, Chesham Fold Road, Bury, BL9 6JZ|NONE||No|No]",,03/01/2024,02/01/2029,"Open ",,00:00
CW37390,Contract,"H M Revenue & Customs",Awarded,2022-02-10T11:33:44Z,"Merchant Acquiring Services for HMRC","CCS RM 6118 Payment Acceptance Lot 1: Face to face and Card Not Present (CNP) card acquiring, Gateway and APM Services were eligible to respond to the tender.",,,"United Kingdom","66000000 ","ian anderson",ian.anderson1@hmrc.gov.uk,"5W Ralli Quays,","3 Stanley Street",Salford,"M60 9LA",England,,www.gov.uk/government/organisations/hm-revenue-customs,"RM6118 Order Form - HMRC.pdf Joint Schedule 1 - Definitions.pdf Joint Schedule 2 - Variation Form.pdf Joint Schedule 4 - Commercially Sensitive Information.zip Joint Schedule 5 - Corporate Social Responsibility.pdf Joint Schedule 6 - Key Subcontractors (1).pdf Joint Schedule 7 - Financial Difficulties (1).pdf Joint Schedule 10 - Rectification Plan.pdf Joint Schedule 12 - Supply Chain Visibility.pdf Call-Off Schedule 1 - Transparency Reports.pdf Call-Off Schedule 2 - Staff Transfer.pdf Call-Off Schedule 3 - Continuous Improvement.pdf Call-Off Schedule 4 - Call-Off Tender (1).pdf Call-Off Schedule 5 - Pricing Details.pdf Call-Off Schedule 7 - Key Supplier Staff.pdf Call-Off Schedule 8 - Business Continuity and Disaster Recovery.pdf Call-Off Schedule 9 - Security (1).pdf Call-Off Schedule 10 - Exit Management.pdf Call-Off Schedule 14 - Service Levels (2).pdf Call-Off Schedule 15 - Call Off Contract Management.pdf Call-Off Schedule 16 - Benchmarking.pdf Call-Off Schedule 20 - Call-Off Specification (Redacted).pdf Call-Off Schedule 21  - HMRC Mandatory Terms.pdf Call-Off Schedule 23 (Payment and Related Services (including Payment Equipment) Supply Terms) inc Part 1.pdf Call-Off Schedule 23 (Payment and Related Services (including Payment Equipment) Supply Terms) Part 2 Section 1 Acquiring Services Terms.pdf Call-Off Schedule 23 (Payment Equipment and related Services (including Payment Equipment) Supply Terms) Part 2 Section 2 Payment Equipment Terms.pdf Call-Off Schedule 23 (Payment and Related Services (including Payment Equipment) Supply Terms) Part 2 Section 3 Gateway Services Terms.pdf Call-Off Schedule 23 (Payment and Related Services (including Payment Equipment) Supply Terms) Part 2 Section 4 Fraud Services Terms.pdf CCS Core Terms (2).pdf Joint Schedule 11 - Processing Data_redacted.pdf ",,,14/02/2022,13/02/2027,28/05/2021,NO,,No,No,No,Services,63000000,,19/01/2022,45000000,"[Barclays Bank Plc|1 Churchill Place
E14 5HP
GB|COMPANIES_HOUSE|01026167|No|No]",,14/02/2022,13/02/2027,"CallOffFromFrameworkAgreement ",,12:00
50def5b3-4197-4bf8-b31c-dc4be74bc161,Contract,"East Suffolk and North Essex NHS FT",Awarded,2022-05-12T09:30:18+01:00,"CA10493 - ESNEFT1670 - New Deck Car Park II","ESNEFT1670 - New Deck Car Park II

To access this competition: 

Registered:
Login to https://suppliers.multiquote.com and view the opportunity CA10493.

Not registered:
Visit https://suppliers.multiquote.com then register and quote CA10493 as the reason for registration. 

 Any queries please contact MultiQuote on 0151 482 9230.",,"IP4 5PD","Any region","45213312 ","Jeremy Bailey",support@multiquote.com,"Heath Road",,Ipswich,"IP4 5PD",England,"0151 482 9230",https://suppliers.multiquote.com,,,,01/12/2023,30/09/2024,30/11/2023,NO,,Yes,No,No,Works,0,0,02/01/2024,2400000,"[Brooks & Wood Ltd|365 Foxhall Road, Ipswich, IP3 8LH|NONE||No|No]",,01/12/2023,30/09/2024,"Open ",,00:00
tender_287609/1069603,Contract,"Ministry of Justice",Awarded,2022-05-11T12:08:58+01:00,"Contract Award","The requirements at Her Majesty's Prison and Young Offenders Institution HMP & YOI Styal for
pregnancy and Mother and Baby Unit Services during the custodial period, prior and immediately
following release.
The primary aim is to support pregnant women, mothers, babies and through the provision of nursery
services for the babies and general support of Mothers and pregnant women to actively engage with
their parental responsibility in custody and enable them to access appropriate support in their
communities.
Strategic Aims
The strategic aims of the service are:
- To prevent separation between mothers and babies eligible for an MBU placement where this is in the
best interests of the child, which in turn reduces the risk of reoffending and the resulting social
economic impact
- To identify and respond to individual needs of pregnant women, mothers and babies, including any
barriers for specific groups in relation to protected characteristics
- To promote and support mothers in their parental responsibility, by delivering routine and targeted
parenting support and guidance
- To enable pregnant women and mothers to continue to engage with the prison regime whilst caring
for their children, including contributions to wider care planning and information sharing and recording
in relation to women's progress
- To raise awareness and support prison staff to deliver effective support to pregnant women and
mothers when in custody
- Ensure the safeguarding and wellbeing of pregnant women, mothers and babies
- ensure liaison and engagement with community support services such as healthcare services and
children's services and continuity of this on release",,"SK9 4HR","North East","75231210 ",,moJCommercialReset@justice.gov.uk,"3rd Floor, NMS Redfern Building, Dantzic Street,",,Manchester,"M60 0AE",England,,,"REDACTED2 Contract -Call-Off Contract-Mother and Baby HMP Styal-Final.pdf ",,,01/04/2022,31/03/2025,07/01/2022,YES,tender_287609/1015346,Yes,Yes,No,Services,0,0,03/03/2022,0,"[Action for Children|3 The Boulevard, Ascot Road, Watford, Hertfordshire, WD18 8AG, UNITED KINGDOM|NONE_OTHER||No|No]",,01/04/2022,31/03/2025,"CallOffFromDynamicPurchasingSystem ",,10:00
tender_287609/1069650,Contract,"Ministry of Justice",Awarded,2022-05-11T12:07:57+01:00,"Contract Award","The requirements at Her Majesty's Prison and Young Offenders Institution HMP New Hall  for
pregnancy and Mother and Baby Unit Services during the custodial period, prior and immediately
following release.
The primary aim is to support pregnant women, mothers, babies and through the provision of nursery
services for the babies and general support of Mothers and pregnant women to actively engage with
their parental responsibility in custody and enable them to access appropriate support in their
communities.
Strategic Aims
The strategic aims of the service are:
- To prevent separation between mothers and babies eligible for an MBU placement where this is in the
best interests of the child, which in turn reduces the risk of reoffending and the resulting social
economic impact
- To identify and respond to individual needs of pregnant women, mothers and babies, including any
barriers for specific groups in relation to protected characteristics
- To promote and support mothers in their parental responsibility, by delivering routine and targeted
parenting support and guidance
- To enable pregnant women and mothers to continue to engage with the prison regime whilst caring
for their children, including contributions to wider care planning and information sharing and recording
in relation to women's progress
- To raise awareness and support prison staff to deliver effective support to pregnant women and
mothers when in custody
- Ensure the safeguarding and wellbeing of pregnant women, mothers and babies
- ensure liaison and engagement with community support services such as healthcare services and
children's services and continuity of this on release",,"WF4 4XX","North East","75231210 ",,moJCommercialReset@justice.gov.uk,"3rd Floor, NMS Redfern Building, Dantzic Street,",,Manchester,"M60 0AE",England,,,"REDACTED2 Annex G-Call-Off Contract-Mother and Baby HMP New Hall-Final.pdf ",,,01/04/2022,31/03/2025,07/01/2022,YES,tender_287609/1015726,Yes,Yes,No,Services,0,0,03/03/2022,0,"[Action for Children|3 The Boulevard, Ascot Road, Watford, Hertfordshire, WD18 8AG, UNITED KINGDOM|NONE_OTHER||No|No]",,01/04/2022,31/03/2025,"CallOffFromDynamicPurchasingSystem ",,10:00
tender_287609/1069655,Contract,"Ministry of Justice",Awarded,2022-05-11T12:06:37+01:00,"Contract Award","The requirements at Her Majesty's Prison and Young Offenders Institution HMP Askham Grange  for
pregnancy and Mother and Baby Unit Services during the custodial period, prior and immediately
following release.
The primary aim is to support pregnant women, mothers, babies and through the provision of nursery
services for the babies and general support of Mothers and pregnant women to actively engage with
their parental responsibility in custody and enable them to access appropriate support in their
communities.
Strategic Aims
The strategic aims of the service are:
- To prevent separation between mothers and babies eligible for an MBU placement where this is in the
best interests of the child, which in turn reduces the risk of reoffending and the resulting social
economic impact
- To identify and respond to individual needs of pregnant women, mothers and babies, including any
barriers for specific groups in relation to protected characteristics
- To promote and support mothers in their parental responsibility, by delivering routine and targeted
parenting support and guidance
- To enable pregnant women and mothers to continue to engage with the prison regime whilst caring
for their children, including contributions to wider care planning and information sharing and recording
in relation to women's progress
- To raise awareness and support prison staff to deliver effective support to pregnant women and
mothers when in custody
- Ensure the safeguarding and wellbeing of pregnant women, mothers and babies
- ensure liaison and engagement with community support services such as healthcare services and
children's services and continuity of this on release",,"YO23 3FT","North East","75231210 ",,moJCommercialReset@justice.gov.uk,"3rd Floor, NMS Redfern Building, Dantzic Street,",,Manchester,"M60 0AE",England,,,"REDACTED2 Annex G-Call-Off Contract-Mother and Baby HMP Askham Grange-Final.pdf ",,,01/04/2022,31/03/2025,07/01/2022,YES,tender_287609/1015727,Yes,Yes,No,Services,0,0,03/03/2022,0,"[Action for Children|3 The Boulevard, Ascot Road, Watford, Hertfordshire, WD18 8AG, UNITED KINGDOM|NONE_OTHER||No|No]",,01/04/2022,31/03/2025,"CallOffFromDynamicPurchasingSystem ",,10:00
tender_279887/1038148,Contract,"Department for Education",Awarded,2022-02-01T16:06:40Z,"Lot 2 - Temporary Worker Visa Sponsorship Services (Tier 5) (Con_12883)","Contract award for Lot 2 - Temporary Worker Visa Sponsorship Services (Tier 5)",,,"Any region","75131000 ",,amy.chan@education.gov.uk,"20 Greatsmith Street",,London,"SW1P 3BT",England,,,"Temporary Worker Visa Sponsorship Services (Tier 5) Contract - signed 20220119 REDACTED (2).pdf ",,"This contract award notice for Lot 2 is from the procurement for Erasmus+ Residual Services & Temporary Worker Visa Sponsorship Services (Tier 5) which was divided into 2 lots. Jaggaer portal reference: project_5833.

A separate contract award notice for Lot 1 has been published on Contracts Finder.",01/01/2022,30/06/2024,25/08/2021,NO,,Yes,Yes,No,Services,6235879,,19/01/2022,6235879,"[Ecorys UK Limited|Albert House, Quay Place, 92-93 Edward Street, Birmingham, B1 2RA|NONE_OTHER||No|No]",,01/01/2022,30/06/2024,"OpenOJEU ",,12:00
tender_279887/1038150,Contract,"Department for Education",Awarded,2022-02-01T16:06:00Z,"Lot 1 - Erasmus+ and European Solidarity Corps (ESC) Residual Activity Services (Con_12882)","Contract award for Lot 1 - Erasmus+ and European Solidarity Corps (ESC) Residual Activity Services",,,"Any region","75100000 75121000 ",,amy.chan@education.gov.uk,"20 Greatsmith Street",,London,"SW1P 3BT",England,,,"Erasmus+ and ESC Residual Activity Contract - signed 20220106 REDACTED(2).pdf ",,"This contract award notice for Lot 1 is from the procurement for Erasmus+ Residual Services & Temporary Worker Visa Sponsorship Services (Tier 5) which was divided into 2 lots. Jaggaer portal reference: project_5833.

A separate contract award notice for Lot 2 has been published on Contracts Finder.",01/04/2022,31/03/2025,25/08/2021,NO,,Yes,Yes,No,Services,9953486,,06/01/2022,9953486,"[British Council|1 Redman Place, Stratford, London. E20 1JQ|NONE_OTHER||No|No]",,01/04/2022,31/03/2025,"OpenOJEU ",,12:00
CCLL22A04.,Contract,"Crown Commercial Service",Awarded,2022-07-20T07:20:00+01:00,"Provision of Paralegals for the Infected Blood Inquiry","The Inquiry is looking for highly capable, experienced Paralegals to work with the Infected Blood Inquiry legal team. The roles will require providing advice to the Chair of the Inquiry on a broad and diverse range of issues. The successful candidates will be responsible for investigating and gathering a broad range of evidence, which includes managing a disclosure exercise and taking witness evidence. While previous experience or knowledge may be preferable, the work is likely to involve a rapid learning curve to acquire legal skills and knowledge.",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","79600000 ","Crown Commercial Service on behalf of Cabinet Office : Cabinet Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,"01633 811651",https://www.gov.uk/government/organisations/crown-commercial-service,"REDACTED CCLL22A04 - Attachment 5a - RM6160 Short order form - Law Absolute.docx REDACTED CCLL22A04 - Law Absolute Call Off Award Letter.docx Contract variation -  Law Absolute - CCLL22A04 Countersigned_Redacted.pdf ",,,16/06/2022,14/06/2024,17/05/2022,NO,,No,No,No,Services,8314338.5,,24/06/2022,8314338.5,"[LAW ABSOLUTE LIMITED|Queens House, 55-56 Lincoln's Inn Fields WC2A 3LJ London England|NONE||Yes|No]",,16/06/2022,14/06/2024,"CallOffFromFrameworkAgreement ",,16:00
tender_269513/1118525,Contract,"Ministry of Justice",Awarded,2022-10-28T12:54:03+01:00,"Learning & Skills Provision to HMP & YOI Parc","The Learning & Skills provision is to deliver a minimum of 600 adult and 60 Children Leaning & Skills activity places per day in educational blocks, house blocks, outdoor areas and vocational workshops and also deliver embedded learning throughout the prison supporting all vocational delivery establishment wide including workshops, PE department, healthcare and wing based etc.",,"CF35 6AP",Wales,"80000000 ",,ccmd_education_retender@justice.gov.uk,"102 Petty France",,London,"SW1H 9AJ",England,,,"V2 Schedule 17 Insurances - Execution Version.pdf V2 Schedule 18 Parent Company Guarantee - Execution Version.pdf V2 HMP _ YOI Parc Front End Contract - Execution Version_1.pdf V2 Schedule 01 Specification - Execution Version.pdf V2 Schedule 02 Payment Mechanism - Execution Version (1).pdf V2 Schedule 03 Change Control - Execution Version.pdf V2 Schedule 04 Commercially Sensitive Information - Execution Version.pdf V2 Schedule 05 Contractor and Third Party Software - Execution Version.pdf V2 Schedule 06 Information Assurance &; Security - Execution Version.pdf V2 Schedule 07 Prisons - Execution Version.pdf V2 Schedule 08 Statutory Obligations & Corporate Social Responsibility - Execution Version.pdf V2 Schedule 09 Data Processing - Execution Version.pdf V2 Schedule 10 Business Continuity and Disaster Recovery - Execution Version.pdf V2 Schedule 11 Contract Management and Monitoring - Execution Version.pdf V2 Schedule 12 Governance - Execution Version.pdf V2 Schedule 13 Key Performance Indicators - Execution Version.pdf V2 Schedule 14  Key Personnel - Execution Version.pdf V2 Schedule 15 Sub-Contracting & Market Stewardship - Execution Version.pdf V2 Schedule 16 TUPE Employees and Pensions - Execution Version.pdf ",,,15/12/2022,14/12/2029,30/11/2022,YES,tender_269513/988057,Yes,No,No,Services,26366581,40000000,20/09/2022,28000000,"[Novus Gower|ower College Swansea Tycoch Road, Sketty, Swansea, United Kingdom, SA2 9EB|COMPANIES_HOUSE|14219516|No|No]",,15/12/2022,14/12/2029,"Other Light Touch Regime",,12:00
tender_305409/1097575,Contract,"Department for Education",Awarded,2022-08-12T13:46:39+01:00,"con_15680 SCCU Geospatial Technology and Analysis for National Education Nature Park","Geospatial Technology and Analysis for National Education Nature Park
The Secretary of State announced two important initiatives on Youth Empowerment Day at the climate summit (COP26) on 5th November 2021; the National Education Nature Park and the Climate Leaders Award. Their collective aim is to give children and young people the skills, knowledge and love of nature that will help equip them for their future studies and careers in a world where climate change and our resilience to it is becoming a reality. The Park will help to increase biodiversity and engage young people in nature whilst developing their skills in working with nature, analysis, and spatial mapping. The Park will provide access to a digital hub - where teachers, children, and young people can readily access learning resources and details of activities they can participate in, making connections to the stakeholders",,,"Any region","72300000 ",,connal.coffey@education.gov.uk,"Sanctuary Buildings",,London,"SW1P 3BT",England,,,"Redacted - RM3821-Geospatial Technology ESRI (UK) Ltdv2.pdf ",,,01/08/2022,31/03/2025,13/05/2022,NO,,Yes,Yes,No,Services,298910,,01/08/2022,298910,"[Esri (UK)|Millennium House 65 Walton Street, Aylesbury, Buckinghamshire, HP21 7Q|COMPANIES_HOUSE|01288342|No|No]",,01/08/2022,31/03/2025,"CallOffFromFrameworkAgreement ",,12:00
tender_301571/1139948,Contract,"Department for Education",Awarded,2022-11-02T15:27:06Z,"con_16545-SCCU National Education Nature Park and Climate Leaders Award (Park and Award Scheme)","To design and deliver the National Education Nature Park (NP) and Climate Leaders Award (CLA) as announced by the Secretary of State at COP26 in November 2021.",,"SW1P 3BT",London,"80000000 ","Scott Caine",scott.caine@education.gov.uk,"Sanctuary Buildings Great Smith Street London",,London,"SW1P 3BT",England,,,"The Natural History Museum (NHM) NP CLA - Final Version (Redacted)v2.pdf ",,,04/10/2022,31/08/2024,22/06/2022,NO,,No,No,No,Services,2998080,,04/10/2022,2998080,"[The Natural History Museum Trading Company Limited|Cromwell Road, London, SW7 5BD|COMPANIES_HOUSE|02909192|No|No]",,04/10/2022,31/08/2024,"OpenOJEU ",,12:00
HMLR700617,Contract,"HM Land Registry",Awarded,2022-05-20T12:07:53+01:00,"Commodity products, services and e-buying portal - RM6068, Technology Products and Associated Services (Lot 1)","Commodity products, services and e-buying portal - RM6068, Technology Products and Associated Services (Lot 1)",,,"England,Wales","30200000 ","Kay Hogben",Kay.Hogben@landregistry.gov.uk,"HM Land Registry","PO Box 292",PLYMOUTH,"PL5 9BY",England,"0300 0064802",,,,,23/05/2022,22/05/2025,13/01/2022,NO,,No,No,No,Products,5400000,15000000,18/05/2022,9000000,"[SPECIALIST COMPUTER CENTRES PLC|James House,Warwick Road, Sparkhill
BIRMINGHAM
West Midlands
B11 2LE
GB|COMPANIES_HOUSE|01428210|No|No]",,23/05/2022,22/05/2025,"CallOffFromFrameworkAgreement ",,17:00
tender_174249/1147226,Contract,"Ministry of Justice",Awarded,2022-11-21T14:30:52Z,"PEF Contract Extension Lot 3","PEF Contract Extension",,,"North East,North West,Yorkshire and The Humber","75231230 ",,commercial.prisoneducation@justice.gov.uk,"102 Petty France",,London,"SW1H 9AJ",England,,,"Lot 3 - Novus LTE - REDACTION.zip ",,,01/04/2023,31/03/2025,31/10/2022,NO,,Yes,Yes,No,Services,11728244.67,,17/10/2022,11728244.67,"[Novus LTE Group|Openshaw Campus Whitworth House, Ashton Old Road, Openshaw, Manchester, M11 2WH|NONE_OTHER||No|No]",,01/04/2023,31/03/2025,"Other Contract variation extension awarded in line with the contract terms",,10:00
tender_174284/1148451,Contract,"Ministry of Justice",Awarded,2022-11-21T15:19:17Z,"PEF Contract Extension Lot 10","PEF Contract Extension",,,"North East,North West","75231230 ",,commercial.prisoneducation@justice.gov.uk,"102 Petty France",,London,"SW1H 9AJ",England,,,"Lot 10 - MKC - REDACTION.zip ",,,01/04/2023,31/03/2025,31/10/2022,NO,,Yes,Yes,No,Services,12027578.48,,17/10/2022,12027578.48,"[Milton Keynes College|Milton Keynes College, Chaffron Way Campus, Woughton Campus West, Leadenhall, Milton Keynes, MK6 5LP|NONE_OTHER||No|No]",,01/04/2023,31/03/2025,"Other PEF contract extension awarded in line with the contract terms",,10:00
tender_174276/1148417,Contract,"Ministry of Justice",Awarded,2022-11-21T14:47:41Z,"PEF Contract Extension Lot 6","PEF Contract Extension",,,"North West","75231230 ",,commercial.prisoneducation@justice.gov.uk,"102 Petty France",,London,"SW1H 9AJ",England,,,"Lot 6 - Novus LTE - REDACTION.zip ",,,01/04/2023,31/03/2025,31/10/2022,NO,,Yes,Yes,No,Services,12605965.22,,17/10/2022,12605965.22,"[Novus LTE Group|Openshaw Campus, Whitworth House, Ashton Old Road, Openshaw, Manchester, M11 2WH (""|NONE_OTHER||No|No]",,01/04/2023,31/03/2025,"Other PEF contract extension awarded in line with contract terms",,10:00
tender_345054/1161310,Contract,"Department for Work and Pensions",Awarded,2022-12-22T16:34:21Z,"Skytap LMS & CPS 22/23","This is contract is for IBM Cloud for Skytap Solutions, which provides 
cloud-based application environments for  the combined CPS and LMS services.",,,"Any region","72000000 ",,hardware.commercials@dwp.gov.uk,"2 St Peters Square",,Manchester,"M2 3LA",England,,,"5.12.22 CAN001_LMS MI_Uplift Dec 22 Redacted.docx G12 Redacted contract.docx ",,,31/12/2022,31/12/2023,22/12/2022,NO,,Yes,No,No,Services,94981.96,260339.8,25/11/2022,94981.96,"[IBM United Kingdom Ltd|PO Box 41, North Harbour, Portsmouth, Hants. PO6 3AU.|COMPANIES_HOUSE|741598|No|No]",,31/12/2022,31/12/2023,"CallOffFromFrameworkAgreement ",,17:00
ICT1,Contract,"TOGETHER HOUSING GROUP LIMITED",Awarded,2022-07-08T10:10:46+01:00,"Inbound Call Handling","provision of an inbound call handling platform as well as the associated licenses",,,"Yorkshire and The Humber","48000000 ","Laura Gordon",procurement@togetherhousing.co.uk,"Bull Green House,Bull Green",,HALIFAX,HX12EB,England,"07923 257281",,,,,23/05/2022,22/05/2024,16/05/2022,NO,,Yes,Yes,No,Services,148390,,28/06/2022,148390,"[NETCALL TECHNOLOGY LIMITED|Bedford Heights, Brickhill Drive
BEDFORD
Bedfordshire
MK41 7PH
GB|COMPANIES_HOUSE|02831215|No|No]",,23/05/2022,22/05/2024,"Other Direct award following exemption",,17:00
tender_289218/1093268,Contract,"Department for Education",Awarded,2022-08-22T15:16:25+01:00,"General Legal Advice- External Panel- Call Off RM6179","The Department currently has access to commercial legal advice from the Government's Commercial Law Group (""CLG"") To supplement the service provided by CLG the Department wishes to seek additional external legal support.  The Department is looking to appoint 4 firms for up to 4 years to provide legal support as and when required.
The legal support required covers a range of procurement and commercial law advice and can include topics such as contract law, IP, GDPR, and Public Sector Procurement across the DfE Commercial Directorate.",,,"Any region","79100000 ",,opsandinfrastructure.commercial@education.gov.uk,"Sanctuary Buildings, Great Smith Street",,London,"SW1P 3BT",England,,,"DAC call off contract (redacted) (1).pdf Dentons call of contract (redacted) (1).pdf Gowling call off contract (redacted) (1).pdf Mills and reeve call off contract  (redacted) (1).pdf ","1956107301824AA6AFC1 1956107301824AA6AFC1 1956107301824AA6AFC1 1956107301824AA6AFC1 https://www.contractsfinder.service.gov.uk/Notice/79bb1b52-184b-4b09-b7ec-7e4718e8676b ",,21/07/2022,20/07/2025,03/05/2022,NO,,No,No,No,Services,0,,21/07/2022,16000000,"[Mills and Reeve LLP|24 King William Street, London, EC4R 9AT|COMPANIES_HOUSE|OC326165|No|No][Gowling WLG (UK) LLP|4 More London Riverside, London, SE1 2AU|COMPANIES_HOUSE|OC304378|No|No][DAC Beachcroft|Wellbar Central, 36 Gallowgate, Newcastle, NE1 4TD|COMPANIES_HOUSE|OC317852|No|No][Dentons UK and Middle East LLP|One Fleet Place, London, EC4M 7WS|COMPANIES_HOUSE|OC322045|No|No]",,21/07/2022,20/07/2025,"CallOffFromFrameworkAgreement ",,17:00
CR132,Contract,"Basingstoke & Deane Borough Council",Awarded,2022-03-01T10:57:46Z,"FME Enablement Server Implementation Contract","FME Server Edition under G-Cloud 12 Framework.",,,"South East","72222300 72230000 ",,procurement@basingstoke.gov.uk,"Civic Offices",,BASINGSTOKE,RG214AH,England,,,,,,01/02/2022,31/01/2026,14/01/2022,NO,,Yes,No,No,Services,65254,,14/01/2022,65254,"[DOTTED EYES LIMITED|67-71 Northwood Street
BIRMINGHAM
West Midlands
B3 1TX
GB|COMPANIES_HOUSE|04471760|Yes|No]",,01/02/2022,31/01/2026,"CallOffFromFrameworkAgreement ",,12:00
LEICSCC001-DN581640-15374532,Contract,"DUE NORTH LIMITED",Awarded,2022-03-04T13:16:14Z,"Procurement of Security Infrastructure","Award of contract for security infrastructure - Hardware and installation.",,,England,"30200000 ","Oliver Chappell-Hobbs",Oliver.Chappell-Hobbs@leics.gov.uk,"County Hall","Leicester Road, Glenfield",Leicester,"LE3 8RA",England,"'+44 1163058960",https://www.eastmidstenders.org/index.html,,,,14/12/2021,15/12/2026,26/11/2021,NO,,Yes,No,No,Services,617000,,05/12/2021,617000,"[Softcat PLC|Solar House, Fieldhouse Lane, Marlow, Buckinghamshire, United Kingdom, SL7 1LW #02174990|NONE||No|No]",,14/12/2021,15/12/2026,"Other Procurement",,12:00
tender_299817/1103982,Contract,"Department for Education",Awarded,2022-09-06T12:57:15+01:00,"Evaluation of Early Years Education Recovery - SENCO Training","Evaluation of the Early Years Education Recovery project - SENCO Training",,,"Any region","73000000 ","Ecorys UK Ltd",info@ecorys.co.uk,"Albert House, Quay Place",,Birmingham,"B1 2RA",England,,,"Contract - word version redacted version 1.pdf ",,,16/08/2022,31/03/2025,05/07/2022,NO,,Yes,Yes,No,Services,0,173563.75,16/08/2022,173563.75,"[Ecory&apos;s Ltd|Albert House, Birmingham|NONE_OTHER||Yes|Yes]",,16/08/2022,31/03/2025,"OpenNonOJEU ",,12:00
tender_294049/1068713,Contract,"Department for Education",Awarded,2022-05-06T14:30:44+01:00,"Teacher Services - User Centred Design Services CON_13939","Award notice for Contract to fulfil user centred design requirements across a range of programme areas in Teacher Services Division.",,,"Any region","72000000 ",,adam.sowman@education.gov.uk,"Sanctuary  House, Great Smith Street",,London,"SW1P 3BT",England,,,"Con_13939 Engine_DOS5_Call_Off_CONTRACT_Order-Form REDACTED.pdf ",,,28/04/2022,27/04/2024,21/03/2022,NO,,Yes,No,No,Services,5000000,,21/04/2022,5000000,"[Engine Partners UK LLP|60 Great Portland Street, London, W1W7RT|NONE_OTHER||No|No]",,28/04/2022,27/04/2024,"CallOffFromFrameworkAgreement ",,11:00
tender_295943/1089188,Contract,"Department for Education",Awarded,2022-07-18T17:27:27+01:00,"Con_15406 Apprenticeship Service User Centred Design","The Apprenticeship Service require end to end user centred design services to deliver against a range of key projects covering discovery, alpha, beta and live phases.",,,"West Midlands","72000000 ",,stacey.woolford@education.gov.uk,"2 St Pauls Place",,Sheffield,"S1 3TP",England,,,"Con_14691 Nomensa Contract redacted.pdf ",,,25/07/2022,24/07/2024,27/06/2022,NO,,Yes,No,No,Services,4400000,,18/07/2022,4400000,"[Nomensa Ltd|King William House 13 Queen Square Bristol BS1 4NT|NONE_OTHER||Yes|No][Nomensa Ltd|King William House 13 Queen Square Bristol BS1 4NT|NONE_OTHER||Yes|No]",,25/07/2022,24/07/2024,"CallOffFromFrameworkAgreement ",,18:00
